time_s,x,y,psi,u,v,r,f1,f2,f3,f4
0.0,0.0,-0.0,-0.0,0.0461932419213513,0.0411478519008918,0.1844525076190535,0.0,0.0,0.0,0.0
0.100002,0.0046975625103229035,0.014780507018035818,0.02855545210590904,0.045944753781955,0.0578200089359502,0.1984075563240643,0.0,0.0,0.0,0.0
0.202043,0.005519445982782964,0.012841396702766007,0.04499102739128702,0.0410610728368133,0.0475377327293669,0.197185819943959,0.0,0.0,0.0,0.0
0.300387,0.009368222564235563,0.031099682696116508,0.06858802968073441,0.0417685799027733,0.0720563576554986,0.2039426225033316,0.0,0.0,0.0,0.0
0.407028,0.016730357643466982,0.023209341141830278,0.08952064950253025,0.0473742209132647,0.0445402747389446,0.2075786342431392,0.0,0.0,0.0,0.0
0.502965,0.021009780753998807,0.03866226517038871,0.11071008718902142,0.0491052901820361,0.065048184383128,0.2097704020791421,5.968582034111023,5.968582034111023,0.0,0.0
0.600111,0.02332438343855118,0.030944818643016663,0.131916636272857,0.0446414324688033,0.0375256979189316,0.2104717486280723,5.968582034111023,5.968582034111023,0.0,0.0
0.700139,0.02815771580331752,0.04583308860010791,0.1559386910170204,0.048796511067162,0.0559878278216413,0.2171400377344468,0.0,0.0,0.0,0.0
0.800004,0.04538451192076995,0.043717022206234475,0.1823973769916627,0.069454468568054,0.0380452735606539,0.228747735204098,0.0,0.0,0.0,0.0
0.900012,0.05904524766462432,0.06253476353375281,0.2051348802187647,0.0860196518110253,0.0584084685042575,0.2261053546317912,0.0,0.0,0.0,0.0
1.003023,0.06908835555336905,0.060433933861334006,0.22291844482628775,0.0880063981781953,0.0414831642215208,0.2151976904390165,0.0,0.0,0.0,0.0
1.100055,0.08111395324527952,0.08041018613358634,0.23865438664646232,0.1029979539885153,0.0655858832209661,0.2107618321520852,0.0,0.0,0.0,0.0
1.200486,0.08765964469672687,0.06353696910403603,0.2597385959197691,0.0912361370339588,0.0252464853434328,0.2101233006600262,0.0,0.0,0.0,0.0
1.300074,0.09946067278925523,0.0856796731122709,0.278962588650431,0.1039097990142685,0.0525917368806381,0.2038321192412881,0.0,0.0,0.0,0.0
1.400095,0.10859442926318896,0.07657124103788054,0.29503704280236676,0.1008495029685543,0.025771821891364,0.2004192152244391,0.0,0.0,0.0,0.0
1.499998,0.1189936905840019,0.09493837290111205,0.31440378391014523,0.1095258453089133,0.0470808908760739,0.1955922634759511,1.292696624994278,1.292696624994278,0.11249764636158943,0.11249764636158943
1.599984,0.12999413874632504,0.08310635493564555,0.3331619023321073,0.1038213024650877,0.0137730441768594,0.1933971902962211,1.292696624994278,1.292696624994278,0.11249764636158943,0.11249764636158943
1.69998,0.13711185083794714,0.10293132298893191,0.3470881101003407,0.1121418281946379,0.0396673624907042,0.1883348247715247,0.0,0.0,0.0,0.0
1.800121,0.15357593658345403,0.08864616755750931,0.3650466377896784,0.1120405895730091,0.0008289413791632,0.1858377310392424,0.0,0.0,0.0,0.0
1.906008,0.16184532954818365,0.11339474967692188,0.3799758223489764,0.1220725283009489,0.034017399754183,0.1798760155714705,0.0,0.0,0.0,0.0
1.999997,0.17280035867496155,0.1066520491860169,0.39330650541115375,0.1171104604641234,0.0101539735337885,0.1738395776291405,0.0,0.0,0.0,0.0
2.099989,0.181592695786826,0.12233709229499763,0.4087567609872087,0.1219750590889494,0.0272337186703323,0.1690321633313483,0.0,0.0,0.0,0.0
2.204601,0.19456926761747792,0.11292713384504766,0.42077061447639164,0.1164395921827318,-0.0016739129909588,0.1595368841079187,0.0,0.0,0.0,0.0
2.299951,0.20024029062510185,0.13236803636925695,0.4319828627117066,0.1206014480961029,0.0251547863710366,0.1503207853580514,0.0,0.0,0.0,0.0
2.400049,0.21353317828268073,0.12025046032156589,0.4450645561991182,0.114599251377775,-0.0086993864170762,0.148406238804336,0.0,0.0,0.0,0.0
2.499994,0.21861070256716428,0.13837944689177517,0.45853687478013505,0.1176460669990216,0.0170361969047027,0.1458732007792202,5.959330201148987,5.959330201148987,3.0328298807144165,3.0328298807144165
2.604126,0.23856084084667567,0.12571499644936526,0.4754916236861164,0.1162071484607897,-0.0206174259915258,0.1457898427630248,5.830766916275024,5.830766916275024,3.150020956993103,3.150020956993103
2.700037,0.24114675543892966,0.14616606757165665,0.49124933366192103,0.1215400599980185,0.010704605988926,0.1550755834288754,5.830766916275024,5.830766916275024,3.150020956993103,3.150020956993103
2.799965,0.2571259809267909,0.14161631495215254,0.5103464237384889,0.1226322343822544,-0.0108931782483867,0.1628468582534846,0.0,0.0,0.0,0.0
2.899994,0.27023908819678916,0.17369028062696393,0.531825792063561,0.1463603244696748,0.0264625813789032,0.1691681092421451,0.0,0.0,0.0,0.0
3.00003,0.2908617893312191,0.17216742451761938,0.5426759582637235,0.1531234159558388,0.0026550174320485,0.159832529325826,0.0,0.0,0.0,0.0
3.10005,0.300531806982398,0.20339848784714062,0.5573630447628393,0.172105406543006,0.0389640799418269,0.1596499661870879,0.0,0.0,0.0,0.0
3.199998,0.31720110324961276,0.1944952859423957,0.5729723374210351,0.1591665234003816,0.0039438858513624,0.1567169512347287,0.0,0.0,0.0,0.0
3.299976,0.32465184304247274,0.2273346729662505,0.5855291839784269,0.1722152922216518,0.0425357552307033,0.1469081838863161,0.0,0.0,0.0,0.0
3.400069,0.34129670432244696,0.22497275841742576,0.5961938021562712,0.1710018341645936,0.0171621523398887,0.1428690831937411,0.0,0.0,0.0,0.0
3.499978,0.3507527711369285,0.24880822224421062,0.6083170829258058,0.1780747719185814,0.0387216190912875,0.136943686891442,0.0,0.0,0.0,0.0
3.60017,0.37368749978099053,0.2484234223157272,0.620977100217674,0.1808448685118187,0.0075719238375106,0.1362577725451615,1.5841323137283325,1.5841323137283325,-4.304883003234863,-2.0984718799591064
3.700054,0.3781737030269908,0.2731634254608755,0.6287498543933596,0.1857748642474312,0.0367143716700022,0.1275618381736631,1.50818932056427,1.50818932056427,-5.094702124595642,-3.54839026927948
3.800096,0.39768582090687477,0.26162253883724573,0.6378843903055453,0.169871391298725,-0.0047781710138775,0.1190585823607202,1.50818932056427,1.50818932056427,-5.094702124595642,-3.54839026927948
3.900028,0.40014522947589576,0.28810348841437133,0.6278145445235221,0.1742986767033141,0.0295217974743283,0.0752598260001975,0.0,0.0,0.0,0.0
4.0,0.422123091030271,0.2896135582788222,0.6160426359284372,0.178763750262467,0.0016885540265779,0.0346546487736326,0.0,0.0,0.0,0.0
4.099985,0.4299706276331687,0.3132658715801815,0.5993700153235295,0.1807213628305673,0.0302381630065082,-0.0063176354281537,0.0,0.0,0.0,0.0
4.199981,0.4583805511768841,0.3103516701793432,0.5987134395862324,0.1902989518070091,-0.0081235520710843,-0.0064793629788872,0.0,0.0,0.0,0.0
4.300015,0.46687826243130287,0.32300856785907706,0.5916783926615055,0.1867045231199904,0.0056537754191321,-0.0180276575657453,0.0,0.0,0.0,0.0
