time_s,x,y,psi,u,v,r,f1,f2,f3,f4
0.0,0.0,-0.0,-0.0,0.0853286004360045,-0.0217951225957369,0.0404013988938761,0.0,0.0,0.0,0.0
0.0999,0.020951639595316842,0.02142121345690924,0.0022342846857833845,0.1051701952955889,0.0174530803600769,0.0342957626574464,0.0,0.0,0.0,0.0
0.200094,0.01986937217974627,0.007705386609590222,0.004304286443378637,0.0914578257384186,-0.0062656264736464,0.0306934705727973,-0.0,-0.0,4.279890179634094,2.0031901597976685
0.299932,0.022143954086985444,-0.002799796122773378,0.0070136141625165085,0.0831203486559795,-0.0215308200520478,0.0301689327591677,-0.0,-0.0,4.279890179634094,2.0031901597976685
0.399894,0.0315197054940381,-0.001559249795615886,0.018340743296895355,0.0829204461675133,-0.0194063515497334,0.0508297058050437,0.0,0.0,0.0,0.0
0.4998,0.03734272997533521,-0.0004454946383968466,0.041293290262074435,0.0827553164367022,-0.013690227245533,0.0944186143882275,0.0,0.0,0.0,0.0
0.599831,0.03844778729484119,-0.014424929970839514,0.06262609842216849,0.0708599016449697,-0.0361643431679155,0.1180917485668451,0.0,0.0,0.0,0.0
0.699825,0.040583271749490196,-0.021907362469978875,0.07805677401952454,0.0644412140025003,-0.0448723617401914,0.1257171291637024,0.0,0.0,0.0,0.0
0.799915,0.0554919369612601,0.0011661055296143929,0.08261406923065714,0.0799154334967739,-0.0033867304203842,0.1029550457885197,0.0,0.0,0.0,0.0
0.89984,0.058106656196698116,-0.001968041128344491,0.09585714063170506,0.0725314204406965,-0.0082135857347279,0.1051193370791395,0.0,0.0,0.0,0.0
0.999861,0.07231145689418286,0.024204300184832862,0.10072044692320678,0.0830589088114033,0.0288422348165374,0.0885392036089085,0.0,0.0,0.0,0.0
1.099864,0.07927276146006286,0.025108275210573835,0.12097976894656562,0.0851529277569605,0.0277810058741388,0.1169530308638521,1.6249950528144836,1.6249950528144836,0.9562027454376221,-0.9562027454376221
1.200107,0.07993204438084837,0.010833768053570792,0.13612726116354287,0.0705346413982957,0.0002904115704373,0.124815936412434,1.6249950528144836,1.6249950528144836,0.9435455799102783,-0.9435455799102783
1.299825,0.08284053749753756,0.0018722170087383224,0.14987995759057643,0.0642428093384176,-0.0150706559735196,0.1316773401745859,1.6249950528144836,1.6249950528144836,0.9435455799102783,-0.9435455799102783
1.402211,0.08684121084281206,0.004693954682964822,0.17694497611880775,0.0612093797063154,-0.0106818623668803,0.1632792387424389,0.0,0.0,0.0,0.0
1.499898,0.09211683826318068,-0.0036941690907649977,0.19823153820555692,0.0583120828517692,-0.0247889190525039,0.1718202974598173,0.0,0.0,0.0,0.0
1.600066,0.10650113346467328,0.014487873413760361,0.21984194917903163,0.0743265754735219,0.0032459495155692,0.1776560887127268,0.0,0.0,0.0,0.0
1.699982,0.1238559592089253,0.03704814410630776,0.2311821707173585,0.1027935658371614,0.0345479360426607,0.1626100944052948,0.0,0.0,0.0,0.0
1.79984,0.1275327458824035,0.030601056320931096,0.2507902512723813,0.0901788187388533,0.017365212520629,0.1634970532711375,0.0,0.0,0.0,0.0
1.899893,0.13221105844129957,0.026970602753399492,0.26722054202632733,0.0830255173130285,0.0075903577688617,0.1623588650984458,0.0,0.0,0.0,0.0
1.999901,0.13757732484529347,0.029338352092680826,0.2834772895535563,0.0794780939092681,0.0059053737061807,0.1670514990847776,3.5310845375061035,3.5310845375061035,-4.658663392066956,-4.658663392066956
2.099961,0.14215224771352508,0.0231058578445348,0.30066546501561214,0.0722149309050894,-0.0063837464512831,0.1682483076279183,3.6438424587249756,3.6438424587249756,-4.720728278160095,-4.720728278160095
2.199835,0.15444195203259964,0.03294031348910573,0.32336860931228184,0.0827978011042911,0.0015094626572123,0.1798869559738678,3.6438424587249756,3.6438424587249756,-4.720728278160095,-4.720728278160095
2.29983,0.17350805438959402,0.039399462124462784,0.3388630546149236,0.1064130712095708,0.0035156445492004,0.1775985249244737,0.0,0.0,0.0,0.0
2.399855,0.1847116291487611,0.03031010888886164,0.3461522581873196,0.1045124001683695,-0.0174634538306411,0.1538780959183023,0.0,0.0,0.0,0.0
2.499848,0.19848094491160884,0.020471493691674156,0.3555931419705937,0.1032529390746624,-0.0362763354721592,0.1362405660186988,0.0,0.0,0.0,0.0
2.600081,0.2203844040447671,0.027767180463993298,0.35903899196549377,0.1241860365518756,-0.0355280992543108,0.1210401158695172,0.0,0.0,0.0,0.0
2.699799,0.23281350439672058,0.016789475513119243,0.3710046970726464,0.1188396832195429,-0.053441825065761,0.1231059957451524,0.0,0.0,0.0,0.0
2.799803,0.2489407869555737,0.019525170890693132,0.391588698289191,0.1232610384120976,-0.0537858643239442,0.1490505424472181,0.0,0.0,0.0,0.0
2.899812,0.26988063161769404,0.022147026271537685,0.40514559856507226,0.1400424606181116,-0.0532515025973982,0.1499705859501616,0.0,0.0,0.0,0.0
2.999878,0.28056568729992754,0.007227081149043741,0.4205071460986877,0.1240119579719198,-0.0766093121304903,0.1475406390039858,0.0,0.0,0.0,0.0
3.099833,0.28873458542166575,-0.0018034120763474638,0.43263683173399325,0.1134786288784782,-0.0869086883620154,0.1422518196031147,0.0,0.0,0.0,0.0
3.199809,0.3068447670254912,0.019202379895632615,0.4378892610510319,0.1344601629616924,-0.0548762808302173,0.1150716667003861,-0.0,-0.0,0.16657644510269165,-0.16657644510269165
3.300169,0.31715955320539274,0.030685832149322245,0.44950689176297126,0.1361800136148266,-0.0354677422065879,0.107827897770937,-0.0,-0.0,0.16657644510269165,-0.16657644510269165
3.399801,0.3258030295477961,0.023844452859620485,0.46123217808495337,0.1239572851628048,-0.045327577644917,0.1082559844105797,0.0,0.0,0.0,0.0
3.499878,0.32936204629795124,0.007995204507731713,0.47356574009977864,0.1041461026522294,-0.0645832801911166,0.117826754096373,0.0,0.0,0.0,0.0
3.599901,0.354420796665245,0.0018574712957878624,0.4958143064324973,0.1138618133564956,-0.0826914745253428,0.141218768618794,0.0,0.0,0.0,0.0
3.699818,0.36426229703780605,-0.010939663449198101,0.5113200969530897,0.1011051133801218,-0.0967457803640784,0.1464682751017423,0.0,0.0,0.0,0.0
3.799906,0.37981643688144473,-0.004728532968794759,0.5258715582160306,0.1117914278297122,-0.0877006695601801,0.1537062439202699,0.0,0.0,0.0,0.0
3.90041,0.38904941704707985,-0.013820294996281745,0.5401338313582501,0.1006332271642618,-0.0962424911416663,0.1514318492734332,0.0,0.0,0.0,0.0
3.999986,0.40099170953812524,0.0010341437973501212,0.5513441652517734,0.1111428258223451,-0.070238588447994,0.1355751953845553,0.0,0.0,0.0,0.0
4.099854,0.40197338544176997,0.016050129866712337,0.5589337174169801,0.1121581266159294,-0.0389916322464892,0.1228555721843916,0.0,0.0,0.0,0.0
4.199867,0.40661405912054926,0.00595732971502104,0.5709034633001363,0.0915139207120841,-0.0497894071149631,0.1155371394493623,0.0,0.0,0.0,0.0
4.299991,0.41158344525599744,-0.0030223375196503904,0.5807119728025496,0.0781323846728704,-0.0588980858864655,0.1129755103835816,0.0,0.0,0.0,0.0
4.399905,0.42845710709028606,-0.0013709380419236212,0.5924327206390115,0.0861449665030598,-0.0665178182223953,0.1185644347049431,0.0,0.0,0.0,0.0
4.499831,0.43716824010391614,-0.011382630750852269,0.6040186266062758,0.0759863263989421,-0.0774960090664939,0.1195347034436637,0.0,0.0,0.0,0.0
4.599903,0.45556434112009936,-0.005673108147696949,0.6182390415648433,0.0899495671180926,-0.0752422077805883,0.1279245782006747,0.0,0.0,0.0,0.0
4.699848,0.46624792613078875,0.003156204162597544,0.627785886513522,0.1015767503599621,-0.0598981659148426,0.1244358908380088,0.0,0.0,0.0,0.0
4.800026,0.47158261312112937,-0.009417956689793228,0.6368797217486534,0.0830098942638146,-0.0754631395288273,0.1191117004995087,0.0,0.0,0.0,0.0
4.899813,0.47864881826929256,-0.018306181332156612,0.6478063662293989,0.0709977548709578,-0.083288978325301,0.1145696916764298,-6.0,-6.0,-1.5552200675010681,-1.5552200675010681
5.00003,0.4839812839772727,-0.005210615668830685,0.6553418007437141,0.0766711149647538,-0.0595275732584863,0.1015407653372335,-6.0,-6.0,-1.5552200675010681,-1.5552200675010681
5.099854,0.48842903214811445,0.0012533279343150388,0.6635323518709437,0.0777841083939549,-0.0454231151979409,0.0977212871010866,0.0,0.0,0.0,0.0
5.1999,0.4939510878492017,-0.01113516677024209,0.6716028176961553,0.0595447127160142,-0.0582785496149818,0.0910467908455195,0.0,0.0,0.0,0.0
5.299859,0.4954527793535033,-0.009818832270827589,0.6797326200531054,0.0554141146884812,-0.0485566401373313,0.093864988992267,0.0,0.0,0.0,0.0
5.399881,0.4971002474133564,-0.03110480341858169,0.688270012124272,0.0283376349740769,-0.0707324955027261,0.0957418679141538,0.0,0.0,0.0,0.0
5.49986,0.5016759004304343,-0.04903940646031809,0.6985187599404046,0.0110174703422966,-0.0858088022066316,0.0961600907738345,0.0,0.0,0.0,0.0
5.599833,0.505249961872509,-0.041831875618312184,0.7032937838412998,0.018107076421908,-0.0711277694323379,0.0917326304399987,6.0,6.0,0.10112549364566803,0.10112549364566803
5.699843,0.5068978324442364,-0.03400639328449241,0.7091134022561141,0.0243072570076312,-0.0468469868674433,0.0813568872695682,6.0,6.0,0.10112549364566803,0.10112549364566803
5.799823,0.5114913751440316,-0.04538006857501594,0.7181057143832256,0.0146817380715263,-0.0602816765095052,0.0844648067832015,6.0,6.0,0.10112549364566803,0.10112549364566803
5.899834,0.5200111851682485,-0.057675908498363584,0.7279444150988855,0.0105341529240035,-0.0776441308637615,0.0882761243281641,6.0,6.0,0.10112549364566803,0.10112549364566803
5.999825,0.5275160859098466,-0.03882395512862922,0.7382927987104089,0.0345375436107205,-0.0507264337478361,0.0885093463706474,6.0,6.0,0.10112549364566803,0.10112549364566803
6.09984,0.5485322100891167,-0.04240381985174678,0.7524102391613691,0.0508320867606321,-0.0702013481787476,0.0982263935741045,0.0,0.0,0.0,0.0
6.199867,0.5728536656537431,-0.018061940962623084,0.7683294837276425,0.0963895735300172,-0.0602109620456671,0.111648452604183,0.0,0.0,0.0,0.0
6.299838,0.589423281842515,0.0020505015885949364,0.7864262216782897,0.1244488313367541,-0.0439968629482518,0.1302950769608596,0.0,0.0,0.0,0.0
6.403023,0.6145935473209581,0.004124735462155124,0.8058673545606413,0.1347721767179068,-0.0636384539683792,0.1403979987842698,0.0,0.0,0.0,0.0
6.499944,0.6378993082794687,0.0016770099390150534,0.8219052383156551,0.1414721924208963,-0.0871867809130736,0.1489820176365149,0.0,0.0,0.0,0.0
6.599888,0.6502177455389855,0.02655159263998241,0.8382426926388202,0.1587692026117209,-0.0610725354420983,0.1487371726162105,0.0,0.0,0.0,0.0
6.699871,0.669196767618689,0.028594088783606794,0.8545768568205384,0.1582188024177622,-0.073146806908045,0.1502814449099803,0.0,0.0,0.0,0.0
6.79987,0.6802308514145903,0.0545271409659638,0.8704530426715943,0.1779709373831464,-0.0514276887395648,0.1529057042116016,0.0,0.0,0.0,0.0
6.899885,0.694309501007227,0.0797362728018052,0.8887921403095689,0.1951156124745687,-0.0311945251175493,0.1559430058908808,0.0,0.0,0.0,0.0
6.99983,0.7121633213828358,0.0817626448099262,0.9045276706112564,0.1872069980904963,-0.0468897513825653,0.1566083739221145,0.0,0.0,0.0,0.0
7.099864,0.7145661234808233,0.09926514587255275,0.9146267008321034,0.188112912676995,-0.0228411365557923,0.1524281452870062,0.0,0.0,0.0,0.0
7.199855,0.7347195172758787,0.09477925692321197,0.9307902883158146,0.1715734170339922,-0.0506570877013022,0.1534967581925333,0.0,0.0,0.0,0.0
7.29987,0.7520212358635506,0.0945007324625441,0.9463388524798222,0.1620095724792312,-0.066460293990538,0.1543262468193316,1.3994792997837067,1.3994792997837067,-4.072537660598755,-7.927462339401245
7.399905,0.7606909965309868,0.11612923849157669,0.9601478409252096,0.1744851326135233,-0.0487275304516678,0.1525411495940872,1.3994792997837067,1.3994792997837067,-4.29194974899292,-7.70805025100708
7.499877,0.7760576015158689,0.11916516627258013,0.9746788206089722,0.1665486304278919,-0.0593307224544933,0.1497394396826145,1.3994792997837067,1.3994792997837067,-4.29194974899292,-7.70805025100708
