time_s,x,y,psi,u,v,r,f1,f2,f3,f4
0.0,0.0,-0.0,-0.0,-0.0558382434091902,0.0070984653444525,0.0173187489757528,0.0,0.0,0.0,0.0
0.100119,0.003091719093351994,-0.007287537925862839,-0.0014348662279664026,-0.0387068988141999,-0.0106074522958569,0.009095800501644,0.0,0.0,0.0,0.0
0.200051,-0.006252866102283189,-0.005818147046566373,-0.0005550855399230059,-0.0487620073971016,-0.0039796387202052,0.0082308738604899,0.0,0.0,0.0,0.0
0.30002,-0.0032241858696404006,-0.012620742158676805,0.002996128166633305,-0.0338887387872064,-0.0166758364323244,0.011845776797991,0.0,0.0,0.0,0.0
0.399996,-0.013358719267896346,-0.01211999693158193,0.00671761842697105,-0.0476260717404588,-0.0115915658419279,0.0155173414415787,0.0,0.0,0.0,0.0
0.500038,-0.021230874290761374,-0.012104352295369825,0.008947461889673214,-0.0539212371214603,-0.0091838186950009,0.0163160571656749,-0.0,-0.0,2.0,-2.0
0.600059,-0.01972899817257953,-0.014480173465789342,0.01007860807801908,-0.0437497897803092,-0.0110469872407084,0.0146665128974388,-0.0,-0.0,0.0,0.0
0.7001,-0.021204052473411197,-0.012967267948312395,0.015406783130697654,-0.0369615685466702,-0.0064092257107974,0.0265216353257675,-0.0,-0.0,0.0,0.0
0.799964,-0.02954653925644019,-0.011268729384756076,0.022353031727518236,-0.045837966097159,-0.0010528130647556,0.0354552714021475,0.0,0.0,0.0,0.0
0.899988,-0.0253206467763239,-0.01853485551779009,0.03035310504734401,-0.0277776350142961,-0.0165963293530208,0.044191629473362,0.0,0.0,0.0,0.0
1.000083,-0.03512914248367896,-0.015730739959742057,0.03808992710010539,-0.0427562410926626,-0.0054113252081286,0.055207154710808,0.0,0.0,0.0,0.0
1.100047,-0.04350547864323998,-0.015922944832044903,0.04602090510537993,-0.0502410556177211,-0.0017141231405968,0.0597552010390287,-0.0,-0.0,2.0,-2.0
1.199983,-0.04533899824876661,-0.013382836335080596,0.05734970011861984,-0.0448676871711182,0.0007499843194106,0.0688381130701658,-0.0,-0.0,2.0,-2.0
1.299992,-0.043273457489994865,-0.013012950876268739,0.06856339722643678,-0.0324334545834176,0.0003473019743156,0.0772890712076249,2.7219266295433044,2.7219266295433044,1.685755729675293,-1.685755729675293
1.400176,-0.05404847856352118,-0.016638785174408713,0.09184520601218527,-0.0476261800698501,-0.00388358520596,0.1070856855152116,2.7219266295433044,2.7219266295433044,1.685755729675293,-1.685755729675293
1.500692,-0.059779750419872484,-0.013240264675579788,0.11359112545455563,-0.0550939830096198,0.0035516092567122,0.1394360049241854,0.0,0.0,0.0,0.0
1.600006,-0.05476019942154356,-0.01598912422975616,0.1600372140157882,-0.0370111406941378,-0.001515548890013,0.1998241219670336,0.0,0.0,0.0,0.0
1.700013,-0.05770089665715751,-0.0163380569723132,0.1849567588477301,-0.0387437346052741,0.0005940525718376,0.224279002591958,0.0,0.0,0.0,0.0
1.800068,-0.04218509404314277,-0.016950735063642697,0.21393403605999328,-0.007075341947511,-0.00770414757322,0.234273195182162,0.0,0.0,0.0,0.0
1.900001,-0.04755888414812553,-0.009084928933030154,0.24760549846364377,-0.0106672113565884,0.0069882736152543,0.2545339814203362,0.0,0.0,0.0,0.0
2.000036,-0.05100190694265239,-0.012054295353645647,0.27011968449306156,-0.0163227161650752,0.0053645926714588,0.2595790422054698,0.0,0.0,0.0,0.0
2.099986,-0.05013878653224972,-0.004387955108807693,0.3057611341183675,-0.0050008056759763,0.0153055886095147,0.2627986176539974,1.4858306050300598,1.4858306050300598,-0.42261067032814026,0.42261067032814026
2.200066,-0.05678493463519273,-0.012212427755215421,0.3333162628907562,-0.0204800850045688,0.0057330016834976,0.262803228591767,1.4858306050300598,1.4858306050300598,-0.42261067032814026,0.42261067032814026
2.300019,-0.060753139668277306,-0.01563039193057574,0.3538283869978338,-0.0271495112763528,0.0024238761587516,0.2628357086003399,0.0,0.0,0.0,0.0
2.400245,-0.05168811017634668,-0.0003475181360084222,0.38513804102377147,-0.0007583432246829,0.0188869657481216,0.2650432823970359,0.0,0.0,0.0,0.0
2.50011,-0.032475294590177985,0.01724532567556822,0.4110543098366177,0.0430725294340285,0.0288448032203926,0.2647115521175759,0.0,0.0,0.0,0.0
2.600114,-0.03490016507644364,0.016595122816610807,0.4328194408837982,0.0333978282563966,0.0274853221047304,0.2611375464564862,0.0,0.0,0.0,0.0
2.700126,-0.030690177529779948,0.028447460066940225,0.45827212221427693,0.0444820712951734,0.0348872618818254,0.2552056044787408,0.0,0.0,0.0,0.0
2.79998,-0.038313827225912526,0.020340192856150352,0.4771801796657793,0.0209457879162045,0.0279190728984896,0.2432120814910148,0.0,0.0,0.0,0.0
2.899985,-0.025863381314120342,0.0318674062505411,0.49617432081738233,0.0475103974060063,0.0267648978368213,0.234486131165313,0.0,0.0,0.0,0.0
3.000065,-0.032771677645957106,0.02199496977793394,0.517396829657546,0.0225397476510556,0.0166081646035467,0.2245646465608059,0.0,0.0,0.0,0.0
3.100108,-0.03693564854735038,0.01619286362652784,0.5273842180965973,0.0093364014190051,0.0113946005104383,0.2203794817323486,0.0,0.0,0.0,0.0
3.199963,-0.0224124291943286,0.023954013823222306,0.5544336080824332,0.0342618944952294,0.0075336553248718,0.2146621044459178,0.0,0.0,0.0,0.0
3.300019,-0.029628380865983933,0.016398417968710187,0.5756487207289216,0.012615378035978,0.0035032143404556,0.2110935424614552,0.0,0.0,0.0,0.0
3.399972,-0.023264566803562002,0.030248621432047457,0.5922724570823847,0.030336801661419,0.0151287715409803,0.2083189630812216,0.0,0.0,0.0,0.0
3.500264,-0.02736966972255688,0.025699995619487156,0.6067187758856614,0.01688702691219,0.0123712907675066,0.2047607332069055,-0.0,-0.0,0.0,0.0
3.600003,-0.020047359212998765,0.03818073184144224,0.6270438128930325,0.0331960001213716,0.0188932436439092,0.1977130027991715,5.76889443397522,5.76889443397522,0.0,0.0
3.700132,-0.015298787396574167,0.04780235777594147,0.6439401473763171,0.0467846288829663,0.0216355437646404,0.1897472986177278,5.76889443397522,5.76889443397522,0.0,0.0
3.799992,-0.018171352075101867,0.044190189566341284,0.6583498898108298,0.0339581714601093,0.0188870877918678,0.1898752269834235,0.0,0.0,0.0,0.0
3.900028,0.0028403338041633527,0.0602723703449545,0.6808588456908486,0.0742131685965592,0.0133571036736081,0.1886375107288477,0.0,0.0,0.0,0.0
3.999965,0.005251830142649528,0.056675354445119175,0.6999239195408746,0.0616131989151648,0.0063372357888317,0.1857553721913073,0.0,0.0,0.0,0.0
4.100009,0.007028859130937233,0.05451980803424449,0.7124067296894263,0.0551292547879718,0.00210595617117,0.1850865514468547,0.0,0.0,0.0,0.0
4.200013,0.028070712504434832,0.07198063208504347,0.7322766002131655,0.0864008046457594,-0.0004595015213649,0.1823190686686314,0.0,0.0,0.0,0.0
4.300026,0.028824781891581608,0.0662723026294045,0.7498879363984448,0.0680725644214126,-0.0069448809896548,0.1780192833619031,0.0,0.0,0.0,0.0
4.399987,0.03910560402777146,0.08042275360508994,0.7581858005446387,0.0867907744614036,-0.0017394522712237,0.1685659824792635,0.0,0.0,0.0,0.0
4.500026,0.04736165788775404,0.10511057864750979,0.7757901515790238,0.112246341709754,0.0170380153676492,0.1631809296890436,-6.0,-6.0,-0.6560483872890472,-0.6560483872890472
4.600047,0.04725133485174311,0.10004388563887152,0.7902759875541916,0.0882833479841966,0.0104432986420198,0.1579971443772632,-6.0,-6.0,-0.9260889887809753,-0.9260889887809753
4.700194,0.058641495215347755,0.11792184936507172,0.8018011412207935,0.114106332596853,0.0153847684143483,0.1571778178227535,-6.0,-6.0,-1.082215279340744,-1.082215279340744
4.800037,0.05470087638937325,0.10675285385771896,0.8130392399521775,0.078579811107837,0.0067166536026227,0.1481866301836116,-6.0,-6.0,-1.4943114817142487,-1.4943114817142487
4.899986,0.050212082552282065,0.09619276652086747,0.8214620913811972,0.0519439518453322,0.0004801835765673,0.1437107156422972,-6.0,-6.0,-1.4943114817142487,-1.4943114817142487
5.000044,0.05864056995438367,0.09878189778231947,0.8324808447578902,0.0515668236603586,-0.006674879416513,0.1316962341013327,0.0,0.0,0.0,0.0
5.10002,0.05510167320107545,0.08896970444557668,0.8385238392255809,0.0280558847018392,-0.0114184305150147,0.1102812774853436,0.0,0.0,0.0,0.0
5.200008,0.052654925554177036,0.08031153257918015,0.8415881332318706,0.0102555473344835,-0.0168861272269261,0.0972271616375918,0.0,0.0,0.0,0.0
5.30001,0.05014956324275313,0.08249965013977684,0.8457685117061788,0.0114684745715426,-0.0084616459487366,0.0859638595455133,0.0,0.0,0.0,0.0
5.399978,0.044568830497905734,0.06812927003189079,0.8485878634845103,-0.0133446188553741,-0.015707592911561,0.0782034028987419,0.0,0.0,0.0,0.0
5.500023,0.04273854440640178,0.06922486182002727,0.8515257207218365,-0.0092649907991018,-0.0088920432275186,0.0684465311949721,-3.7153522968292236,-3.7153522968292236,-1.88473641872406,1.88473641872406
5.600163,0.036703709264568826,0.05370005779691233,0.8532330360999145,-0.0347372379207058,-0.0172181945493085,0.0622914406055231,-4.55785596370697,-4.55785596370697,-5.23251748085022,-1.2325174808502197
5.700046,0.031034097541456848,0.051807758047792314,0.8528887645519028,-0.0350682624913816,-0.0091007008676947,0.0453091997801193,-4.55785596370697,-4.55785596370697,-5.23251748085022,-1.2325174808502197
5.800051,0.023349473822460838,0.03285843074569427,0.8407856809188452,-0.0637115379616632,-0.0191967382340897,0.0130066849686704,0.0,0.0,0.0,0.0
5.899958,0.013093469581928238,0.0225583340255661,0.8006605501900226,-0.0738644119061013,-0.0131647220517814,-0.0716620356470703,0.0,0.0,0.0,0.0
6.002517,0.002939651500664554,-0.006984974886460364,0.7594547671463361,-0.1090953872975297,-0.0337629689325802,-0.1416439292586248,0.0,0.0,0.0,0.0
6.10016,-0.0015210892367658354,-0.010168317581704243,0.7288047655282641,-0.0981212925078112,-0.023727429056761,-0.170704981674911,0.0,0.0,0.0,0.0
6.20002,-0.005353334076981084,-0.026925422119299162,0.7067765573385381,-0.1128013231234122,-0.0386577085630711,-0.1964414667685077,0.0,0.0,0.0,0.0
6.29996,-0.011842342943205467,-0.06051730911085864,0.6638647889264551,-0.1358811019240891,-0.0675551699168874,-0.2366706899416056,0.0,0.0,0.0,0.0
6.400027,-0.01600293837395946,-0.06576268694106714,0.6268667552288378,-0.1255859432742125,-0.0619108777270305,-0.2584362674776249,0.0,0.0,0.0,0.0
6.500113,-0.0191475574033869,-0.08229149397288171,0.6030394406658925,-0.1333701892237902,-0.075373745586467,-0.2728563896416308,-0.26592544466257095,-0.26592544466257095,5.339556813240051,1.3818329572677612
6.599985,-0.019752398460379426,-0.07863849371261801,0.5591484679795871,-0.1077099435401747,-0.0586380900254773,-0.2907678042391477,-0.26592544466257095,-0.26592544466257095,5.360694885253906,1.3606948852539062
6.700121,-0.02540415385994611,-0.0743094977915753,0.5349897692991386,-0.0940840025557916,-0.0370461494650562,-0.2792795578587316,-0.26592544466257095,-0.26592544466257095,5.360694885253906,1.3606948852539062
6.80132,-0.028423051492831662,-0.08777817011526352,0.525007848715811,-0.0990908602616918,-0.0501764453227587,-0.2581370378015208,0.0,0.0,0.0,0.0
6.900028,-0.034474042298034746,-0.09338218925753095,0.52274649858406,-0.0957017055459971,-0.0411645167216677,-0.2088445158477246,0.0,0.0,0.0,0.0
7.000071,-0.03597241123947251,-0.11418390513370454,0.5247434919452489,-0.0982825732918066,-0.0625417964085713,-0.1588941760483944,0.0,0.0,0.0,0.0
7.100046,-0.036788941321527116,-0.12541060729637393,0.525580579912182,-0.0986590688700795,-0.0719050897479291,-0.1348138260239684,0.0,0.0,0.0,0.0
7.2002,-0.04343902495558467,-0.12151406743153777,0.5117836040232189,-0.0878010589635459,-0.0490644509323273,-0.124347345420923,0.0,0.0,0.0,0.0
7.299986,-0.04587365658027333,-0.13628015620343403,0.5123591000976555,-0.0885973744870024,-0.0606714515929429,-0.0958319517468713,0.0,0.0,0.0,0.0
7.399988,-0.05786739238531893,-0.12494093823373922,0.5065043888334824,-0.0873903518995361,-0.0288419334641391,-0.0947809433225698,0.0,0.0,0.0,0.0
7.500032,-0.07360972184769904,-0.12415518722385206,0.5087591962554536,-0.0942089759581542,-0.0039395065627784,-0.0715353553069857,0.0,0.0,0.0,0.0
7.60006,-0.07345047507449895,-0.1375621641098736,0.507666762479686,-0.0934826412400776,-0.023916267170695,-0.0638065058540247,0.0,0.0,0.0,0.0
7.699994,-0.07294028683851422,-0.1610555380216008,0.5056488377706603,-0.0925662697947594,-0.0531937306356157,-0.0536688249309765,0.0,0.0,0.0,0.0
7.800013,-0.07923177251878556,-0.15623121887867683,0.5072578746952545,-0.0859098040008145,-0.0342434246438211,-0.0415703231266867,-6.0,-6.0,1.1760002374649048,-1.1760002374649048
7.900078,-0.0796920792026152,-0.16911669045770522,0.506579969357154,-0.0854429271608635,-0.0477959729488284,-0.0358017226293464,-6.0,-6.0,0.705886721611023,-0.705886721611023
8.000004,-0.09383411941097691,-0.1622558122443896,0.507581994403759,-0.0843326986287154,-0.0224969639822219,-0.0236586320679715,-6.0,-6.0,0.705886721611023,-0.705886721611023
8.100053,-0.11392378714050784,-0.15025597224384207,0.5095576613165655,-0.0922009555023851,0.0176035823251439,-0.0161080083253035,0.0,0.0,0.0,0.0
8.2,-0.12361475804897083,-0.16364515961105863,0.512469701899458,-0.1048087518460276,0.0030785497179731,-0.0067551122043562,0.0,0.0,0.0,0.0
