time_s,x,y,psi,u,v,r,f1,f2,f3,f4
0.0,0.0,-0.0,-0.0,0.0196462160790665,-0.1624435691148561,-0.0190997450127468,0.0,0.0,0.0,0.0
0.099987,0.0065140297982045885,-0.019944551794720183,-0.012142419908409252,0.0277292207864946,-0.1670504882699033,-0.0426770431644994,0.0,0.0,0.0,0.0
0.199983,-0.0007174605932539608,-0.04368996562420293,-0.026456117862125428,0.0120465524848639,-0.178839744750584,-0.0644443389096753,0.0,0.0,0.0,0.0
0.299995,0.008711148658738892,-0.040345636108848955,-0.04254011087717302,0.0261879633941103,-0.1505836074637204,-0.0823979593687489,0.0,0.0,0.0,0.0
0.399992,0.0006936269034015052,-0.052939567332143694,-0.05940485040565591,0.0105464320919979,-0.150940188859971,-0.0999164530649577,0.0,0.0,0.0,0.0
0.500057,-0.005921043594348425,-0.06769102021374707,-0.07695902316268555,-5.9492607701187866e-05,-0.1514827252478528,-0.1104472706569746,0.0,0.0,0.0,0.0
0.600039,0.001752057502481857,-0.05717679604148412,-0.09732503830455119,0.0088157488929062,-0.1189510009343405,-0.1276656077886514,0.0,0.0,0.0,0.0
0.699973,0.005480244623987675,-0.08296225748913717,-0.1096129427808199,0.0180359862658331,-0.1334456017526848,-0.1323881409065937,0.0,0.0,0.0,0.0
0.800011,-0.0002151643300309699,-0.10290431869912946,-0.12491757125724012,0.009717972650254,-0.1462824891778447,-0.1326399054381624,0.0,0.0,0.0,0.0
0.900001,-0.008258496467803389,-0.13254408915938007,-0.132979393370928,0.0014374089700874,-0.1781896441941034,-0.1272096748340375,0.0,0.0,0.0,0.0
0.999988,-0.016046302626269063,-0.15543068953175748,-0.14613771558568667,-0.006669468395072,-0.1857347735082383,-0.1256057649513895,0.39737990498542786,0.39737990498542786,0.8656752109527588,-0.8656752109527588
1.099979,-0.009716966008300501,-0.17195312673171112,-0.15923416859175266,0.0087966342360557,-0.1901943741026561,-0.1273624335307938,1.7063348293304443,1.7063348293304443,1.420598030090332,-1.420598030090332
