time_s,x,y,psi,u,v,r,f1,f2,f3,f4
0.0,0.0,-0.0,-0.0,0.2359619320025712,-0.0914487272609422,0.5708611027850793,0.0,0.0,0.0,0.0
0.10147,0.013083546104943972,-0.00890451948922727,0.04501060185066308,0.220896590568015,-0.0946959702005299,0.5518002055453057,0.0,0.0,0.0,0.0
0.199963,0.019033963876959326,-0.025694840195802364,0.08807182294393034,0.1974278595584642,-0.108127505087724,0.5340098866403198,0.0,0.0,0.0,0.0
0.299913,0.029722200395543123,-0.032112037235597364,0.13241195661643324,0.1801322429713432,-0.1042946980010427,0.5098090945615225,0.0,0.0,0.0,0.0
0.399919,0.0674071776203503,-0.048875583192180105,0.19260163949179399,0.2067165434183211,-0.1225292931917081,0.5199261023406653,0.0,0.0,0.0,0.0
0.499932,0.07086556487442203,-0.04829984139069729,0.2184928657347185,0.1849894549567246,-0.1099991073430589,0.4849621019967965,0.0,0.0,0.0,0.0
0.599907,0.0804485093363677,-0.0680282185489972,0.2542487383736125,0.1619658788810064,-0.1276826106977787,0.4569850747699489,-0.0,-0.0,2.0,-2.0
0.699879,0.09129605798460025,-0.06967373018669876,0.2877664864449401,0.1524420687589623,-0.1195387982349999,0.4362667993404543,-0.0,-0.0,2.0,-2.0
0.799912,0.0990106707711704,-0.09347734407785943,0.33088850858093566,0.1314378165277542,-0.1373955068047506,0.4441708740895883,-0.0,-0.0,2.0,-2.0
0.899927,0.1099474230696958,-0.09675218851755013,0.3857403973318203,0.1216496709290565,-0.1284922895106968,0.4587738443715352,-0.0,-0.0,2.0,-2.0
0.999927,0.12413075370848412,-0.12551241255586792,0.44040566882576226,0.1073536495237319,-0.1612200871661246,0.4851866535223505,-0.0,-0.0,2.0,-2.0
1.10001,0.13286150842657085,-0.12692891249904406,0.5028929685487105,0.1011566441955566,-0.1472273028453969,0.5205801789896141,-0.0,-0.0,2.0,-2.0
1.199934,0.14008290767451226,-0.14846274310135954,0.5737484666515222,0.0771298337066641,-0.1593416576848008,0.5493530569832542,-0.0,-0.0,2.0,-2.0
1.299905,0.1515402599272414,-0.15033736242220286,0.6432531042778904,0.0762795169552378,-0.1484610335016654,0.5746001581777265,-0.0,-0.0,2.0,-2.0
