time,.data
2025/09/16/14:15:48.300286,"(0.9996638433085026, 0.6654254392973286, 0.12652260781234992, -0.5419542002099986)"
2025/09/16/14:15:48.400318,"(0.6816945019413784, 0.10429441736725997, 1.0340879486388213, -0.12071222050945879)"
2025/09/16/14:15:48.500274,"(0.7232417597227103, 0.3162001446112366, 0.4771316616384943, -0.3369515685844518)"
2025/09/16/14:15:48.604688,"(0.6521840429982768, -0.12877789429482733, 0.706512171650019, -0.8554117029361648)"
2025/09/16/14:15:48.700280,"(0.44090779588967915, -0.013840863451347954, 0.5519525902781135, -0.3575447284040647)"
2025/09/16/14:15:48.800443,"(0.6823622899827597, -0.04182199324730454, 0.9736369728132107, -0.4747315936469122)"
2025/09/16/14:15:48.900275,"(0.47576025203818467, -0.23057358944903722, 1.4011870898189382, -0.011480593155467844)"
2025/09/16/14:15:49.000276,"(0.4237721709622825, -0.313763064821067, 1.3807468735390425, -0.09432359802765304)"
2025/09/16/14:15:49.100270,"(0.7155310025650408, -0.03921404174053822, 1.264878506740413, -0.24461158187075466)"
2025/09/16/14:15:49.200340,"(0.7005720454332611, -0.1471779490266951, 2.088061653482766, 0.3925616645628979)"
2025/09/16/14:15:49.300303,"(0.543997047373453, -0.265845873540845, 1.3389514062526786, -0.2807344355758857)"
2025/09/16/14:15:49.400374,"(0.4230272674134443, -0.4062231015445016, 2.0088488053931894, 0.35034806747731856)"
2025/09/16/14:15:49.500260,"(0.38030438744604905, -0.5041633912005385, 1.887611377735123, 0.1186758204419566)"
2025/09/16/14:15:49.600240,"(0.5451328986304681, -0.3088366279787656, 1.9091689053014158, 0.20122985208292082)"
2025/09/16/14:15:49.700254,"(0.7737823795241954, 0.02148808474079439, 2.089677200681635, 0.5850886111148447)"
2025/09/16/14:15:49.800277,"(0.7576835328027115, 0.08363740333930361, 1.753689878654744, 0.4055976197279361)"
2025/09/16/14:15:49.900230,"(1.0130415168031903, 0.42076920733349277, 2.2166169726442067, 1.0320723537047558)"
2025/09/16/14:15:50.000315,"(1.014974582208852, 0.5894046184729644, 2.067870008772921, 1.2167300813011492)"
2025/09/16/14:15:50.100323,"(1.240678704954062, 0.9209054968719568, 1.8205998035093713, 1.1810533873451534)"
2025/09/16/14:15:50.200302,"(1.3274834010845376, 1.0416391743806617, 1.8146019903635722, 1.242913536955812)"
2025/09/16/14:15:50.300300,"(1.3431191894135344, 1.2299541819584978, 1.5441306323072665, 1.317800617397172)"
2025/09/16/14:15:50.400369,"(1.24836958812927, 0.861752437681677, 1.9044719263458965, 1.1312376254506824)"
2025/09/16/14:15:50.500311,"(1.250148891210396, 1.2559954821288768, 1.5921840520775563, 1.6038772339144467)"
2025/09/16/14:15:50.600326,"(1.1741472179520733, 1.5468345303050772, 0.713485591692633, 1.458860216398613)"
2025/09/16/14:15:50.700305,"(1.778634233691491, 1.7238052251702982, 1.6084973478710498, 1.4988393308286831)"
2025/09/16/14:15:50.800263,"(1.430918609149311, 1.8188016685808255, 0.8726248656073241, 1.648390984470317)"
2025/09/16/14:15:50.900297,"(1.8722060162561085, 2.1266865960451953, 0.8575890897630462, 1.3665502493411907)"
2025/09/16/14:15:51.000311,"(1.7257258094338588, 1.8906777793237455, 1.1778549384743608, 1.5077588782540996)"
2025/09/16/14:15:51.100362,"(1.8205998864203157, 2.197804051665935, 0.978501370635708, 1.7329097011269299)"
2025/09/16/14:15:51.200249,"(2.201910781274806, 2.5948757412601817, 0.7927516784595392, 1.5786815984302565)"
2025/09/16/14:15:51.300289,"(2.3470237703373518, 2.6056064645421793, 1.0528545100264055, 1.5700198984360527)"
2025/09/16/14:15:51.400267,"(2.3188111923347154, 2.4252699771633175, 1.0782341470895416, 1.2911517167467668)"
2025/09/16/14:15:51.500307,"(2.6771447729125732, 3.0012577492850627, 0.9050037972117966, 1.5532297499832495)"
2025/09/16/14:15:51.600267,"(2.418273272553536, 2.206359094533216, 1.317773160047367, 0.8939448040063718)"
2025/09/16/14:15:51.700253,"(2.305251383585694, 2.1815808888943455, 1.6161618521522827, 1.3688208627692973)"
2025/09/16/14:15:51.803369,"(2.6094799672116156, 2.5636790690995492, 1.3748754462212183, 1.283273649997086)"
2025/09/16/14:15:51.900304,"(2.6679593767683487, 2.7028242196850796, 0.9614809978186478, 1.031210683652062)"
2025/09/16/14:15:52.000253,"(2.743000620025006, 2.547271169928732, 1.2906781616201644, 0.8992192614276076)"
2025/09/16/14:15:52.100431,"(2.8304648905108687, 2.4141170388524684, 1.4795342765324804, 0.6468385732155506)"
2025/09/16/14:15:52.200364,"(3.0476759096429316, 2.685900854430084, 1.358707148542712, 0.6351570381170212)"
2025/09/16/14:15:52.300336,"(3.1543481983182367, 2.5302055145164086, 1.909879078929906, 0.6615937113262316)"
2025/09/16/14:15:52.400296,"(2.5979568495445964, 2.183855358554711, 1.2306812561754785, 0.4024782741958088)"
2025/09/16/14:15:52.500311,"(2.8933651643619966, 2.3810292925984258, 1.6639745581400929, 0.6393028146128417)"
2025/09/16/14:15:52.600331,"(2.1721103717676016, 1.9813593080216005, 0.96819198557361, 0.5866898580815404)"
2025/09/16/14:15:52.700288,"(2.306581708140359, 2.097997907065003, 1.1743449663041776, 0.7571773641534604)"
2025/09/16/14:15:52.800316,"(2.6113528759365776, 2.6066681766059476, 0.7295736888695253, 0.7202042902084029)"
2025/09/16/14:15:52.900257,"(2.36039804117258, 2.2104086296066794, 0.8849680453311596, 0.5849892221993611)"
2025/09/16/14:15:53.000335,"(2.5935283188958587, 2.2698166171461933, 0.8512866055491778, 0.2038632020499173)"
2025/09/16/14:15:53.100268,"(2.3655102438447635, 2.137325672084946, 0.8237806753342947, 0.36741153181463937)"
2025/09/16/14:15:53.200313,"(2.1212379195199476, 2.059256207707283, 0.16370691071548937, 0.039743487090205754)"
2025/09/16/14:15:53.300287,"(1.6509372532501834, 1.6746719058219028, 0.12080632296724675, 0.1682756281107169)"
2025/09/16/14:15:53.400280,"(1.8609766616851904, 2.0253061823050245, -0.2787309779976725, 0.04992806324199116)"
2025/09/16/14:15:53.500273,"(1.7284545113616974, 1.894373212851617, -0.19895957216598695, 0.1328778308138609)"
2025/09/16/14:15:53.600305,"(1.4882655915819711, 1.745626870271987, -0.13399669418131233, 0.3807258631987017)"
2025/09/16/14:15:53.700312,"(1.5838773895287086, 1.6778503799927718, -0.30265261302664526, -0.11470663209840459)"
2025/09/16/14:15:53.800343,"(1.252886811165955, 1.4602424729836418, -0.7667636473968011, -0.35205232376143264)"
2025/09/16/14:15:53.900284,"(1.654696842177253, 2.1427251528292954, -0.8947763838279693, 0.08128023747613555)"
2025/09/16/14:15:54.000305,"(0.9655199452260136, 1.5329264501662223, -0.7205820902600413, 0.41423091962036257)"
2025/09/16/14:15:54.100466,"(0.9850196586290787, 1.5344634111216109, -0.7391701000400992, 0.35971739527316676)"
2025/09/16/14:15:54.200299,"(1.1887869518816523, 1.6100340960467698, -1.2489697963202384, -0.40647550799011883)"
2025/09/16/14:15:54.300364,"(0.7049796167998423, 1.4235858212848003, -1.2786921929715847, 0.15852021599830962)"
2025/09/16/14:15:54.400327,"(0.4962951490959133, 1.1346013998337616, -1.095128199120602, 0.1814843023550912)"
2025/09/16/14:15:54.500317,"(0.6219758915287359, 1.2766080610330195, -1.135987476786936, 0.17327686222162764)"
2025/09/16/14:15:54.600349,"(0.5689735620660126, 1.1154249502905862, -1.4309326370391207, -0.33802986058988893)"
2025/09/16/14:15:54.700298,"(0.4183708235144699, 0.9901834081860665, -1.1509227312378778, -0.007297561894714755)"
2025/09/16/14:15:54.800291,"(0.5706835916561862, 1.0884165005803865, -1.3293032665889337, -0.29383744874051204)"
2025/09/16/14:15:54.900287,"(0.32119128661699525, 0.9724390752266072, -1.290151582807176, 0.012343994412062187)"
2025/09/16/14:15:55.000361,"(0.35149387316541775, 0.8735365086929305, -1.1083415991081573, -0.06425632805311451)"
2025/09/16/14:15:55.100303,"(0.41377808245599035, 0.8492808339335873, -1.0480419575473308, -0.177036457678592)"
2025/09/16/14:15:55.200306,"(0.5329390091284862, 0.7230495336862823, -0.9158842630527776, -0.5356632139372155)"
2025/09/16/14:15:55.300312,"(0.9611011300029694, 1.1029768368792086, -0.9825928769209593, -0.6988414631684812)"
2025/09/16/14:15:55.400471,"(0.36258944818325756, 0.8632966091040248, -1.413638453901597, -0.41222413206009567)"
2025/09/16/14:15:55.500300,"(-0.07388978849996086, 0.2897483228436051, -0.9218589664687933, -0.19458274378168827)"
2025/09/16/14:15:55.600358,"(0.03943835663612438, 0.40745209981396413, -1.245870528100246, -0.5098430417445812)"
2025/09/16/14:15:55.700330,"(0.2689506387090442, 0.48708254560097514, -1.520111496860718, -1.0838476830769381)"
2025/09/16/14:15:55.800387,"(0.501221889072053, 0.6737904141258472, -1.17277916680329, -0.8276421166957572)"
2025/09/16/14:15:55.900273,"(0.3841989388589844, 0.4431544187797077, -1.1670163780444465, -1.049105418202996)"
2025/09/16/14:15:56.000514,"(0.9570723384723753, 0.7147507454866452, -0.9595598352339199, -1.4442030212053782)"
2025/09/16/14:15:56.100563,"(0.6949887348582289, 0.6848989489071721, -1.2484174246990887, -1.2685969966011927)"
2025/09/16/14:15:56.200284,"(1.0584291900140288, 0.7960011883738474, -0.9665195383984782, -1.4913755416788532)"
2025/09/16/14:15:56.300282,"(1.530298756135718, 1.2252038225738529, -1.4166656481839346, -2.0268555153075254)"
2025/09/16/14:15:56.400271,"(1.3236248689570858, 1.0020898875798718, -1.4474846180378025, -2.0905545807922294)"
2025/09/16/14:15:56.500345,"(1.6452358720134634, 1.2072875269690908, -0.9219078700458457, -1.7978045601346166)"
2025/09/16/14:15:56.600493,"(1.6492913933126707, 1.1611661111782168, -0.7665136278014236, -1.7427641920703312)"
2025/09/16/14:15:56.707223,"(2.1139968487845775, 1.4667899344016007, -0.6159786580292349, -1.910392486795174)"
2025/09/16/14:15:56.800331,"(2.364712940848042, 1.7347776268920438, -0.6600910667135608, -1.9199616946255906)"
2025/09/16/14:15:56.900379,"(2.359542532228966, 1.65321563167908, -0.678129905063778, -2.090783706163461)"
2025/09/16/14:15:57.000358,"(2.381268781637609, 1.693058605347826, -0.3408681930266497, -1.7172885456062361)"
2025/09/16/14:15:57.100282,"(3.036669752553056, 2.3412052999276405, -0.48844508110168666, -1.8793739863971106)"
2025/09/16/14:15:57.200293,"(2.4310692288884455, 2.271636259969373, -0.9210935289267449, -1.239959466764785)"
2025/09/16/14:15:57.300304,"(2.7004091470728686, 2.241037531933861, -0.5396212785350154, -1.4583645088131107)"
2025/09/16/14:15:57.400314,"(2.966303092049916, 2.5416334952148105, -0.5207557135008227, -1.3700949071709552)"
2025/09/16/14:15:57.500249,"(3.1068914828597385, 2.8549312577098624, -0.9376459257197312, -1.441566376019579)"
2025/09/16/14:15:57.600272,"(2.7586387007605087, 2.6813717082965765, -1.1072769485977048, -1.261810933525619)"
2025/09/16/14:15:57.700282,"(2.620812694921748, 2.8230828380800057, -1.432765958692963, -1.0282256723764922)"
2025/09/16/14:15:57.800292,"(2.3537464346521917, 2.8371918514787047, -1.723788828814854, -0.7568979951620227)"
2025/09/16/14:15:57.900258,"(2.649681861335939, 3.2560495759317885, -1.9893795885076817, -0.7766441592815372)"
2025/09/16/14:15:58.000254,"(2.3424876282410936, 2.6610587872256657, -1.240773633630607, -0.6036313156615076)"
2025/09/16/14:15:58.100301,"(2.88398109259809, 3.472240373080567, -1.6910587247840554, -0.5145401623631691)"
2025/09/16/14:15:58.200383,"(2.4853580625080434, 2.894517605785476, -1.4726329008481915, -0.6543138142934042)"
2025/09/16/14:15:58.300306,"(2.369570842540294, 2.86211343556956, -1.9110080995028258, -0.9259229134444158)"
2025/09/16/14:15:58.402234,"(2.361519019527726, 2.717705675360587, -1.5723641176799878, -0.8599908060143843)"
2025/09/16/14:15:58.500353,"(2.510674297003072, 2.4620861118979076, -0.7243816362172196, -0.8215580064275421)"
2025/09/16/14:15:58.600382,"(2.4288900481013, 2.2914449383252196, -0.5859208354273667, -0.8608110549795632)"
2025/09/16/14:15:58.700291,"(2.5987787130755544, 2.219836072827717, -0.5232292946409544, -1.2811145751365334)"
2025/09/16/14:15:58.800401,"(2.6761859186588617, 2.174978121512364, -0.23810855368309658, -1.2405241479761417)"
2025/09/16/14:15:58.900304,"(2.868157970239781, 1.936337909613312, 0.7089986558156973, -1.1546414654372448)"
2025/09/16/14:15:59.000274,"(2.5608015509392, 1.6062871927057987, 1.0424483616555362, -0.866580354811228)"
2025/09/16/14:15:59.100345,"(2.679539361938354, 1.5654087794453897, 1.2709497452359075, -0.9573114197499769)"
2025/09/16/14:15:59.200251,"(2.516528623020143, 1.4871965896453925, 1.1918210294985039, -0.8668430372509652)"
2025/09/16/14:15:59.300270,"(2.2991388149576486, 1.3522975748163457, 1.0123775192859834, -0.8813049609966235)"
2025/09/16/14:15:59.400288,"(2.2870871846140837, 1.1222030281681732, 1.4602143345118943, -0.8695539783799295)"
2025/09/16/14:15:59.500285,"(2.055602629902516, 1.1528980918316474, 0.7564289155388076, -1.0489801606028877)"
2025/09/16/14:15:59.600283,"(2.1286655249289264, 1.2758137969049703, 0.8882275933890029, -0.8174758626588698)"
2025/09/16/14:15:59.700266,"(1.8808750399155525, 1.1175092641640023, 1.0655986350690616, -0.4611329164340368)"
2025/09/16/14:15:59.800264,"(1.680189225598843, 1.1526605961716032, 0.5188403844060075, -0.5362168744484597)"
2025/09/16/14:15:59.900258,"(1.7453527999228686, 1.098850168388074, 0.2749315541882821, -1.0180737088812855)"
2025/09/16/14:16:00.000305,"(1.276674184664738, 1.0638410615856426, 0.05492077329989653, -0.3707454728583194)"
2025/09/16/14:16:00.100452,"(1.3252495226960452, 1.1218720666070172, 0.17800732808720124, -0.22874758409085383)"
2025/09/16/14:16:00.200312,"(1.067180591658709, 0.9601931253323859, 0.3335835688426382, 0.11960863619005663)"
2025/09/16/14:16:00.307477,"(0.8750950082750023, 1.0240405722342227, 0.03403506366042214, 0.33192619157884484)"
2025/09/16/14:16:00.400316,"(1.084709206370309, 1.1263185318021627, 0.46544702780562297, 0.5486656786693147)"
2025/09/16/14:16:00.500355,"(0.971666486619983, 0.9127834377279742, -0.23686966093537798, -0.3546357587192611)"
2025/09/16/14:16:00.600329,"(1.0505264173665023, 1.0685229009518067, -0.14985962071737657, -0.11386664535868393)"
2025/09/16/14:16:00.700298,"(1.0147014236825307, 0.9041947478846396, 0.20928101869920834, -0.011732332896571204)"
2025/09/16/14:16:00.800305,"(0.9674735307928629, 0.6895480696323881, 0.511756969306133, -0.04409395301481869)"
2025/09/16/14:16:00.900303,"(0.9251490318841008, 0.5241062633151483, 0.6354468880432216, -0.16663864909467924)"
2025/09/16/14:16:01.000415,"(1.086390841906792, 0.5788163945125193, 0.7784790315509315, -0.2366698632376116)"
2025/09/16/14:16:01.100275,"(0.8944871982226372, 0.3073705300276136, 1.0030386203949553, -0.17119471599509029)"
2025/09/16/14:16:01.200296,"(1.1186627616883118, 0.654898327095313, 1.2278957589806963, 0.30036688979470977)"
2025/09/16/14:16:01.300338,"(1.0033887144910334, 0.3037387385607802, 1.8828689336857765, 0.4835689818252646)"
2025/09/16/14:16:01.400257,"(0.6448315563213185, -0.22187658217628575, 2.1389787950712593, 0.4055625180760517)"
2025/09/16/14:16:01.500312,"(0.6470829281526314, 0.025983374403352494, 1.6416911586232517, 0.3994920511246814)"
2025/09/16/14:16:01.600326,"(1.0014294486824538, 0.3766468151314819, 1.5296434530585747, 0.280078185956636)"
2025/09/16/14:16:01.700280,"(0.5027671246645176, -0.48057342326654917, 1.955860104160389, -0.010820991701701366)"
2025/09/16/14:16:01.800285,"(0.7308145752379097, 0.15068451905855362, 1.9421139903975289, 0.7818538780389145)"
2025/09/16/14:16:01.900265,"(0.956862363141452, 0.40567808787757403, 2.1999414723930113, 1.0975729218652845)"
2025/09/16/14:16:02.000250,"(1.0434602898832037, 0.5702198952271514, 2.0607194000002536, 1.1142386106881452)"
2025/09/16/14:16:02.100255,"(0.8470992455218085, 0.3770400840011183, 1.6624518447325993, 0.722333521691211)"
2025/09/16/14:16:02.201505,"(1.0887089090241178, 0.9084346509245766, 1.4595808333816103, 1.0990323171825538)"
2025/09/16/14:16:02.300271,"(1.3655609228708836, 0.984734026003051, 2.2059163174900243, 1.4442625237543443)"
2025/09/16/14:16:02.400296,"(1.1416094847673954, 1.0002534584529743, 1.8756452218997721, 1.5929331692709368)"
2025/09/16/14:16:02.500301,"(1.5553876434958924, 1.4241698576130504, 1.7169299382389875, 1.4544943664732346)"
2025/09/16/14:16:02.601273,"(1.4812690380794553, 1.6014969150682432, 1.6364822672720674, 1.8769380212496427)"
2025/09/16/14:16:02.700316,"(1.5764889056737585, 1.6256487112412967, 1.7296216974316194, 1.8279413085667153)"
2025/09/16/14:16:02.800336,"(1.4952925230511112, 1.7892021015355466, 1.2327556079760638, 1.8205747649449366)"
2025/09/16/14:16:02.900274,"(1.8933330035707527, 2.120257259368803, 1.670280041237023, 2.1241285528331892)"
2025/09/16/14:16:03.000277,"(1.7269338186113485, 2.1750680578994106, 1.2809243951208833, 2.1771928736970136)"
2025/09/16/14:16:03.100272,"(2.0045224882754282, 2.333381076439978, 1.7166283488867828, 2.374345525216036)"
2025/09/16/14:16:03.200293,"(1.9310664966519813, 2.424514253493788, 1.0790822809434801, 2.065977794627036)"
2025/09/16/14:16:03.300275,"(2.1095034215097783, 2.4239042068968315, 0.989444825587528, 1.6182463963615163)"
2025/09/16/14:16:03.400322,"(2.504904543634526, 2.6736356221885225, 1.40090882936126, 1.7383709864693093)"
2025/09/16/14:16:03.500254,"(2.367230936510693, 2.43923774682437, 1.6078838925544123, 1.7518975131817616)"
2025/09/16/14:16:03.600323,"(2.468809019879197, 2.548239411782518, 1.229527673563537, 1.388388457370161)"
2025/09/16/14:16:03.700282,"(2.7051488360759652, 2.6772462963099097, 1.3505571999999915, 1.2947521204678556)"
2025/09/16/14:16:03.807466,"(2.851359667258592, 2.924246793945305, 1.1595777964116305, 1.3053520497850468)"
2025/09/16/14:16:03.900356,"(2.7971044811458547, 2.8941563712838887, 0.614045570032678, 0.8081493503087833)"
