time,.data
2025/09/16/14:14:17.800298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:14:17.900301,"(2.401115894882591, 0.9110767243293684, 4.049795337161279, 1.0697169960548234)"
2025/09/16/14:14:18.000343,"(2.0612796315908057, 0.24264594950063068, 4.150017824958187, 0.5127504609540467)"
2025/09/16/14:14:18.100292,"(2.0655614706171144, 0.2869043154048356, 4.623129430472145, 1.06581512004761)"
2025/09/16/14:14:18.200319,"(1.962344387889442, 0.5205561601875217, 3.9881064139674365, 1.1045299607701737)"
2025/09/16/14:14:18.300693,"(2.0508363358483397, 0.4482117345928362, 4.5742439487413264, 1.3689947462303265)"
2025/09/16/14:14:18.400216,"(1.9961909668013185, 1.1397677225550804, 3.1297833832299666, 1.4169368947374943)"
2025/09/16/14:14:18.500274,"(2.190097517648236, 1.3218511471352943, 3.264011629408984, 1.527518888383135)"
2025/09/16/14:14:18.600272,"(2.3579101905967224, 1.7213701898346034, 2.8800659680800367, 1.6069859665558004)"
2025/09/16/14:14:18.700246,"(1.9972557614458157, 1.6065589751720157, 2.8469318614002006, 2.065538288852613)"
2025/09/16/14:14:18.800268,"(1.9324561135085132, 2.141154612328143, 1.6830196631946703, 2.10041666083397)"
2025/09/16/14:14:18.900262,"(2.066850345715712, 2.2929560663947544, 1.1651845785565955, 1.6173960199146684)"
2025/09/16/14:14:19.000287,"(2.06346502154126, 2.4120657821573874, 0.8772734322692224, 1.5744749535014766)"
2025/09/16/14:14:19.103513,"(2.1430965789806136, 2.8524844505757825, 0.2958998867492364, 1.7146756299396941)"
2025/09/16/14:14:19.200317,"(1.758328392064814, 2.7893426822985283, -0.5411240633025071, 1.5209045171649225)"
2025/09/16/14:14:19.300361,"(1.9916892530933938, 2.9163593356172, -0.24280670853523273, 1.6065334565123541)"
2025/09/16/14:14:19.400284,"(1.801581782177965, 2.9586507023065955, -1.1003005283752472, 1.213837311881989)"
2025/09/16/14:14:19.500258,"(1.7141015867271423, 2.9582345261305414, -1.3303399899586257, 1.1579258888481676)"
2025/09/16/14:14:19.600280,"(1.3144645227688705, 2.425373681270454, -1.1803376301653603, 1.0414806868377713)"
2025/09/16/14:14:19.700596,"(1.3012355283010786, 2.5819766725751996, -1.467504854839086, 1.0939774337091428)"
2025/09/16/14:14:19.800319,"(1.421717145040753, 2.3867532372314892, -1.014789624872543, 0.915282559508952)"
2025/09/16/14:14:19.900270,"(0.8067315098459766, 1.9634020613898509, -1.4755516144755039, 0.8377894886122406)"
2025/09/16/14:14:20.000312,"(1.11602571431809, 1.9687711024789893, -1.2252538340774473, 0.4802369422443882)"
2025/09/16/14:14:20.100262,"(1.1489532847019301, 1.873381880987226, -1.1947224362018625, 0.25413475636875893)"
2025/09/16/14:14:20.200254,"(0.7347950006019467, 1.3882092677778408, -1.1548608032927756, 0.15196773105900335)"
2025/09/16/14:14:20.300280,"(0.9957234132768962, 1.5014729848783748, -0.7720537624218254, 0.23944538078113115)"
2025/09/16/14:14:20.400229,"(0.7672688072466886, 1.1483435981172347, -0.6537062765088735, 0.10844330523224033)"
2025/09/16/14:14:20.500287,"(0.8346463128924695, 1.3260599727171423, -1.1967392477913745, -0.21391192814202115)"
2025/09/16/14:14:20.600306,"(1.1346163257207116, 1.1487632743621992, -0.8864664409358736, -0.8581725436528147)"
2025/09/16/14:14:20.700240,"(0.7778229815120485, 0.7986551892314991, -0.8717509917042082, -0.8300865762653242)"
2025/09/16/14:14:20.816526,"(0.8896210415189368, 0.9408939391754798, -0.9487692594122623, -0.8462234640991767)"
2025/09/16/14:14:20.900258,"(0.9639628253087223, 0.9944254103600915, -1.0572193383655153, -0.9962941682627702)"
2025/09/16/14:14:21.000299,"(1.0136895723321044, 1.0161460909298627, -0.8992852711039888, -0.8943722341043828)"
2025/09/16/14:14:21.100373,"(1.3382736068347048, 1.1450291074672376, -0.7033024101520693, -1.0897914088869816)"
2025/09/16/14:14:21.200277,"(1.3377566206611173, 1.0985123872059976, -0.6907420765833834, -1.1692305368879798)"
2025/09/16/14:14:21.300275,"(1.127389028836717, 0.8836667016721238, -0.4878812129691037, -0.9753258672983052)"
2025/09/16/14:14:21.400401,"(1.5310613580991141, 0.8676630517076925, -0.022297849336431308, -1.3490944621192247)"
2025/09/16/14:14:21.500283,"(1.457568892333501, 0.7303950554173037, 0.11557105902221967, -1.3387766148101712)"
2025/09/16/14:14:21.600335,"(1.640620338793693, 1.006138372561256, 0.2126509368500575, -1.0563129956148432)"
2025/09/16/14:14:21.700433,"(1.6774663439664899, 1.0587489779093389, -0.024429876047674853, -1.2618646081619418)"
2025/09/16/14:14:21.802130,"(2.1966367385761085, 1.2571967329379774, 0.1294472420206522, -1.7494327692555982)"
2025/09/16/14:14:21.900286,"(1.8193045869261322, 1.1452192884144778, -0.08151336161594847, -1.4296839586392562)"
2025/09/16/14:14:22.000273,"(1.7449236501079404, 0.8678652783387806, 0.48281109657478327, -1.2713056469635249)"
2025/09/16/14:14:22.100300,"(1.9908962421333924, 1.6653706671308601, -0.3432836213886491, -0.9943347713937388)"
2025/09/16/14:14:22.200298,"(1.8685364056141922, 1.4149160673546568, -0.2172739721910495, -1.1245146487101367)"
2025/09/16/14:14:22.300285,"(2.1205872410290483, 1.9135407899173043, -0.9012937599510933, -1.3153866621745798)"
2025/09/16/14:14:22.400283,"(1.826414070599319, 1.9542531400254066, -1.4409036380079496, -1.1852254991557123)"
2025/09/16/14:14:22.501626,"(1.9034346668151465, 1.9627694193658576, -1.0610693835919778, -0.9423998784903885)"
2025/09/16/14:14:22.600417,"(1.693342203457686, 1.9767104273657037, -1.2314138791051543, -0.6646774312890942)"
2025/09/16/14:14:22.700331,"(1.873681539041918, 2.003542725860058, -1.1183284116539773, -0.8586060380176741)"
2025/09/16/14:14:22.801702,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:14:22.900318,"(1.7671726687159908, 2.1830197230110215, -1.5294809142204377, -0.6977868056304071)"
2025/09/16/14:14:23.000335,"(1.9979788533222322, 2.286214464344222, -1.2768802747580807, -0.7004090527141453)"
2025/09/16/14:14:23.100297,"(1.6472896782030824, 2.032025495715846, -1.229592063675497, -0.46012042864998937)"
2025/09/16/14:14:23.200313,"(1.605346257568625, 1.897081833405179, -1.153987869787557, -0.5705167181144656)"
2025/09/16/14:14:23.300363,"(1.9922534145995925, 2.1753124823349075, -1.4382348943891547, -1.0721167589184981)"
2025/09/16/14:14:23.400530,"(2.047536681045725, 1.940137107852164, -0.7886652758540748, -1.0034644222412046)"
2025/09/16/14:14:23.500271,"(1.7561198077497293, 1.7623067011797617, -1.0068021425855964, -0.9944283557255907)"
2025/09/16/14:14:23.600268,"(2.203494300607014, 1.6998014903146077, -0.06746191147212643, -1.074847532056926)"
2025/09/16/14:14:23.700303,"(1.9425922370059816, 1.5313823908850737, -0.19587773743638323, -1.0182974296782055)"
2025/09/16/14:14:23.800245,"(2.1524727249966253, 1.5222744867654727, 0.3730050925274384, -0.8873913839348838)"
2025/09/16/14:14:23.900265,"(2.0034030350631533, 1.288434833987608, 0.25761309961540557, -1.172323302535758)"
2025/09/16/14:14:24.000276,"(2.179154614089623, 1.384176171805623, 0.49125245520242344, -1.0987044293655615)"
2025/09/16/14:14:24.100249,"(2.0329330008948885, 1.2443776857159292, 0.6761978467150126, -0.9009127836428694)"
2025/09/16/14:14:24.200346,"(2.101895473821792, 1.5254760152302982, 0.7171955066883019, -0.4356434104946428)"
2025/09/16/14:14:24.300249,"(2.0346904985790273, 1.4107368318009266, 0.36974228119850294, -0.8781650523576874)"
2025/09/16/14:14:24.400408,"(2.0833423136025755, 1.3809854833552284, 0.4847717969460097, -0.9199418635486991)"
2025/09/16/14:14:24.500417,"(2.206866148180384, 1.627409835952578, 0.671707830215531, -0.48720479424016067)"
2025/09/16/14:14:24.600272,"(2.018773287815259, 1.6983649281257844, 0.37578632449370053, -0.26503039488520985)"
2025/09/16/14:14:24.700330,"(1.9810097889431297, 1.6485090259803403, 0.10180721103739226, -0.563194314888178)"
2025/09/16/14:14:24.800277,"(1.8084514018280653, 1.5192439446769748, 0.040402814394008287, -0.5380120999081962)"
2025/09/16/14:14:24.900264,"(1.8659944969772677, 1.4296678518555042, 0.0010755730903993371, -0.871577717153116)"
2025/09/16/14:14:25.000312,"(1.0879371579277974, 0.649248173130041, 0.322427216266107, -0.5549507533294408)"
2025/09/16/14:14:25.100275,"(1.4871067326712986, 1.177339570853915, 0.3754817759718224, -0.24405254766295403)"
2025/09/16/14:14:25.200314,"(1.330950706492903, 0.92785559535752, 0.6785140787653076, -0.12767614350546153)"
2025/09/16/14:14:25.300308,"(1.034184973256649, 0.6437120639502842, 0.6801528341482977, -0.10079298446443519)"
2025/09/16/14:14:25.400318,"(1.1601736646676062, 0.7337790875662242, 0.5726099786314407, -0.28017917557131816)"
2025/09/16/14:14:25.500284,"(0.9723108361622133, 0.7417588345303486, 0.8160542631659197, 0.3549502599022138)"
2025/09/16/14:14:25.600272,"(0.8151545670954051, 0.35810728230316974, 0.4561154869382585, -0.45797908264624726)"
2025/09/16/14:14:25.700271,"(0.9443956072674002, 0.4193478682452715, 1.1226144377594995, 0.07251895971531735)"
2025/09/16/14:14:25.800262,"(0.8200121602335342, 0.2631635712506487, 1.306441949645814, 0.19274477168001494)"
2025/09/16/14:14:25.900401,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:14:26.000305,"(0.8329077938763881, 0.3344084093462117, 1.232660548312792, 0.23566177925243556)"
2025/09/16/14:14:26.100314,"(0.42356522597519347, -0.3688046056808166, 1.341399331417619, -0.2433403318944005)"
2025/09/16/14:14:26.202602,"(0.5082159155574426, -0.2175272441461349, 1.6065092059523889, 0.15502288654520294)"
2025/09/16/14:14:26.300347,"(0.7716637078702593, 0.13538962837189444, 1.8470016903844138, 0.5744535313876706)"
2025/09/16/14:14:26.400483,"(0.5122659465394572, -0.1421546975204977, 1.88400584738502, 0.5751645592651414)"
2025/09/16/14:14:26.500379,"(0.7299052600302308, 0.29227746560179796, 1.6295793459769787, 0.7543237571201051)"
2025/09/16/14:14:26.600337,"(0.5207275694507847, -0.2946266657757202, 1.9560253743332376, 0.3253169038801713)"
2025/09/16/14:14:26.700290,"(0.8488059879546546, 0.015382524735079894, 1.9665710677714203, 0.29972414133228303)"
2025/09/16/14:14:26.800282,"(0.7762251901963773, 0.042627549966486836, 2.077916081291666, 0.6107208008318563)"
2025/09/16/14:14:26.900277,"(1.06384842738208, 0.6179103652620657, 1.9868036221724168, 1.0949274979323473)"
2025/09/16/14:14:27.000319,"(0.9581826012600858, 0.33734565362845487, 2.3166472826773408, 1.0749733874140794)"
2025/09/16/14:14:27.100255,"(1.0612195401573061, 0.46145713438295366, 2.249996261347113, 1.0504714497983851)"
2025/09/16/14:14:27.200260,"(0.9368949919036036, 0.5921254394559585, 1.7536297506256442, 1.0640906457303994)"
2025/09/16/14:14:27.300235,"(1.2926200138100437, 0.9273804807368697, 2.034561266450883, 1.3040822003045467)"
2025/09/16/14:14:27.400273,"(1.1991279457663846, 0.8218012724222081, 1.6041340161438011, 0.8494806694555743)"
2025/09/16/14:14:27.500243,"(1.603538183330307, 1.2809348701721097, 2.1307079683854857, 1.4855013420689092)"
2025/09/16/14:14:27.600335,"(1.5560019205193694, 1.4556507811413906, 1.5386425098789216, 1.3379402311230775)"
2025/09/16/14:14:27.700263,"(1.7580067785782083, 1.6419996661583083, 1.6117377559357635, 1.3797235310959737)"
2025/09/16/14:14:27.801611,"(1.5944418663482118, 1.5736094464591939, 1.3027619120066747, 1.2610970722285548)"
2025/09/16/14:14:27.900276,"(1.890912422983479, 1.9418625264879614, 1.684322447521441, 1.7862226545307869)"
2025/09/16/14:14:28.000324,"(1.9662393299597658, 1.9260545844189072, 1.6237199882846907, 1.5433504972029692)"
2025/09/16/14:14:28.100290,"(2.2148769176829255, 2.091836581961922, 1.732694100298499, 1.4866134288564858)"
2025/09/16/14:14:28.200325,"(1.6257138920000185, 1.7809513117973403, 1.0263252509529823, 1.3368000905476456)"
2025/09/16/14:14:28.300301,"(2.1556509353259385, 2.085342721730271, 1.440008474373075, 1.2993920471817408)"
2025/09/16/14:14:28.402518,"(2.3016511545714495, 2.432020487008147, 0.9854417949054163, 1.2461804597788193)"
2025/09/16/14:14:28.500341,"(2.434014329712888, 2.4863425177604768, 1.0787079193881863, 1.1833642954833847)"
2025/09/16/14:14:28.600331,"(2.362122753805303, 2.4196551999393314, 0.9299789299131075, 1.0450438221811498)"
2025/09/16/14:14:28.700305,"(2.598580447398256, 2.3647954141454828, 1.6331123753314571, 1.1655423088259163)"
2025/09/16/14:14:28.800287,"(2.305047221951111, 2.210440394105263, 0.7164555257563419, 0.5272418700643395)"
2025/09/16/14:14:28.900246,"(2.4408765717947825, 2.171172794400556, 1.2405757483521922, 0.7011681935641374)"
2025/09/16/14:14:29.000276,"(2.671731414693832, 2.578892006854985, 1.2641556191911019, 1.0784768035134955)"
2025/09/16/14:14:29.100291,"(2.761355704840254, 2.438720294996622, 1.5813651286800834, 0.936094308992909)"
2025/09/16/14:14:29.200264,"(2.269458894029193, 2.026790534478517, 1.2260628787271142, 0.7407261596257372)"
2025/09/16/14:14:29.300255,"(2.5198340585807326, 2.261137831475672, 0.8255859964804402, 0.30819354227031703)"
2025/09/16/14:14:29.400282,"(2.3237967559063146, 2.208521719902002, 0.5754847892755827, 0.3449347172669482)"
2025/09/16/14:14:29.500258,"(2.4397748145911415, 2.3253763901106494, 1.003804922533457, 0.775008073572464)"
2025/09/16/14:14:29.604046,"(2.56112052896407, 2.386726053083299, 0.6385391831160616, 0.2897502313542959)"
2025/09/16/14:14:29.700346,"(2.090963472710919, 1.753554470852368, 0.9035255784691066, 0.22870757475198422)"
2025/09/16/14:14:29.800294,"(2.2474121466251393, 2.245705136395816, 0.4875559912916504, 0.48414197083303095)"
2025/09/16/14:14:29.900270,"(2.2956252021830417, 2.1015076380077886, 0.5673408865233205, 0.17910575817274338)"
2025/09/16/14:14:30.000281,"(2.3557953770999536, 2.112722605948862, 0.4277107970831736, -0.05843474521903941)"
2025/09/16/14:14:30.100327,"(2.3192001670794546, 1.970498519558919, 0.9132563353712615, 0.21585304033020503)"
2025/09/16/14:14:30.200752,"(1.8909008569165606, 2.0459394239190822, -0.04502143024804195, 0.265055703757031)"
2025/09/16/14:14:30.300293,"(2.311078695936201, 2.238559784372083, 0.4061723312718363, 0.26113450814364986)"
2025/09/16/14:14:30.401472,"(1.9383668454164549, 2.0800002134671605, -0.25100559330214345, 0.03226114279932407)"
2025/09/16/14:14:30.500387,"(1.8320564959092582, 2.392041586445255, -0.38966755600582514, 0.7303026250660867)"
2025/09/16/14:14:30.600261,"(2.0878995834551803, 2.1675363990557286, -0.24146654433173134, -0.08219291313079646)"
2025/09/16/14:14:30.700282,"(1.8664826713275826, 2.051934404294748, -0.2765941031761277, 0.09430936275825827)"
2025/09/16/14:14:30.800285,"(1.7645724328243968, 1.995077921439153, -0.6549009040053935, -0.19388992677592345)"
2025/09/16/14:14:30.900262,"(1.3726463109714317, 1.5577897462376489, -0.2453570828002974, 0.12492978773211402)"
2025/09/16/14:14:31.000247,"(1.1551195042929259, 1.3777834912088724, -0.4954558740974162, -0.05012790026549599)"
2025/09/16/14:14:31.100227,"(1.2391204471144432, 1.540072466826964, -0.7776384241357863, -0.17573438471074798)"
2025/09/16/14:14:31.200283,"(0.9961891830550303, 1.422961974012095, -0.9647740691871858, -0.11122848727305726)"
2025/09/16/14:14:31.300255,"(1.0162052254389533, 1.5051467537985146, -1.1768515154740673, -0.19896845875494648)"
2025/09/16/14:14:31.400312,"(0.6241848831979305, 1.1869926060026956, -0.9026106934370108, 0.22300475217249685)"
2025/09/16/14:14:31.500277,"(0.5931362171825214, 1.278737629554223, -1.2777151824826376, 0.09348764226076181)"
2025/09/16/14:14:31.600345,"(0.39852260363630776, 1.1056913712794088, -1.6893916923863328, -0.27505415710015846)"
2025/09/16/14:14:31.700284,"(0.12977142457835583, 0.965094074603827, -1.2693755379893843, 0.4012697620615049)"
2025/09/16/14:14:31.800295,"(0.28540803356250405, 0.9024666378805742, -1.5776876377513283, -0.34357042911521884)"
2025/09/16/14:14:31.900275,"(-0.050698872263310324, 0.6204802448032349, -1.5692173406769563, -0.22685910654387392)"
2025/09/16/14:14:32.003833,"(-0.09452489731925039, 0.6491917192526753, -1.7579508839392792, -0.2705176507954329)"
2025/09/16/14:14:32.100306,"(0.03485984140762162, 0.780302468843195, -1.5085131863518415, -0.017627931480714065)"
2025/09/16/14:14:32.200291,"(0.05471606684482308, 0.6414600918395778, -1.728350645492979, -0.5548625955034359)"
2025/09/16/14:14:32.300348,"(-0.07773551737042064, 0.5248113150611735, -1.7594896383380065, -0.5543959734748413)"
2025/09/16/14:14:32.400426,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:14:32.500228,"(0.11007763545441313, 0.5925625656363638, -1.4043332946435019, -0.43936343427960356)"
2025/09/16/14:14:32.600265,"(0.33166621115083605, 0.6321399877088218, -2.051482948491816, -1.450535395375855)"
2025/09/16/14:14:32.700262,"(0.16611971858989882, 0.5415617896529954, -1.418519570991951, -0.6676354288657712)"
2025/09/16/14:14:32.800269,"(0.11514497563066675, 0.4686872066996452, -1.866971485416808, -1.159887023278848)"
2025/09/16/14:14:32.900272,"(0.8746759049608661, 0.6704520121238642, -1.2101805268004335, -1.6186283124743936)"
2025/09/16/14:14:33.000272,"(0.644097705611528, 0.6647454190693823, -1.6655644432232268, -1.6242690163075224)"
2025/09/16/14:14:33.100277,"(1.1423671955792367, 0.781337875159135, -1.2857302226942835, -2.0077888635345253)"
2025/09/16/14:14:33.200552,"(1.1675789049838103, 0.9056300168430244, -1.2208971663833479, -1.7447949426649094)"
2025/09/16/14:14:33.300297,"(1.4391606721616066, 1.0850636476385285, -0.9065447122810185, -1.6147387613271742)"
2025/09/16/14:14:33.400292,"(1.4387054914793587, 1.0895175923047375, -0.8213850368159087, -1.51976083516516)"
2025/09/16/14:14:33.500280,"(1.463022666907249, 1.2240328213017382, -0.8704617139990664, -1.348441405209997)"
2025/09/16/14:14:33.600650,"(1.5979119784151266, 1.4081438027238744, -1.1524608953209454, -1.5319972467034968)"
2025/09/16/14:14:33.700307,"(1.5194544364535942, 1.0334680572232142, -0.4118710944905124, -1.3838438529513042)"
2025/09/16/14:14:33.800264,"(1.5739789278200216, 1.318974360309352, -0.7884386620848489, -1.2984477971061712)"
2025/09/16/14:14:33.900268,"(1.8017889661669637, 1.3460332602726541, -0.5940534832281105, -1.5055648950167386)"
2025/09/16/14:14:34.000316,"(1.882983767793027, 1.45277118691169, -0.8703059975316683, -1.7307311592943428)"
2025/09/16/14:14:34.100301,"(2.0283929371333143, 1.4447764157246712, -0.2263781268429852, -1.3936111696602937)"
2025/09/16/14:14:34.200239,"(2.3455502048663512, 1.9968820328667136, -0.6575668721053528, -1.3549032161046222)"
2025/09/16/14:14:34.300307,"(1.8549390314262846, 1.7891000168562357, -0.9591312525861597, -1.0908092817264512)"
2025/09/16/14:14:34.400255,"(2.3542098616441542, 2.080849437668975, -0.7217158067908169, -1.2684366547412411)"
2025/09/16/14:14:34.500267,"(2.344027091774951, 2.244603636160685, -1.0724846543843933, -1.2713315656128867)"
2025/09/16/14:14:34.600287,"(2.4571441494728488, 2.1403722520622153, -0.6291563595051942, -1.26270015432656)"
2025/09/16/14:14:34.700307,"(2.234968525399909, 2.2211965585005524, -0.8040813381296255, -0.8316252719283055)"
2025/09/16/14:14:34.800266,"(2.413541709216472, 2.284402923096693, -0.7676720899435602, -1.0259496621830457)"
2025/09/16/14:14:34.900271,"(2.3133748908447878, 2.419990198546537, -1.0272305290129133, -0.8139999136094221)"
2025/09/16/14:14:35.000267,"(2.0501113545729117, 1.987673534787716, -0.5163220374359286, -0.6411976770062344)"
2025/09/16/14:14:35.100333,"(2.7230975825799617, 2.6548920977077985, -0.7452159714496058, -0.8816269411939016)"
2025/09/16/14:14:35.200254,"(2.1992293408396013, 2.337162856307701, -0.7815319637936751, -0.5056649328574352)"
2025/09/16/14:14:35.300295,"(2.388652721477892, 2.6596302818624515, -0.8930558735269565, -0.35110075275783365)"
2025/09/16/14:14:35.400290,"(2.1975540976669876, 2.3636744920020254, -0.8827520675424376, -0.550511278872392)"
2025/09/16/14:14:35.500282,"(2.4310131902918357, 2.461334817126332, -0.6700202059378639, -0.6093769522688696)"
2025/09/16/14:14:35.603274,"(2.2588392891360547, 2.153727904688465, -0.5361218528597034, -0.7463446217548773)"
2025/09/16/14:14:35.700322,"(2.5799978531010335, 2.1709402106818, 0.05368375772857914, -0.7644315271098815)"
2025/09/16/14:14:35.800317,"(2.1889745034506403, 1.998720722446508, -0.29094413806624486, -0.6714517000745319)"
2025/09/16/14:14:35.900300,"(2.348263901895218, 2.0855012322557815, -0.34723497737261655, -0.8727603166515027)"
2025/09/16/14:14:36.000252,"(2.408476049172519, 1.9282364068440485, 0.25463436747085, -0.7058449171861336)"
2025/09/16/14:14:36.100276,"(2.112977954394841, 1.481022723643228, 0.6050433051466797, -0.6588671563565631)"
2025/09/16/14:14:36.200308,"(2.203174583672429, 1.7280448155006336, 0.23325155151289184, -0.7170079848306539)"
2025/09/16/14:14:36.300259,"(2.266107686669104, 1.725306345151014, 0.23769036890182302, -0.8439123141343544)"
2025/09/16/14:14:36.400315,"(2.022036324063181, 1.568098996920261, 0.29767966022386333, -0.6101949940619624)"
2025/09/16/14:14:36.500266,"(1.9601170062775377, 1.1935791215334688, 0.6465039067989211, -0.8865718626891396)"
2025/09/16/14:14:36.600317,"(1.80820801898845, 1.3115065101086008, 0.4711691345786032, -0.5222338831810948)"
2025/09/16/14:14:36.700260,"(1.829803890610073, 1.3112176787999592, 0.6389399597169171, -0.39823246390332856)"
2025/09/16/14:14:36.800578,"(1.9210743219128488, 1.574248639919057, 0.20557437080694563, -0.48807699318059306)"
2025/09/16/14:14:36.900270,"(1.7528494902832092, 1.2873553321976907, 0.635774403432442, -0.29521391273860953)"
2025/09/16/14:14:37.000276,"(1.6954908016459622, 1.258237072137306, 0.20460289371353324, -0.6699045653037439)"
2025/09/16/14:14:37.100340,"(1.481731113937554, 0.927282160318578, 0.35981749940706953, -0.7490804078308925)"
2025/09/16/14:14:37.200338,"(1.524911995132042, 0.906975157938739, 0.7738154408188216, -0.46205823356779857)"
2025/09/16/14:14:37.300292,"(1.0726259335461013, 0.6307931968166011, 0.4266639033552027, -0.45700157010378384)"
2025/09/16/14:14:37.400265,"(1.068877207814763, 0.8123388084107039, 0.2117615547855519, -0.3013152440225287)"
2025/09/16/14:14:37.500230,"(1.0511265212514618, 0.6890204186230617, 0.6482217797326018, -0.07599042552420027)"
2025/09/16/14:14:37.600251,"(0.8534766951730136, 0.18243859043463007, 0.3711405598783293, -0.9709356495983463)"
2025/09/16/14:14:37.700264,"(0.7593588298103643, 0.25870324040352544, 0.7249562629730828, -0.27635491584053684)"
2025/09/16/14:14:37.800289,"(0.8554755546771966, 0.3403948338791547, 0.2579770650998345, -0.7721843764962039)"
2025/09/16/14:14:37.900242,"(0.7372780979959649, 0.05813482700802902, 0.9623345301876927, -0.3959520117881498)"
2025/09/16/14:14:38.000289,"(0.8205662448930365, 0.07686424080277662, 1.3582774744356427, -0.12912653374489058)"
2025/09/16/14:14:38.100272,"(0.796318604616594, 0.21233462741454556, 1.103596147637636, -0.06437180676646688)"
2025/09/16/14:14:38.200284,"(0.5728667410631411, -0.013144866554129692, 1.4431554153913488, 0.27113220015683087)"
2025/09/16/14:14:38.300285,"(0.5823721354774098, -0.19872387086908036, 1.623192324096945, 0.06100031140392462)"
2025/09/16/14:14:38.401326,"(0.4945268812363464, -0.08995778993531382, 1.6229471926034498, 0.4539778502601399)"
2025/09/16/14:14:38.500268,"(0.5074636444681474, -0.20224628100525865, 1.6030408871834498, 0.18362103623665582)"
2025/09/16/14:14:38.600304,"(0.3656688857090456, -0.5087726080404007, 1.6429934366835868, -0.10588955081529688)"
2025/09/16/14:14:38.700304,"(0.5634113770067716, -0.03273927233296042, 2.033987794908915, 0.8416864962294117)"
2025/09/16/14:14:38.800375,"(0.6754331401491637, 0.01279215286136693, 1.902135991234968, 0.5768540166593794)"
2025/09/16/14:14:38.900870,"(0.7020952168237842, 0.2273186866727747, 1.9733163782211, 1.023763317918999)"
2025/09/16/14:14:39.000262,"(0.7265715141531806, 0.27740551934471774, 1.7368614557335988, 0.838529466116674)"
2025/09/16/14:14:39.100273,"(0.6757106702231652, 0.14126442725106014, 2.1371587333083073, 1.0682662473641071)"
2025/09/16/14:14:39.200344,"(0.9350141900863733, 0.45878807944021827, 2.142674769191085, 1.190222547898789)"
