time,.data
2025/09/16/14:16:42.200287,"(2.268561891572471, 1.8677904993660916, -0.367069661949595, -1.1686124463623904)"
2025/09/16/14:16:42.303367,"(1.5848727224288255, 1.5668449836077516, -0.9911436737701332, -1.0271991514123058)"
2025/09/16/14:16:42.400267,"(1.9705162645809877, 1.7362718493483007, -0.7209669421854632, -1.1894557726508497)"
2025/09/16/14:16:42.500288,"(2.1224572211911124, 2.152725005022918, -1.2691262940419032, -1.2085907263782887)"
2025/09/16/14:16:42.600305,"(2.2775220623456445, 2.178099207889064, -0.8110524004144366, -1.0098981093275587)"
2025/09/16/14:16:42.700313,"(1.9202775212442365, 2.0001594694033433, -1.0859282310947231, -0.9261643347765974)"
2025/09/16/14:16:42.800273,"(1.937726338025226, 2.2344866332077458, -1.5004826448755555, -0.9069620545105594)"
2025/09/16/14:16:42.900721,"(1.6494322586233754, 1.9551484901353928, -1.4571150453154922, -0.8456825822914125)"
2025/09/16/14:16:43.000276,"(1.7285185959424947, 2.0935295918665173, -1.6521871997630824, -0.9221652079150318)"
2025/09/16/14:16:43.100278,"(2.206650331791618, 2.4239757961149198, -1.3640326105423324, -0.9293816818957327)"
2025/09/16/14:16:43.200424,"(2.140871566525915, 2.3468035499186466, -1.5532522319692141, -1.1413882651837581)"
2025/09/16/14:16:43.300319,"(2.0998933617192885, 2.2811771065713953, -1.4424188615206066, -1.079851371816372)"
2025/09/16/14:16:43.400288,"(2.4401812236182407, 2.3706865219479933, -0.8914125220785801, -1.0304019254190635)"
2025/09/16/14:16:43.500358,"(2.1171847192278515, 2.1417928249587126, -0.8570404807913508, -0.8078242693296225)"
2025/09/16/14:16:43.602002,"(1.9779663744701153, 1.8668724005326423, -0.17214289266412608, -0.39433084053921535)"
2025/09/16/14:16:43.700371,"(1.7377096039679842, 1.6743382963501532, -0.513033203090068, -0.6397758183257471)"
2025/09/16/14:16:43.803310,"(2.090057194376551, 1.6062468849878349, 0.03023231756333622, -0.9373883012140443)"
2025/09/16/14:16:43.900346,"(2.257276915324108, 1.9095247889677778, -0.31208738746522424, -1.0075916401778777)"
2025/09/16/14:16:44.000300,"(2.260833417979005, 2.035394519111718, -0.5270785544414388, -0.9779563521759906)"
2025/09/16/14:16:44.100333,"(2.590353848207264, 1.9782074598598482, 0.3201412443189925, -0.9041515323758406)"
2025/09/16/14:16:44.200306,"(2.249271674703946, 1.88522825988051, 0.1921160153379829, -0.5359708143088814)"
2025/09/16/14:16:44.300259,"(2.1489149467130453, 1.6574793237415881, 0.10243616538815929, -0.8804350805546647)"
2025/09/16/14:16:44.400292,"(2.12576714680862, 1.3687824164068458, 0.904206424844154, -0.6097630359594413)"
2025/09/16/14:16:44.500321,"(1.7399601903348774, 1.2538202212502627, 0.6785520671665111, -0.29372787100272574)"
2025/09/16/14:16:44.600261,"(1.45875269707319, 0.8673519076029627, 0.7047169604842902, -0.4780846184561972)"
2025/09/16/14:16:44.700339,"(1.9529707249753014, 1.5398244522027147, 0.7067416640900119, -0.11955088145512999)"
2025/09/16/14:16:44.800354,"(1.442422731927942, 1.0954721926830877, 0.42886982392220124, -0.26503125456751614)"
2025/09/16/14:16:44.900321,"(1.3676813296309254, 1.0731267874421018, 0.5715186502777416, -0.0175904340998827)"
2025/09/16/14:16:45.000304,"(1.1212023316296311, 0.7335018996842833, 0.36948544726436916, -0.4059154166263083)"
2025/09/16/14:16:45.100346,"(1.2078345173008889, 0.7782901741961177, 0.38168364711016867, -0.477405039099375)"
2025/09/16/14:16:45.200298,"(1.2906679003948442, 0.8391574586099724, 0.4858432925125647, -0.41717759105718366)"
2025/09/16/14:16:45.301600,"(0.8844728795283152, 0.35942597862910813, 0.6689981935848743, -0.3810956082135582)"
2025/09/16/14:16:45.400362,"(1.103431822838243, 0.5874202586537562, 0.8020794606776566, -0.22994366769131758)"
2025/09/16/14:16:45.500293,"(0.9063915914458489, 0.2589403692287045, 0.7109995831495781, -0.583902861284686)"
2025/09/16/14:16:45.600353,"(0.8472008126392037, 0.1545094200852877, 0.8318172166331534, -0.5535655684746987)"
2025/09/16/14:16:45.700310,"(1.0301084290055866, 0.3691592066823398, 0.8790608228201278, -0.44283762182638586)"
2025/09/16/14:16:45.800296,"(0.6407389485734587, -0.25973252895284094, 1.229456332865005, -0.5714866221875949)"
2025/09/16/14:16:45.900301,"(1.1013595930669022, 0.21990344332816147, 1.228588637235377, -0.5343236622420956)"
2025/09/16/14:16:46.000256,"(0.7283628277135564, -0.18653053718480317, 1.6145247335006563, -0.2152619962960972)"
2025/09/16/14:16:46.100277,"(0.9321045263469118, 0.17613421313332062, 1.1617172955007158, -0.35022333092646424)"
2025/09/16/14:16:46.200257,"(0.6732360365498313, -0.24302251187084506, 1.7442532069476901, -0.08826388989366302)"
2025/09/16/14:16:46.300270,"(0.8683833311283908, 0.028019411348953416, 1.7560803221929036, 0.07535248263402672)"
2025/09/16/14:16:46.400266,"(1.0229302052742342, 0.2671713488939744, 1.7841159692238764, 0.2725982564633721)"
2025/09/16/14:16:46.500294,"(1.219473380683858, 0.4156587026419436, 1.8341283145800957, 0.22649895849626528)"
2025/09/16/14:16:46.600271,"(1.0198928229372546, 0.21282036602431126, 1.8162864618261982, 0.20214154800031298)"
2025/09/16/14:16:46.700333,"(0.8983970152312345, 0.175840412709938, 1.8404784705553472, 0.3953652655127641)"
2025/09/16/14:16:46.800262,"(0.795187405526262, 0.2133356523210474, 1.5666464562387166, 0.40294294982827344)"
2025/09/16/14:16:46.900314,"(0.9945435999107514, 0.28009437044833285, 1.9170049865358851, 0.48810652761105255)"
2025/09/16/14:16:47.000294,"(1.109065021278842, 0.5845854799478902, 2.0607418654633154, 1.0117827828014232)"
2025/09/16/14:16:47.100281,"(0.8687926888612534, 0.4306466431391448, 1.6020107963027796, 0.7257187048585594)"
2025/09/16/14:16:47.200315,"(1.0427721924741564, 0.7306732339100858, 1.5350564011372196, 0.9108584840090723)"
2025/09/16/14:16:47.300365,"(1.1360309980806582, 1.1511070048265333, 1.2501640387763, 1.2803160522680328)"
2025/09/16/14:16:47.400344,"(1.402832531643245, 1.50113842360627, 1.4772894641289946, 1.6739012480550528)"
2025/09/16/14:16:47.500345,"(1.003616295699314, 1.0772942961426937, 1.3236354958949474, 1.47099149678171)"
2025/09/16/14:16:47.600314,"(1.5160181098646262, 1.6425748844419206, 1.65758992812271, 1.9107034772773104)"
2025/09/16/14:16:47.700293,"(1.482352597046022, 1.6243634478793418, 1.5213356906498183, 1.805357392316451)"
2025/09/16/14:16:47.800289,"(1.568437433571098, 1.832504049699397, 1.287421127898055, 1.8155543601546968)"
2025/09/16/14:16:47.900441,"(1.4468482644375475, 1.6436408685310373, 0.978684494195639, 1.3722697023826709)"
2025/09/16/14:16:48.000417,"(1.5820241070589305, 1.7493704389524767, 0.895056345769627, 1.2297490095566745)"
2025/09/16/14:16:48.100332,"(1.8332027604190235, 1.8791558605396157, 1.311040324297323, 1.4029465245386048)"
2025/09/16/14:16:48.200272,"(2.324973900091207, 2.736111043904874, 1.0909692255581973, 1.9132435132216623)"
2025/09/16/14:16:48.300266,"(2.774349678415438, 2.9356278433709715, 1.9128671944498026, 2.23542352436077)"
2025/09/16/14:16:48.400270,"(2.2518483422757347, 2.499431056973013, 1.6178278309100962, 2.112993260304632)"
2025/09/16/14:16:48.500317,"(2.2960590600230613, 2.378707302153423, 1.3490253101670002, 1.5143217944275267)"
2025/09/16/14:16:48.600275,"(2.6180513121282476, 2.8177940149159544, 1.144371924263843, 1.543857329839311)"
2025/09/16/14:16:48.700511,"(2.300910634605494, 2.1747817348153538, 0.971452205861677, 0.7191944062814724)"
2025/09/16/14:16:48.800313,"(2.8559405289869177, 2.6502759182875635, 1.6019754478862565, 1.1906462264708861)"
2025/09/16/14:16:48.900313,"(2.5829612627339578, 2.2186592201910837, 1.6764619304403747, 0.9478578453545621)"
2025/09/16/14:16:49.006550,"(2.6440827373173685, 2.539661531360988, 1.393735538349452, 1.1848931264366214)"
2025/09/16/14:16:49.100310,"(2.6328826372079175, 2.3634218495436135, 1.613818782197534, 1.0748972068689482)"
2025/09/16/14:16:49.201411,"(2.6688616596112302, 2.5210825664167706, 1.4882818102175714, 1.192723623828643)"
2025/09/16/14:16:49.300257,"(2.6850366179190015, 2.4194666020110818, 1.120968562726, 0.5898285309098498)"
2025/09/16/14:16:49.400324,"(2.9928889894787516, 2.525266239507338, 1.660758401030849, 0.7255129010878436)"
2025/09/16/14:16:49.500300,"(2.399030314441217, 1.906911155297806, 1.2724851419480208, 0.28824682366131954)"
2025/09/16/14:16:49.600299,"(2.6896370554983258, 2.4245985032156523, 1.3381591794064611, 0.8080820748410651)"
2025/09/16/14:16:49.700284,"(2.3735652026087757, 2.1046610010466766, 1.0605872953105222, 0.5227788921863901)"
2025/09/16/14:16:49.800316,"(2.6942149968674234, 2.4954467322217333, 1.1039610358171963, 0.7064245065258898)"
2025/09/16/14:16:49.900277,"(2.2963889352519216, 2.3035459601032207, 0.1926160579513414, 0.2069301076539266)"
2025/09/16/14:16:50.000341,"(2.253597158439817, 2.042509268275818, 0.4382048094252935, 0.016029029097303138)"
2025/09/16/14:16:50.100316,"(2.4620892933451257, 2.391847789437392, 0.3227537109395995, 0.18227070312416985)"
2025/09/16/14:16:50.200321,"(2.1116453701238886, 2.2509295157369467, -0.08488681745461985, 0.19368147377148254)"
2025/09/16/14:16:50.300367,"(2.1589468826927636, 2.1850335215985472, 0.20887631799834672, 0.2610495958099148)"
2025/09/16/14:16:50.400408,"(2.283068859294252, 2.2356471419617665, 0.028673272761068652, -0.066170161903997)"
2025/09/16/14:16:50.500293,"(1.8232212128512812, 1.6758233461455239, 0.2803716633596737, -0.014424070051828733)"
2025/09/16/14:16:50.600363,"(1.8599899913141305, 1.8256676512325216, -0.10776040788629215, -0.1764050880495141)"
2025/09/16/14:16:50.700349,"(1.869056512967714, 1.9962464570092473, -0.14736847076725917, 0.10701141731575942)"
2025/09/16/14:16:50.800289,"(1.7290111653632652, 2.152136255667191, -0.7171707027279233, 0.12907947787992924)"
2025/09/16/14:16:50.900275,"(1.396937862483853, 1.4761513476416561, -0.403313766882568, -0.24488679656693252)"
2025/09/16/14:16:51.000295,"(1.146312262084786, 1.4476061185105236, -0.637858433835967, -0.03527072098444731)"
2025/09/16/14:16:51.100340,"(1.53123133937539, 2.0324802094230003, -0.8185168814343229, 0.18398085866090036)"
2025/09/16/14:16:51.200288,"(1.477919603860295, 1.9568143052330025, -0.8301250563087464, 0.12766434681365285)"
2025/09/16/14:16:51.300271,"(1.120705560810919, 1.703006749815039, -1.5680404910088095, -0.4034381130005256)"
2025/09/16/14:16:51.400290,"(0.9539324087132792, 1.5915166242537218, -0.8541073556286358, 0.4210610754521397)"
2025/09/16/14:16:51.500355,"(0.6054052189208301, 1.3057471919101942, -1.3205087644032378, 0.0801751815754137)"
2025/09/16/14:16:51.600286,"(0.8683776422748554, 1.3740750063705138, -1.3173463458355696, -0.3059516176442273)"
2025/09/16/14:16:51.700278,"(0.39424519600437613, 1.2243366456734084, -1.8103339120475024, -0.15015101270943057)"
2025/09/16/14:16:51.800263,"(0.22138682253780356, 0.8645836827997662, -1.25552567503753, 0.030868045486382584)"
2025/09/16/14:16:51.900338,"(0.27877639455391856, 1.0738568327864446, -1.3098305183713368, 0.28033035809371615)"
2025/09/16/14:16:52.000348,"(0.1900083894985592, 0.8609957192154614, -1.700436511586584, -0.3584618521528368)"
2025/09/16/14:16:52.100296,"(0.2894572084944431, 0.7487673985145229, -1.6607274573475455, -0.7421070773074914)"
2025/09/16/14:16:52.203279,"(0.3985768665896323, 0.8550192095929802, -0.942296378417493, -0.029411692410778567)"
2025/09/16/14:16:52.300341,"(0.18822383733248513, 0.7341811338145169, -1.4388182695074891, -0.3469036765433758)"
2025/09/16/14:16:52.400309,"(0.25901911198700567, 0.5305024316774929, -1.5807556290277076, -1.037788989646839)"
2025/09/16/14:16:52.500379,"(0.4238232910651588, 0.5706733560425774, -1.4957608820660602, -1.2020607360181823)"
2025/09/16/14:16:52.600608,"(0.04215005530002791, 0.4733883209079459, -1.4237128135764805, -0.5612362823606394)"
2025/09/16/14:16:52.700550,"(0.06680225249875231, 0.5614623205552414, -1.6827205312523865, -0.6934003951394057)"
2025/09/16/14:16:52.800302,"(0.4548633179788125, 0.6576422150028327, -1.2884591567375554, -0.8829013626895121)"
2025/09/16/14:16:52.900303,"(0.6865508325980857, 0.871037408834477, -1.3654736115320367, -0.996500459059239)"
2025/09/16/14:16:53.000293,"(0.9339554557874652, 0.9704611362405331, -1.3292420821478528, -1.2562307212416841)"
2025/09/16/14:16:53.100276,"(0.7138297742346493, 0.6720541704694185, -1.0756319659094284, -1.1591831734398745)"
2025/09/16/14:16:53.200329,"(1.0820766988768429, 0.878159974286991, -1.0793332559528337, -1.4871667051325226)"
2025/09/16/14:16:53.300359,"(1.1957486139420976, 0.9515389428238755, -1.3402265177141621, -1.8286458599506217)"
2025/09/16/14:16:53.400295,"(1.4530209573005264, 0.9938265845858806, -0.9138839449910572, -1.832272690420328)"
2025/09/16/14:16:53.500283,"(1.3444282553339362, 0.965734394486119, -0.9403619924569068, -1.6977497141525233)"
2025/09/16/14:16:53.600374,"(1.9971774896235321, 1.33377910126983, -1.1438943352219026, -2.4706911119295465)"
2025/09/16/14:16:53.700284,"(1.9689287052065314, 1.1804620494749571, -0.3245218796939321, -1.9014551911569166)"
2025/09/16/14:16:53.800361,"(1.958460119293334, 1.3744508756143416, -0.7214489874418208, -1.8894674747998281)"
2025/09/16/14:16:53.900286,"(1.9367190984975131, 1.275199225480066, -0.33657369847114144, -1.65961344450611)"
2025/09/16/14:16:54.000503,"(1.9551098609801059, 1.5023066468124644, -0.6684009090433609, -1.5740073373787415)"
2025/09/16/14:16:54.100322,"(2.1420125720904486, 1.6396283506210056, -0.7235074365448484, -1.7282758794837259)"
2025/09/16/14:16:54.200312,"(2.7088348539432303, 2.2069652600025638, -0.803380859497697, -1.8071200473898104)"
2025/09/16/14:16:54.300298,"(1.891704281185265, 1.8547596240908772, -1.050804319433537, -1.1246936336220892)"
2025/09/16/14:16:54.400320,"(2.422602823215257, 2.169671392808083, -0.5549102376588733, -1.060773098473124)"
2025/09/16/14:16:54.500321,"(2.508836051264836, 2.5701741662329955, -1.3339537109606074, -1.21127748102414)"
2025/09/16/14:16:54.600333,"(2.4977164196498904, 2.384274241747949, -1.0031495060254894, -1.230033861829452)"
2025/09/16/14:16:54.700297,"(2.461509726336261, 2.4361009651593615, -0.8726686037674253, -0.9234861261213025)"
2025/09/16/14:16:54.800258,"(2.5719287462493186, 2.7199685214263036, -1.2293032135861188, -0.9332236632321722)"
2025/09/16/14:16:54.900299,"(2.536088745436449, 2.7497061306512243, -1.3068927793572132, -0.8796580089276992)"
2025/09/16/14:16:55.000288,"(2.6163996393493103, 2.620712002740255, -0.8418624577134423, -0.8332377309315578)"
2025/09/16/14:16:55.100290,"(2.477200656429528, 2.5097233166520083, -0.9414929513939637, -0.8764476309489561)"
2025/09/16/14:16:55.200295,"(2.4004863622776145, 2.461962086331681, -0.9542512986444198, -0.8312998505362907)"
2025/09/16/14:16:55.300271,"(2.563795263666486, 2.6428125948939623, -0.9490336311777029, -0.7909989687227441)"
2025/09/16/14:16:55.400330,"(2.3132702512865557, 2.3751560654555472, -0.7707616849308558, -0.6469900565928757)"
2025/09/16/14:16:55.500258,"(2.3173250655464046, 2.334600487149697, -0.769826915286839, -0.7352760720803171)"
2025/09/16/14:16:55.600352,"(2.390251919016853, 2.3884642659710167, -0.9516242011359229, -0.9551995072276163)"
2025/09/16/14:16:55.700311,"(2.755608101858851, 2.5632618208058244, -0.5987477600380331, -0.9834403221441179)"
2025/09/16/14:16:55.800406,"(2.6524799606769647, 2.2835043916530777, -0.11875595863504201, -0.8567070966828199)"
2025/09/16/14:16:55.901623,"(2.3681708059241906, 1.849913955746048, -0.18705575736940971, -1.223569457725753)"
2025/09/16/14:16:56.000311,"(2.5103147081580324, 1.979759110576843, 0.3362167528980844, -0.7248944422640404)"
2025/09/16/14:16:56.100336,"(2.498954457124708, 2.0190439085886562, 0.0029105704734238014, -0.9569105265986163)"
2025/09/16/14:16:56.200276,"(2.4984065774833786, 1.9578599235379779, 0.1377114256849281, -0.9433818822058814)"
2025/09/16/14:16:56.300332,"(2.5845970319082054, 2.023463621056359, 0.4510060516987377, -0.671260770004952)"
2025/09/16/14:16:56.400320,"(2.4051681046352624, 2.020618767361808, 0.4269376489095273, -0.3421610256373701)"
2025/09/16/14:16:56.500372,"(2.041302550737721, 1.7099955161359117, 0.41955410358483636, -0.2430599656187883)"
2025/09/16/14:16:56.600283,"(2.094039495960732, 1.8518811044999728, 0.35752198462368834, -0.12679479829783963)"
2025/09/16/14:16:56.700317,"(1.7276415651455532, 1.4530237698706652, 0.2966599846401479, -0.2525756059096249)"
2025/09/16/14:16:56.800223,"(1.5549665055608455, 1.4013553531646228, 0.599088815516781, 0.29186651072443637)"
2025/09/16/14:16:56.900283,"(1.6059787247447255, 1.4221579492534586, 0.22394530305670007, -0.14369624792572455)"
2025/09/16/14:16:57.000291,"(1.365231990017905, 1.2179228656525292, 0.19908307523897928, -0.0955351734917297)"
2025/09/16/14:16:57.100371,"(1.8791108392791003, 1.616763200136131, 0.34021511765978796, -0.18448016062614597)"
2025/09/16/14:16:57.200316,"(1.6496503254485828, 1.3763165128374661, 0.6046189001160414, 0.05795127489380511)"
2025/09/16/14:16:57.300366,"(1.5249042535003146, 1.2117524061438307, 0.17068131902544637, -0.4556223756875495)"
2025/09/16/14:16:57.400287,"(1.2400807890619099, 0.938627535944841, 0.49429689700669666, -0.10860960922743668)"
2025/09/16/14:16:57.500617,"(1.2921592633890457, 1.1564940748941512, 0.35818570638808744, 0.08685532939830407)"
2025/09/16/14:16:57.600931,"(0.9893694906523414, 0.7373691147003402, 0.4489177065504699, -0.05508304535354311)"
2025/09/16/14:16:57.700332,"(1.0721692773294245, 0.935241102007271, 0.5593586549623102, 0.2855023043180065)"
2025/09/16/14:16:57.800310,"(0.9398908998533455, 0.6585133055649078, 0.24668947359990284, -0.31606571497701375)"
2025/09/16/14:16:57.900278,"(0.6755087617932642, 0.11802254289598968, 0.9771130577267326, -0.1378593800678521)"
2025/09/16/14:16:58.000345,"(0.8527519471898565, 0.21440293311137645, 0.8429018332391824, -0.4337961949177762)"
2025/09/16/14:16:58.100305,"(0.5322440658368264, -0.23812620756312788, 1.5194892155091182, -0.021251331290771613)"
2025/09/16/14:16:58.200248,"(0.4988704513415549, -0.05382881567582162, 1.173341351321063, 0.06794281728630414)"
2025/09/16/14:16:58.300290,"(0.6574312836098802, 0.19066229056581321, 1.1668400485380204, 0.2333020624498972)"
2025/09/16/14:16:58.400299,"(0.7203403831386426, 0.08659628757388653, 1.6749105741637615, 0.4074223830342373)"
2025/09/16/14:16:58.500323,"(0.8482631368935925, 0.28459435728643917, 1.3303806143892973, 0.20304305517499327)"
2025/09/16/14:16:58.600260,"(0.6865070224783666, -0.003335351760328731, 1.605622369144034, 0.2259376206666309)"
2025/09/16/14:16:58.700344,"(0.7342216428953053, 0.20623598766454393, 1.4299340860957173, 0.3739627756341665)"
2025/09/16/14:16:58.800286,"(0.6492864156863594, -0.012184735819603748, 1.7618983546423699, 0.43895605163045326)"
2025/09/16/14:16:58.900251,"(0.849383729178437, 0.1636836377514578, 1.684640138119991, 0.31323995526603265)"
2025/09/16/14:16:59.000393,"(0.8945236830254354, 0.3488432335652263, 1.7470493675465049, 0.6556884686261071)"
2025/09/16/14:16:59.100332,"(0.4997389991888998, -0.06829314642739065, 1.8728915601722849, 0.7368272689396949)"
2025/09/16/14:16:59.200376,"(0.875813643287365, 0.1627202167027913, 1.6593967833139063, 0.23320993014471147)"
2025/09/16/14:16:59.301531,"(0.5146130580011895, 0.08729246907512314, 1.7077226923214135, 0.8530815144692536)"
2025/09/16/14:16:59.400286,"(0.8737718227527249, 0.716042840818549, 1.6748110286731481, 1.3593530648047853)"
2025/09/16/14:16:59.500296,"(1.0880789676047504, 0.836744791993381, 1.7082236109840487, 1.2055552597612955)"
2025/09/16/14:16:59.600290,"(1.1473680744468857, 0.9032477098572504, 1.677241972589962, 1.1890012360122129)"
2025/09/16/14:16:59.700270,"(1.2710960657600425, 1.2403629162365537, 1.668019813897546, 1.6065535148505468)"
2025/09/16/14:16:59.800257,"(1.6947473861788127, 1.5880663645064288, 1.960033329737748, 1.746671286392965)"
2025/09/16/14:16:59.900246,"(1.40507134399913, 1.4829646188188637, 1.106021764081782, 1.2618083137212808)"
2025/09/16/14:17:00.000321,"(2.0059712151700158, 2.070774636835324, 1.2207718910722227, 1.3503787344028249)"
2025/09/16/14:17:00.100304,"(2.017728124655783, 1.7601061743423285, 1.8042181995557178, 1.2889742989286872)"
2025/09/16/14:17:00.200238,"(1.9435169908644934, 2.0875937523787838, 1.3879852057037505, 1.6761387287323228)"
2025/09/16/14:17:00.300357,"(1.931876237680865, 2.2259969911088215, 1.2000750666876425, 1.7883165735436664)"
2025/09/16/14:17:00.400289,"(1.9840946438717753, 2.1210186239761537, 1.346492201305496, 1.620340161514345)"
