time,.data
2025/09/16/14:23:26.200293,"(2.117549871474153, 1.7111806761677828, -0.4250743909922219, -1.2378127816049824)"
2025/09/16/14:23:26.300315,"(1.8685599664931376, 1.6462686748997282, -0.4173505656512228, -0.8619331488380672)"
2025/09/16/14:23:26.400309,"(2.226308802232703, 1.621024021413144, 0.07834905836818323, -1.1322205032709522)"
2025/09/16/14:23:26.500312,"(2.3051999110648396, 1.6423849621726454, -0.2089749685335951, -1.5346048663179155)"
2025/09/16/14:23:26.600293,"(2.6080583195041442, 1.679995550986024, 0.4998233133415291, -1.3563022236947586)"
2025/09/16/14:23:26.700284,"(2.69856711180809, 1.7869954695325336, 0.24448693239136243, -1.5786563521597656)"
2025/09/16/14:23:26.800309,"(2.04235490846846, 0.9864175190249053, 1.1889249427874788, -0.9229498360994508)"
2025/09/16/14:23:26.900288,"(2.637728075627363, 1.6222315849534321, 0.710241664237229, -1.3207513171294578)"
2025/09/16/14:23:27.000537,"(2.337199413568672, 1.455493545090555, 0.7748340451138493, -0.9885776918424898)"
2025/09/16/14:23:27.100296,"(1.944164392198411, 1.2330040943330225, 0.19635200398077857, -1.2259685917498448)"
2025/09/16/14:23:27.200451,"(1.728113623751591, 1.1849382935985875, 0.7882023392103715, -0.2981483210957636)"
2025/09/16/14:23:27.303268,"(1.9471235868563403, 1.2708530624345262, 0.37669735194225096, -0.9758436969010323)"
2025/09/16/14:23:27.400249,"(1.9931183240369712, 1.4559339002216383, 0.7915136212702594, -0.28285522636037375)"
2025/09/16/14:23:27.500316,"(1.8733620492881284, 1.675268875106667, 0.04994945791520622, -0.34623689044771366)"
2025/09/16/14:23:27.600378,"(1.5947864920391686, 1.263583050060523, 0.48229694359043396, -0.1801099403668814)"
2025/09/16/14:23:27.700294,"(1.515222914627827, 1.7529134867671154, -0.4413968432838664, 0.03398430099471922)"
2025/09/16/14:23:27.800289,"(1.4739008300153098, 1.481259379944456, -0.101524526791268, -0.08680742693298267)"
2025/09/16/14:23:27.903267,"(1.281653761563111, 1.3735874588745287, -0.5235054226319622, -0.33963802800912746)"
2025/09/16/14:23:28.000293,"(1.2919654614674894, 1.0974092521678596, 0.14513342656972372, -0.2439789920295204)"
2025/09/16/14:23:28.100266,"(1.2219989384714431, 1.207053389213833, 0.03362014252673359, 0.0037290440115200774)"
2025/09/16/14:23:28.200314,"(0.7012373581890631, 0.8096439065008081, -0.05885484052206823, 0.15795825610141281)"
2025/09/16/14:23:28.300271,"(0.9872919986169353, 0.8503748218715772, 0.17047368944043384, -0.10336066405029884)"
2025/09/16/14:23:28.400297,"(1.0014949590932212, 0.8794280664503855, 0.3485143531473659, 0.10438056786171993)"
2025/09/16/14:23:28.500296,"(0.6481288479183789, 0.3296769782657146, 0.5661083804843227, -0.07079535882099827)"
2025/09/16/14:23:28.600285,"(0.8961096286665262, 0.6328388687454775, 1.1664031754148438, 0.6398616555726763)"
2025/09/16/14:23:28.700265,"(0.7994768342307014, 0.28463656844834184, 0.8608190147908255, -0.1688615167739277)"
2025/09/16/14:23:28.800292,"(0.7181160755359983, 0.4087170672106351, 0.739269789158073, 0.12047177250736563)"
2025/09/16/14:23:28.900234,"(0.6715954508181914, 0.19071138108522334, 0.7489975268063854, -0.2127706126595948)"
2025/09/16/14:23:29.000278,"(0.795190498016535, 0.2047779709615142, 0.8471206560682396, -0.3337043980417952)"
2025/09/16/14:23:29.100386,"(0.7814100710331046, 0.09580169728730008, 1.8096283278713994, 0.4384115803798191)"
2025/09/16/14:23:29.200331,"(0.6387575808998082, -0.08823345001365647, 1.9276694763567606, 0.4736874145298322)"
2025/09/16/14:23:29.300345,"(0.6722250500208681, -0.10611018378520823, 1.9837221898899957, 0.42705172227784455)"
2025/09/16/14:23:29.400661,"(0.8771896094399868, -0.040790761644183354, 2.0843898513012604, 0.24842910913290786)"
2025/09/16/14:23:29.500362,"(1.042091256065059, 0.24553330351351468, 2.041689103240256, 0.44857319813716445)"
2025/09/16/14:23:29.600317,"(1.0762103243544485, 0.5298929198146871, 1.8758761532335275, 0.7832413441540078)"
2025/09/16/14:23:29.701310,"(0.9565402313034214, 0.2862223078295704, 2.328666571488142, 0.9880307245405082)"
2025/09/16/14:23:29.800932,"(1.1639777281003922, 0.5722214802114857, 2.343241610529208, 1.1597291147514008)"
2025/09/16/14:23:29.900290,"(1.1619585179150882, 0.7728442603816855, 1.6798456171488263, 0.9016171020820246)"
2025/09/16/14:23:30.000273,"(1.3853685424633164, 1.1591690598221802, 1.9277779396031527, 1.4753789743208041)"
2025/09/16/14:23:30.100257,"(1.024373224975914, 0.8412465982459705, 1.7722500417376605, 1.4059967882777724)"
2025/09/16/14:23:30.200341,"(1.2907426340150203, 1.2757867282404878, 2.0740474392024875, 2.044135627653494)"
2025/09/16/14:23:30.300257,"(0.7181777630422215, 0.9016393089636217, 1.2036709522009477, 1.5705940440437076)"
2025/09/16/14:23:30.400280,"(1.1698576496593582, 1.4100864599247829, 1.5701342252622312, 2.050591845793073)"
2025/09/16/14:23:30.500264,"(1.2675449293746823, 1.747157857043363, 0.9232132337638849, 1.8824390891012261)"
2025/09/16/14:23:30.600327,"(1.663282573359603, 1.8517277209086929, 1.2187908935838607, 1.5956811886819733)"
2025/09/16/14:23:30.700268,"(1.4966303356286017, 1.6091554353040631, 1.254119877110903, 1.4791700764618068)"
2025/09/16/14:23:30.800384,"(1.7685439120928304, 2.053689233207744, 1.1860714712137745, 1.7563621134435907)"
2025/09/16/14:23:30.900271,"(1.7834967177933023, 1.8581683977648478, 1.3927194015403856, 1.5420627614834834)"
2025/09/16/14:23:31.000293,"(2.1218978092477747, 2.411540952547786, 1.0713730654072413, 1.6506593520072435)"
2025/09/16/14:23:31.100275,"(2.2447190381704267, 2.184999712819057, 1.745321652443422, 1.625883001740697)"
2025/09/16/14:23:31.200312,"(2.4492507177633627, 2.6139684822550855, 1.4223122878863994, 1.7517478168698966)"
2025/09/16/14:23:31.300270,"(2.5792544242389415, 2.691394525750137, 1.515310939859219, 1.7395911428816044)"
2025/09/16/14:23:31.400304,"(2.5274148551274953, 2.618653094772421, 1.4760914229265727, 1.658567902216431)"
2025/09/16/14:23:31.500253,"(2.342155481904264, 2.3144421128533263, 1.4488166009233776, 1.393389862821546)"
2025/09/16/14:23:31.600250,"(2.534683507666195, 2.660244900562099, 1.0981671608032748, 1.3492899465950834)"
2025/09/16/14:23:31.700282,"(2.9436716102179616, 2.705326516115577, 1.5859510502682084, 1.1092608620461644)"
2025/09/16/14:23:31.800269,"(2.4976426717350027, 2.419655949303287, 1.2551385595242337, 1.0991651146608128)"
2025/09/16/14:23:31.900303,"(2.8580921856899235, 2.6783136848602793, 1.2596149075696879, 0.9000579059102822)"
2025/09/16/14:23:32.000254,"(2.840518674148824, 2.460796317230804, 1.6404054671395174, 0.8809607533035158)"
2025/09/16/14:23:32.100281,"(2.5318793557576864, 2.3824362151535015, 1.3231905478384245, 1.0243042666300277)"
2025/09/16/14:23:32.200303,"(2.780851828997732, 2.5016414773450766, 1.2343211347539635, 0.6759004314489017)"
2025/09/16/14:23:32.300280,"(2.5953954229991116, 2.2338869373269645, 1.1091732805818437, 0.38615630923765826)"
2025/09/16/14:23:32.400300,"(2.696426377607324, 2.4578982062109573, 0.8547164749003858, 0.3776601321076148)"
2025/09/16/14:23:32.500275,"(2.6688924762994666, 2.302670540317859, 0.9796239845532217, 0.24718011259002687)"
2025/09/16/14:23:32.605441,"(2.7267179397899777, 2.479393813096163, 0.6762624573237112, 0.18161420393602073)"
2025/09/16/14:23:32.700279,"(2.2286600756011907, 2.0592812638131592, 0.553261232781176, 0.21450360920528716)"
2025/09/16/14:23:32.800339,"(2.5157488072927285, 2.310106764977731, 0.8986736162787579, 0.487389531648765)"
2025/09/16/14:23:32.900318,"(2.256828514603513, 2.061644222644397, 0.8075276731884334, 0.41715908927024253)"
2025/09/16/14:23:33.000416,"(2.0068314455035017, 2.0038848372177744, 0.42500519431892836, 0.41911197774747866)"
2025/09/16/14:23:33.100313,"(1.8240791981191187, 1.847274616529253, 0.11093661712117225, 0.15732745394142222)"
2025/09/16/14:23:33.200988,"(2.188856896687151, 2.2209150525548957, -0.15719864198227773, -0.09308233024679197)"
2025/09/16/14:23:33.300302,"(2.1885953864653604, 2.268650817672581, -0.25601740349052043, -0.0959065410760766)"
2025/09/16/14:23:33.403952,"(1.681832877397135, 2.091927637654195, -0.702596637707525, 0.11759288280663763)"
2025/09/16/14:23:33.500287,"(1.795140574295693, 1.9624289063199156, -0.5277152042862763, -0.19313854023788865)"
2025/09/16/14:23:33.600300,"(2.0267680949214717, 1.9303343913666446, -0.36141562247890646, -0.5542830295886194)"
2025/09/16/14:23:33.700290,"(1.6491259359581392, 1.842291070422467, -0.6933514982587377, -0.3070212293300614)"
2025/09/16/14:23:33.800269,"(1.695674099959425, 1.9157156094302392, -0.8677457990888244, -0.4276627801471956)"
2025/09/16/14:23:33.900285,"(1.6279993856366028, 1.7436202086381707, -0.7197532993522467, -0.48851165334911983)"
2025/09/16/14:23:34.000302,"(1.419156078875386, 1.839833757263229, -0.8413349548505261, 2.040192510344152e-05)"
2025/09/16/14:23:34.100258,"(1.185670708908118, 1.825636377407567, -1.2318386724196424, 0.04809266457924673)"
2025/09/16/14:23:34.200308,"(1.0683656222869766, 1.6778099260456178, -1.378547891328569, -0.15965928381131567)"
2025/09/16/14:23:34.300292,"(0.8597523626548897, 1.4012263788649624, -1.1602992113515638, -0.07735117893141487)"
2025/09/16/14:23:34.400253,"(0.8107113355360489, 1.310341083087599, -1.165135951391984, -0.1658764562888802)"
2025/09/16/14:23:34.500239,"(0.7371831088519103, 1.3043794851425112, -1.4947894105347954, -0.36039665795359443)"
2025/09/16/14:23:34.600494,"(0.6023426150986007, 1.185575721495514, -1.2166365550726368, -0.050170342278815616)"
2025/09/16/14:23:34.703342,"(0.5069908533180931, 1.1160075398645746, -1.3185460440791663, -0.10051267098620474)"
2025/09/16/14:23:34.800345,"(0.8462757984390235, 1.2849126547632075, -1.215294924053462, -0.33802121140509933)"
2025/09/16/14:23:34.900289,"(0.28216434284019487, 0.791106919995567, -1.1800490849315448, -0.16216393062079937)"
2025/09/16/14:23:35.002281,"(0.573887022146296, 1.0272249819435184, -1.0740649989378048, -0.16738907934335293)"
2025/09/16/14:23:35.100323,"(0.4914683284708814, 0.9883526719132208, -1.470241007616862, -0.4764723207320861)"
2025/09/16/14:23:35.200302,"(0.41544945764709557, 0.8695739426499951, -1.4259716738804467, -0.5177227038746421)"
2025/09/16/14:23:35.300417,"(0.29546673780475197, 0.6521908638952633, -0.9586113868920367, -0.24516313471101847)"
2025/09/16/14:23:35.400301,"(0.35579055467123016, 0.6887922269617157, -0.7854549107497091, -0.11945156616873873)"
2025/09/16/14:23:35.500265,"(0.3805184003888787, 0.6501564632105219, -1.3768719403248681, -0.8375958146814209)"
2025/09/16/14:23:35.600613,"(0.5021880547482453, 0.6226180869518135, -1.5952377973778453, -1.3543777329707511)"
2025/09/16/14:23:35.700292,"(0.5723174180476891, 0.8110411321547488, -1.652366303111967, -1.1749188748978794)"
2025/09/16/14:23:35.800267,"(0.7006811315936594, 0.741757109544709, -1.564141830409806, -1.4819898745077225)"
2025/09/16/14:23:35.900310,"(1.1884397092137529, 1.0806379617768636, -1.508155987807008, -1.72375948268081)"
2025/09/16/14:23:36.000271,"(1.1157392491592708, 1.0257407669106748, -1.4503294009314691, -1.6303263654286666)"
2025/09/16/14:23:36.100277,"(0.6267685113931925, 0.7202922825710409, -1.3042231560175734, -1.1171756136618582)"
2025/09/16/14:23:36.200365,"(1.3798261354041608, 0.9404794439790973, -0.796508063721877, -1.6752014465721101)"
2025/09/16/14:23:36.300290,"(1.824736763828053, 1.4786794667735768, -1.3379302372879942, -2.030044831396975)"
2025/09/16/14:23:36.400323,"(1.4081434967617215, 1.0769090792183698, -0.9295356520096596, -1.5920044870963226)"
2025/09/16/14:23:36.500345,"(2.1156104971696923, 1.6522064604079305, -1.4676186122788089, -2.3944266857985763)"
2025/09/16/14:23:36.600343,"(1.7359806288204458, 1.4425489139621164, -1.3199782876061301, -1.9068417173228114)"
2025/09/16/14:23:36.700442,"(1.9530956294476092, 1.6063498564640806, -1.4649396009830882, -2.1584311469501576)"
2025/09/16/14:23:36.800350,"(1.9611731995847195, 1.6044532330240573, -1.232165605071935, -1.9456055381933348)"
2025/09/16/14:23:36.900280,"(2.0862115094863407, 1.3739006206164335, -0.2888357825357657, -1.7134575602756112)"
2025/09/16/14:23:37.000457,"(2.0768354048064817, 2.0731788931546182, -1.3362979283010363, -1.3436109516047376)"
2025/09/16/14:23:37.100311,"(2.5364699678638853, 1.9762839331199076, -0.5058488141983726, -1.6262208836863126)"
2025/09/16/14:23:37.200270,"(2.5345928998655762, 2.2325949837556855, -0.7474856996703705, -1.3514815318901434)"
2025/09/16/14:23:37.300474,"(2.608810785448681, 2.5023323550854695, -0.7978934720974628, -1.0108503328239846)"
2025/09/16/14:23:37.400306,"(2.601972724294992, 2.5042089424605023, -0.9342442769305374, -1.129771840599585)"
2025/09/16/14:23:37.500319,"(2.2158999022493866, 2.1357746734695997, -0.6657926374777627, -0.8260430950375263)"
2025/09/16/14:23:37.600740,"(2.4133278643846916, 2.5047786217394203, -0.9534370799801422, -0.7705355652706709)"
2025/09/16/14:23:37.700301,"(2.6985272031678047, 2.9950130043514327, -1.2845512256232179, -0.6915796232339102)"
2025/09/16/14:23:37.800323,"(2.5447396546772203, 2.6245000534709284, -0.9989437339586962, -0.8394229363713456)"
2025/09/16/14:23:37.900292,"(3.0316744868456302, 3.2186460263845165, -1.5589019073025985, -1.1849588281702923)"
2025/09/16/14:23:38.000268,"(2.4246039706060927, 2.522241382714512, -1.0484995917522801, -0.8532247675355815)"
2025/09/16/14:23:38.100296,"(2.6531752660036165, 2.67998761755098, -1.1393119907285187, -1.0856872876338843)"
2025/09/16/14:23:38.200314,"(2.4296394547905797, 2.3072594289409274, -0.5670670836398514, -0.8118271353389929)"
2025/09/16/14:23:38.300279,"(2.36536039810362, 2.397109005506965, -0.5955165424331034, -0.5320193276264081)"
2025/09/16/14:23:38.400298,"(2.029315522551289, 2.1669971487361073, -0.8802317108436222, -0.604868458473956)"
2025/09/16/14:23:38.500284,"(2.617915616857343, 2.457557118311694, -0.22004197187535846, -0.5407589689667889)"
2025/09/16/14:23:38.600282,"(2.1903049902511667, 2.120562138350915, 0.14264560616239386, 0.003159902362108613)"
2025/09/16/14:23:38.700290,"(2.670711529001587, 2.5968914474595866, -0.3248953805223547, -0.47253554360534494)"
2025/09/16/14:23:38.800340,"(2.168866007039765, 1.776945010568284, 0.11632124649031761, -0.6675207464526082)"
2025/09/16/14:23:38.900306,"(2.231725822279395, 1.7445525571959084, 0.6599745527833482, -0.3143719773836541)"
2025/09/16/14:23:39.000284,"(1.93999602755036, 1.593708117809043, 0.657021063626278, -0.035554755856327946)"
2025/09/16/14:23:39.100347,"(1.5237687346786832, 1.1608153598400293, 0.7896325028838727, 0.06372575320657625)"
2025/09/16/14:23:39.200305,"(2.3224469442434392, 2.0220606167607884, -0.2612178725909995, -0.8619905275624642)"
2025/09/16/14:23:39.300287,"(2.176822788797733, 1.6560941725649028, 0.12692161325414603, -0.9145356192115214)"
2025/09/16/14:23:39.400351,"(2.83959911968352, 2.3349725345759134, -0.6482183085590747, -1.6574714788007294)"
2025/09/16/14:23:39.500264,"(2.633897139781116, 2.045348488736984, -0.40206303556748413, -1.579160337655668)"
2025/09/16/14:23:39.600399,"(2.335614373450142, 1.6483546938752058, 0.5256744303499636, -0.8488449287998182)"
2025/09/16/14:23:39.700267,"(2.090035426158845, 1.4788845146408816, 0.27706949843779805, -0.9452323245981559)"
2025/09/16/14:23:39.800334,"(2.159963817509286, 1.5197709360470533, 0.4619880961395813, -0.8183976667848861)"
2025/09/16/14:23:39.900252,"(1.8222821477405196, 1.2527431943610783, -0.05180134291805666, -1.1908792496769287)"
2025/09/16/14:23:40.000321,"(1.8534299947840798, 0.9869243268008786, 0.5650877452040988, -1.16792359076231)"
2025/09/16/14:23:40.100297,"(1.938884920718861, 1.4645940801199466, 0.19970541904941308, -0.7488762621484034)"
2025/09/16/14:23:40.200274,"(1.3590465966547192, 0.851112137164039, 0.6355365940562043, -0.38033232492513586)"
2025/09/16/14:23:40.300296,"(1.4738884619970822, 1.0222691561649757, 0.37783657206538046, -0.5254020395988237)"
2025/09/16/14:23:40.400449,"(1.1620049979059273, 0.5056622161512424, 0.6534707757959549, -0.6592147877133996)"
2025/09/16/14:23:40.501029,"(1.1587605523188744, 0.22871726125479336, 0.8647427232096496, -0.9953438589185392)"
2025/09/16/14:23:40.600292,"(1.2082009617079459, 0.6786888604181269, 0.5799654398808017, -0.4790587626987065)"
2025/09/16/14:23:40.700325,"(0.9606451230172948, 0.4100997781052136, 0.8690438749364575, -0.23204681488770842)"
2025/09/16/14:23:40.800714,"(0.7211876039307498, 0.15215210666682172, 0.662960345924876, -0.4751106486029658)"
2025/09/16/14:23:40.900698,"(0.7570616228218285, 0.06737383833851714, 0.58819523379388, -0.7911803351727238)"
2025/09/16/14:23:41.000284,"(0.6799594968751052, 0.06211102546009471, 0.6494834003471402, -0.5862135488662419)"
2025/09/16/14:23:41.100285,"(0.2756148222264873, -0.12689401118029053, 0.42353167474205344, -0.38148599207143985)"
2025/09/16/14:23:41.200298,"(0.5028233371149737, 0.05331130010015234, 1.0161278856083014, 0.11710381157863337)"
2025/09/16/14:23:41.300318,"(0.5267509361290134, -0.009799474792788046, 1.479028826556524, 0.4059280047129145)"
2025/09/16/14:23:41.400323,"(0.5810899749827129, -0.04449213283282543, 1.3519225050721095, 0.1007582894409928)"
2025/09/16/14:23:41.500299,"(0.7224399561049916, -0.20837739451282294, 1.6708271275026525, -0.19080757373291996)"
2025/09/16/14:23:41.600265,"(0.5829403514820468, -0.14142649808883626, 1.9230605218385508, 0.4743268226968372)"
2025/09/16/14:23:41.700274,"(0.3833928434777335, -0.5665745547373127, 1.7598351664343186, -0.14009962999581055)"
2025/09/16/14:23:41.800426,"(0.5058066984225682, -0.1549930680895914, 1.2552149744706584, -0.06638455855366499)"
2025/09/16/14:23:41.900257,"(0.6981952758019205, 0.028173653249788294, 1.9547979580699852, 0.6147547129655226)"
2025/09/16/14:23:42.000273,"(0.7710825964260958, 0.3705653503594504, 2.1631351079345627, 1.362100615801241)"
2025/09/16/14:23:42.100346,"(1.0419675877790409, 0.47251544332776035, 2.7148903159578643, 1.575986027063939)"
2025/09/16/14:23:42.200292,"(0.9972173992325798, 0.8640292194417358, 2.0438833349802508, 1.7775069753985624)"
2025/09/16/14:23:42.300307,"(1.3410702419237586, 1.022165875570148, 2.4156023077979496, 1.777793575090723)"
2025/09/16/14:23:42.400305,"(1.3965443944630678, 1.3618669373706167, 2.4858743604999884, 2.4165194463151645)"
2025/09/16/14:23:42.500299,"(1.2551876594138518, 1.4201887654635035, 1.507631576953624, 1.8376337890529326)"
2025/09/16/14:23:42.600335,"(1.597960818195832, 1.6952236186776963, 1.9274002923976377, 2.1219258933613343)"
2025/09/16/14:23:42.700282,"(1.5144425851785694, 1.525721691051292, 2.081801050285343, 2.1043592620307323)"
2025/09/16/14:23:42.803467,"(1.6541472534498782, 1.9608382321553455, 2.002309760942964, 2.6156917183539306)"
2025/09/16/14:23:42.900625,"(1.4737776970420073, 1.9509621306051896, 1.2183407295900088, 2.1727095967164325)"
2025/09/16/14:23:43.000294,"(1.8286777746334428, 2.1746114416962543, 1.663778388738828, 2.355645722864487)"
2025/09/16/14:23:43.100300,"(2.091280675779595, 2.5255423148863274, 1.2023099877370313, 2.0708332659505517)"
2025/09/16/14:23:43.200264,"(1.9298248725242468, 2.1019294368390438, 1.46722191092254, 1.8114310395521247)"
2025/09/16/14:23:43.300306,"(1.8965866810441092, 2.398478001802153, 0.7507442435156497, 1.754526885031783)"
2025/09/16/14:23:43.400269,"(2.4898477346837584, 2.7371361014418873, 0.8221380179510699, 1.3167147514566881)"
2025/09/16/14:23:43.500339,"(2.7087664292950935, 2.8212217166111473, 1.1023040175522993, 1.3272145921844005)"
2025/09/16/14:23:43.600260,"(2.8533125056058304, 2.936465451674032, 1.3132240837113136, 1.4795299758477363)"
2025/09/16/14:23:43.700280,"(3.077388530138195, 3.112866689159841, 1.1654585663873345, 1.236414884430336)"
2025/09/16/14:23:43.800270,"(2.933576012795448, 2.8077490498452757, 1.1765573272884153, 0.9249034013881368)"
