time,.data
2025/09/16/14:17:39.600275,"(1.982339192052376, 1.5696168965348998, 0.3432349957232701, -0.4822095953117287)"
2025/09/16/14:17:39.700287,"(1.8373828910696959, 1.3739277051070204, 0.24434799337822105, -0.6825623785471561)"
2025/09/16/14:17:39.800290,"(1.9846934498156232, 1.4735532813015286, 0.6408789522604367, -0.38140138476772906)"
2025/09/16/14:17:39.900306,"(1.9131334604452341, 1.4377409033397588, 0.4384944393016525, -0.5122906749093438)"
2025/09/16/14:17:40.000270,"(1.5816354128129306, 0.8666202396969752, 0.8023326830328477, -0.6276976631990948)"
2025/09/16/14:17:40.100280,"(1.1249745609092154, 0.6486488012572325, 0.7047635348258917, -0.24788798447807797)"
2025/09/16/14:17:40.200260,"(1.3231714647826671, 0.7297708234590874, 0.7947067631991687, -0.39209451944799933)"
2025/09/16/14:17:40.300249,"(1.3019888438542422, 0.7089721409960521, 0.7566667538183811, -0.4293666476559441)"
2025/09/16/14:17:40.400350,"(1.1926050150902512, 0.6331425706841196, 0.8157595527348833, -0.3031653360773523)"
2025/09/16/14:17:40.500321,"(1.0158656578642624, 0.4593940787189157, 0.5529868614223785, -0.5599562968682896)"
2025/09/16/14:17:40.600282,"(1.1847123958424448, 0.6969912516718411, 0.6326844296864261, -0.34275785865478914)"
2025/09/16/14:17:40.700310,"(1.1904980151515812, 0.5532612379547479, 0.8472380602736638, -0.4272354941199968)"
2025/09/16/14:17:40.800298,"(0.6727506794035688, 0.27089115810446435, 0.5512897105487817, -0.25242933204949397)"
2025/09/16/14:17:40.900463,"(0.7336500843903039, -0.02192118103242563, 0.8924219874530703, -0.6187205433923424)"
2025/09/16/14:17:41.001100,"(0.4536680055780795, -0.39382588466094764, 1.2543443583894178, -0.4406434220886396)"
2025/09/16/14:17:41.100355,"(0.6546796179642309, 0.011967370206190209, 1.212503616482912, -0.07292087903317584)"
2025/09/16/14:17:41.200567,"(0.8798598361497252, 0.04748968941334351, 1.2104917995391464, -0.45424849393362654)"
2025/09/16/14:17:41.300327,"(0.697129820488628, -0.22574151998894468, 1.5207082225075066, -0.3250344584476396)"
2025/09/16/14:17:41.400285,"(0.6146305588698857, -0.2444566508829797, 1.6758817072601417, -0.04229271224561282)"
2025/09/16/14:17:41.500285,"(0.5695441559282424, -0.44815051616513313, 1.4804425263994836, -0.5549468177872955)"
2025/09/16/14:17:41.600280,"(0.5448130861528855, -0.3618651115264201, 1.3628744433708644, -0.45048195910621674)"
2025/09/16/14:17:41.700326,"(0.7898474562981902, -0.020876409591440714, 1.634975962635304, 0.013528230855988865)"
2025/09/16/14:17:41.800277,"(0.876725188074926, 0.1147739442726641, 1.9357484454634086, 0.4118459578588969)"
2025/09/16/14:17:41.900306,"(0.9305965255090144, 0.14418923568006745, 1.443606846489045, -0.12920773316880285)"
2025/09/16/14:17:42.000284,"(1.0837193084278738, 0.45538928251665955, 1.8857140562732997, 0.6290540044509005)"
2025/09/16/14:17:42.100311,"(0.599119518497445, -0.09908767285778386, 1.5894171500248164, 0.19300276731437493)"
2025/09/16/14:17:42.200260,"(0.8900628170729373, 0.38661020834827287, 2.0590410993725867, 1.0521358819232498)"
2025/09/16/14:17:42.300276,"(1.0449454333577795, 0.5797406463228283, 2.209551890269172, 1.279142316199254)"
2025/09/16/14:17:42.400264,"(0.6800576294192802, 0.4181941175054491, 1.5260400998424664, 1.0023130760148042)"
2025/09/16/14:17:42.500267,"(1.1788605854079204, 0.9951586537241475, 1.688738858726645, 1.3213349953591171)"
2025/09/16/14:17:42.600272,"(0.8141775781094092, 0.6811934980663343, 1.4114722415968801, 1.1455040815107227)"
2025/09/16/14:17:42.700286,"(1.4918661972180447, 1.4261325881819102, 1.9554060713563204, 1.8239388532839045)"
2025/09/16/14:17:42.800295,"(1.5345016435789762, 1.5830311497798215, 1.6435067015541789, 1.7405657139558715)"
2025/09/16/14:17:42.900288,"(1.7728761075505741, 1.9475317422015228, 1.8589589491319178, 2.208270218433724)"
2025/09/16/14:17:43.000270,"(1.4579399510346016, 1.8374914495981374, 1.1335822070344952, 1.8926852041616822)"
2025/09/16/14:17:43.100282,"(2.0165546271099233, 2.168850675557964, 1.8182157862351165, 2.1228078831311663)"
2025/09/16/14:17:43.200259,"(1.646345486901919, 1.97739106822617, 1.5292557743575022, 2.1913469370060086)"
2025/09/16/14:17:43.300261,"(2.1654424762218722, 2.613595032609482, 1.5027595003612892, 2.399064613149031)"
2025/09/16/14:17:43.400337,"(2.2534239447641116, 2.5606469126707934, 1.422670976735493, 2.0371169125490414)"
2025/09/16/14:17:43.500324,"(2.026941656741298, 2.3434052221235038, 1.152958364414177, 1.7858854951786074)"
2025/09/16/14:17:43.600308,"(2.646101008365779, 3.033321768338286, 0.969303890799309, 1.7437454107895403)"
2025/09/16/14:17:43.700265,"(2.8137081998190046, 3.111754041550086, 0.9330816734017979, 1.5291733568639314)"
2025/09/16/14:17:43.800266,"(2.502420733844656, 2.372375396422998, 0.9741019161846425, 0.714011241341374)"
2025/09/16/14:17:43.900264,"(2.7033589057050484, 2.3053780722790003, 1.6340942369181155, 0.8381325700658365)"
2025/09/16/14:17:44.000272,"(2.726976684233646, 2.6238006485464043, 1.2122730755363789, 1.0059210041619102)"
2025/09/16/14:17:44.107308,"(2.9954097572100675, 2.502239166437982, 1.8708447204404444, 0.8845035388962571)"
2025/09/16/14:17:44.200316,"(2.8101494819399617, 2.50324865674081, 1.3441561774642712, 0.7303545270659489)"
2025/09/16/14:17:44.300268,"(2.927213656500499, 2.5162796991407874, 1.2095572026568777, 0.3876892879374661)"
2025/09/16/14:17:44.400295,"(2.817920572728261, 2.591160184992214, 1.1687987580864678, 0.7152779826143868)"
2025/09/16/14:17:44.500316,"(2.932374587432168, 2.614495806910127, 1.4686184387299013, 0.8328608776858288)"
2025/09/16/14:17:44.600556,"(2.9136594461934853, 2.581583919165332, 1.4163786339813789, 0.7522275845065732)"
2025/09/16/14:17:44.700299,"(2.762565053591612, 2.3545205977789734, 1.6366663866662212, 0.8205774750409056)"
2025/09/16/14:17:44.800257,"(2.6618740966834156, 2.3979459877226734, 0.8126510675022842, 0.2847948495805903)"
2025/09/16/14:17:44.900758,"(2.5641005211646695, 2.2920023957545945, 0.6307761425202234, 0.08657989170005745)"
2025/09/16/14:17:45.000419,"(2.7011313400285104, 2.397106832074402, 0.8272995916433676, 0.21925057573520593)"
2025/09/16/14:17:45.100286,"(2.4927050044972567, 2.2581432322443544, 0.9823000737684839, 0.5131765292626543)"
2025/09/16/14:17:45.200274,"(2.313531835469843, 2.1803381421952914, 0.5142086098991288, 0.24782122335012047)"
2025/09/16/14:17:45.300322,"(2.3223831872498555, 2.1639371037921356, 0.3765094458993879, 0.05961727898392999)"
2025/09/16/14:17:45.400364,"(2.80522656600842, 2.6446818886305015, 0.49018081166015903, 0.16909145689483568)"
2025/09/16/14:17:45.500272,"(1.9792415089024655, 1.9067499500995573, 0.5990534213826673, 0.4540703037768)"
2025/09/16/14:17:45.600270,"(1.9008697603574154, 2.0234264767451444, -0.24027510652387007, 0.004838326251659919)"
2025/09/16/14:17:45.700266,"(2.0583688657621315, 2.2688089037671073, -0.10160107480005753, 0.319279001210104)"
2025/09/16/14:17:45.800279,"(1.5558361929196651, 2.011868817284935, -0.5115775238104865, 0.40048772492004)"
2025/09/16/14:17:45.900307,"(1.5287216591029638, 2.067392798940177, -0.9056239588466544, 0.17171832082778074)"
2025/09/16/14:17:46.000286,"(1.6213080158658024, 2.0805500700574577, -0.5799198466565292, 0.3385642617267897)"
2025/09/16/14:17:46.100257,"(1.291949490225353, 1.8089161400279117, -0.9109680745520632, 0.12296522505307461)"
2025/09/16/14:17:46.200306,"(1.4534076386300325, 1.8587997072808706, -0.7097399860329677, 0.10104415126870595)"
2025/09/16/14:17:46.300292,"(1.3993469188225907, 1.7748882531825108, -0.4512445135011543, 0.2998381552186645)"
2025/09/16/14:17:46.400270,"(1.421289760795126, 1.7797348706587575, -0.8057792355448303, -0.08888901581757258)"
2025/09/16/14:17:46.500307,"(0.9671888049701376, 1.2866919488167032, -1.0657245444172725, -0.42671825672414176)"
2025/09/16/14:17:46.600271,"(1.1242762757714169, 1.3455763007952377, -0.8996346884061822, -0.45703463835853736)"
2025/09/16/14:17:46.701082,"(0.4092811979376969, 0.8941797211652319, -1.4580576684144624, -0.48826062195934844)"
2025/09/16/14:17:46.800252,"(0.8838034231515082, 1.128053606982864, -0.7503524248189407, -0.26185205715626225)"
2025/09/16/14:17:46.900778,"(0.6330029720245325, 0.9854204271008657, -1.0029718491104909, -0.29813693895782034)"
2025/09/16/14:17:47.000331,"(0.7294940009109293, 0.9739616197132213, -0.9543465616998698, -0.46541131967744853)"
2025/09/16/14:17:47.100309,"(0.8819327026771483, 0.9507473434883215, -0.9531318012530529, -0.8155025196307376)"
2025/09/16/14:17:47.200280,"(0.6970486492652381, 1.0811846831889302, -0.7964534661737315, -0.02818139832636013)"
2025/09/16/14:17:47.300333,"(0.15076892408699294, 0.5473316541353299, -1.111499756784653, -0.31837429668796874)"
2025/09/16/14:17:47.400278,"(0.5072872949089478, 0.6548736651779973, -0.82430132466191, -0.5291285841238047)"
2025/09/16/14:17:47.500273,"(0.5458652181424644, 0.6789313511554558, -0.8895982475891776, -0.623465981563218)"
2025/09/16/14:17:47.600285,"(0.7029596355999337, 0.9637648656494137, -1.0152074686461665, -0.49359700854720756)"
2025/09/16/14:17:47.700296,"(0.3643918809348688, 0.634333928955082, -1.3780748123599922, -0.8381907163194869)"
2025/09/16/14:17:47.800318,"(0.7968992072405807, 0.7928204650218413, -1.363041006256945, -1.3711984906943804)"
2025/09/16/14:17:47.900273,"(0.5789675948124513, 0.7680913752910111, -1.4414180394005185, -1.0631704784433935)"
2025/09/16/14:17:48.000285,"(0.767649133867634, 0.7402614478392834, -1.0634941386879786, -1.1182695107446727)"
2025/09/16/14:17:48.100241,"(0.8040074306792141, 0.8135624791626083, -1.2076854038474762, -1.1885753068806815)"
2025/09/16/14:17:48.200270,"(1.0854267458658016, 1.1415354829585214, -1.297142334968783, -1.1849248607833538)"
2025/09/16/14:17:48.300316,"(1.3462858180666024, 1.1804994846632053, -1.077589854404056, -1.4091625212108096)"
2025/09/16/14:17:48.400303,"(1.1600772272289048, 1.1603906863124125, -1.4224814092865228, -1.4218544911195072)"
2025/09/16/14:17:48.500300,"(1.2026001696562987, 1.1588003126833035, -1.687202636435797, -1.7748023503818018)"
2025/09/16/14:17:48.600275,"(1.3567674931610265, 1.1263717485769873, -0.8772196239235186, -1.3380111130915897)"
2025/09/16/14:17:48.700312,"(1.2877374984230991, 1.3274392068134642, -1.3825159392563462, -1.3031125224756264)"
2025/09/16/14:17:48.800306,"(0.9814194753356671, 0.8487356921443281, -1.0839395725619179, -1.3493071389446174)"
2025/09/16/14:17:48.901768,"(1.5504499454715641, 1.223009523013792, -0.5342791903866756, -1.1891600353022747)"
2025/09/16/14:17:49.000336,"(1.8165247544199765, 1.5593058715610257, -0.8041064582017761, -1.3185442239196694)"
2025/09/16/14:17:49.100353,"(1.7092042343171865, 1.6067002364278142, -1.1357033036437423, -1.340711299422496)"
2025/09/16/14:17:49.200341,"(2.1094619070322813, 1.8138092530571954, -0.7481169185344747, -1.3394222264846538)"
2025/09/16/14:17:49.300282,"(2.404201547155476, 2.266593288845026, -1.082114764986155, -1.3573312816070373)"
2025/09/16/14:17:49.400304,"(2.0935874887504458, 2.105795543103267, -1.255483342012305, -1.2310672333066517)"
2025/09/16/14:17:49.500285,"(2.4850639554909697, 2.3713833231304307, -1.4913345094294936, -1.7186957741505484)"
2025/09/16/14:17:49.600305,"(1.963956403218676, 1.844695577324058, -0.9560894281292281, -1.1946110799187544)"
2025/09/16/14:17:49.700285,"(2.4727656705334797, 2.367648490521347, -0.9849637611599972, -1.195198121184266)"
2025/09/16/14:17:49.800315,"(2.8341169565396687, 2.6996470925253715, -0.9611066423882582, -1.2300463704169025)"
2025/09/16/14:17:49.900314,"(2.488901872628489, 2.459149496919411, -1.0669106986963603, -1.1264154501145887)"
2025/09/16/14:17:50.000316,"(2.200282877045205, 2.2598894360213517, -0.46665748281865616, -0.3474443648663569)"
2025/09/16/14:17:50.100305,"(2.4645936923506033, 2.7245722804547357, -1.037995274756379, -0.518038098547931)"
2025/09/16/14:17:50.200332,"(2.3514586708763465, 2.429245525579975, -0.8063587181922001, -0.6507850087848792)"
2025/09/16/14:17:50.300908,"(2.849605269267369, 2.751299081930956, -0.4553614010939831, -0.6519737757791649)"
2025/09/16/14:17:50.400674,"(2.3771334281949343, 2.5027196851983495, -0.5459925153638681, -0.29482000135704334)"
2025/09/16/14:17:50.500315,"(2.0308449970964237, 2.2737493466109364, -0.49774806416576084, -0.011939365136680036)"
2025/09/16/14:17:50.600290,"(2.017755045734521, 2.202339923788414, -0.8005712156066653, -0.43140145949890485)"
2025/09/16/14:17:50.700292,"(2.450208824520317, 2.3447252373047496, -0.9253317750819766, -1.1362989495132418)"
2025/09/16/14:17:50.803517,"(2.303845673161608, 2.153545486656472, -0.4934171076502631, -0.7940174806604807)"
2025/09/16/14:17:50.900339,"(2.506737187546908, 2.3182130243305097, -0.5523961415806391, -0.9294444680133704)"
2025/09/16/14:17:51.007410,"(2.6185695568934704, 2.0732250846369467, 0.23742742616933366, -0.8532615183438165)"
2025/09/16/14:17:51.100269,"(2.315221204633718, 2.012259394047706, -0.3052868373809957, -0.9112104585528791)"
2025/09/16/14:17:51.201221,"(2.259603521192204, 1.5855092205079866, 0.4434041641979325, -0.9047844371704846)"
2025/09/16/14:17:51.300263,"(2.4749424086881, 1.9768670327765168, 0.12587772039811962, -0.8702730314249862)"
2025/09/16/14:17:51.400265,"(2.07315125933967, 1.234971508089171, 0.8807083488823257, -0.7956511536186502)"
2025/09/16/14:17:51.500266,"(2.2820109493819554, 1.6174258749287689, 0.6652461362763259, -0.6639240126300744)"
2025/09/16/14:17:51.600285,"(2.1404427841029974, 1.364621016138767, 0.9140123143937077, -0.637631221534756)"
2025/09/16/14:17:51.700284,"(2.106004570190672, 1.4521293660170587, 0.26577344102605205, -1.0419769673211587)"
2025/09/16/14:17:51.800289,"(2.12944609703972, 1.2668677182211658, 1.1121891143200187, -0.6129676433171529)"
2025/09/16/14:17:51.900306,"(1.7690488932266262, 1.013801475015754, 0.7235153101971648, -0.7869795262245913)"
2025/09/16/14:17:52.000316,"(1.7767373347636737, 0.9508648657869785, 0.9732260037868397, -0.678518934166535)"
2025/09/16/14:17:52.104361,"(1.8474778060825756, 1.1503985449870944, 0.36165127224724136, -1.0325072499437657)"
2025/09/16/14:17:52.200297,"(1.4933936415510871, 0.7639119892022705, 0.7241034741576327, -0.7348598305400211)"
2025/09/16/14:17:52.300289,"(1.566947315637131, 0.9895812683827832, 0.37668577846459805, -0.7780463160440981)"
2025/09/16/14:17:52.400346,"(1.5101838144113138, 1.0023219524009968, 0.18287459979038584, -0.8328491242302476)"
2025/09/16/14:17:52.500378,"(1.3633209356877838, 0.8672648280924322, 0.04886889814792686, -0.9432433170427794)"
2025/09/16/14:17:52.600276,"(1.1481495872386571, 0.6957350935149076, 0.35716694709281516, -0.5476620403546749)"
2025/09/16/14:17:52.700317,"(1.5211007207786693, 1.2039872381043515, 0.4003059719718612, -0.2339209933767939)"
2025/09/16/14:17:52.800470,"(1.0543680176716177, 0.7037875307656528, 0.15062523826675597, -0.5505357355451768)"
2025/09/16/14:17:52.900269,"(0.7138497054822772, 0.40633483974616064, 0.3124774105453477, -0.3025523209269046)"
2025/09/16/14:17:53.000590,"(1.3171785647332306, 1.0278457156751066, 0.46755068333468125, -0.11111501478157021)"
2025/09/16/14:17:53.100278,"(0.6041574783416062, 0.013845814406487023, 0.33350599846098106, -0.8471173294092664)"
2025/09/16/14:17:53.200296,"(0.7454261385155989, 0.2322636918684907, 1.105562602642554, 0.07923770934844532)"
2025/09/16/14:17:53.300366,"(0.9046576791021056, 0.6415726340175618, 1.196852879460654, 0.670682789291625)"
2025/09/16/14:17:53.400309,"(0.5369573839176323, 0.10993418423261803, 1.1852525867416452, 0.3312061873716249)"
2025/09/16/14:17:53.500290,"(0.36470954721838234, -0.10069187479671718, 1.0704933374265555, 0.13969049339634698)"
2025/09/16/14:17:53.603409,"(0.6596234239927561, 0.19299948573046624, 1.1936470316168426, 0.2603991550922555)"
2025/09/16/14:17:53.700294,"(0.9264844788712223, 0.1817913638655221, 1.4526985861146207, -0.0366876438967908)"
2025/09/16/14:17:53.800283,"(0.7336779355815373, 0.16899724451825743, 1.6054245106645526, 0.4760631285380281)"
2025/09/16/14:17:53.901131,"(0.923170925631346, 0.4020242011524416, 1.7631574705623199, 0.7208640216044895)"
2025/09/16/14:17:54.000425,"(0.7856524747802308, 0.06647587127753118, 1.9109210924434854, 0.47256788543809203)"
2025/09/16/14:17:54.100304,"(0.9182679159872885, 0.4452623437912849, 1.565003327999553, 0.6189921836075392)"
2025/09/16/14:17:54.200283,"(0.8748162959760993, 0.2640365540140027, 1.6627311061132866, 0.4411716221890846)"
2025/09/16/14:17:54.300318,"(0.6516395780020535, -0.11096649292407457, 1.8207633483831314, 0.2955512065308523)"
2025/09/16/14:17:54.400286,"(0.546300696325187, -0.10411582921600786, 2.2154336277286357, 0.9146005766463322)"
2025/09/16/14:17:54.500293,"(1.0290212386445776, 0.5281005158271009, 1.9797270915211544, 0.9778856458861978)"
2025/09/16/14:17:54.600299,"(1.1309835829515582, 0.7197062252552493, 1.9653940060687805, 1.1428392906761944)"
2025/09/16/14:17:54.700258,"(0.9860391846704133, 0.841630544999465, 1.561950261177779, 1.2731329818358663)"
2025/09/16/14:17:54.803238,"(1.408066869924708, 1.2646938658141207, 2.254663133907565, 1.9679171256863968)"
2025/09/16/14:17:54.900274,"(1.366702819850535, 1.247312177219096, 2.070681045047112, 1.8318997597842153)"
2025/09/16/14:17:55.000291,"(1.5740348871562713, 1.7176596172087348, 2.023535945122807, 2.310785405227669)"
2025/09/16/14:17:55.100273,"(1.7251049201406439, 1.856602013179115, 1.9559411410261542, 2.2189353271030927)"
2025/09/16/14:17:55.200262,"(1.6986759335418833, 2.0736900533011404, 1.4730162190433216, 2.2230444585618403)"
2025/09/16/14:17:55.300281,"(1.9674611431018119, 2.0911497025471455, 1.6150172927982196, 1.8623944116889153)"
2025/09/16/14:17:55.400266,"(2.1488334322834275, 2.295061759374039, 1.2619353825629953, 1.5543920367443693)"
2025/09/16/14:17:55.500391,"(2.036334143881548, 2.2211779646857206, 1.4812999473018393, 1.8509875889099052)"
2025/09/16/14:17:55.600326,"(2.290380059133969, 2.4416182068521346, 1.169265385662473, 1.4717416810982231)"
2025/09/16/14:17:55.700266,"(2.4582741250409326, 2.3406291232142453, 1.739235349794109, 1.503945346140748)"
2025/09/16/14:17:55.800373,"(2.3678193508123186, 2.614996127097693, 1.016558717392718, 1.5109122699633226)"
2025/09/16/14:17:55.900351,"(2.56051920869174, 2.3349448961857155, 1.5646061778211127, 1.113457552809067)"
2025/09/16/14:17:56.007310,"(2.768131157182928, 2.673443870166999, 1.4796323976353147, 1.2902578236035407)"
2025/09/16/14:17:56.100367,"(2.698933994099663, 2.367432218193818, 1.684715301439454, 1.0217117496277317)"
2025/09/16/14:17:56.200265,"(2.8775088536570492, 2.5171782675073833, 1.6385745152122446, 0.9179133429128722)"
