time,.data
2025/09/16/13:50:24.600653,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:24.700284,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:24.800398,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:24.900258,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:25.000413,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:25.100382,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:25.200314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:25.300359,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:50:25.400414,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:50:25.501128,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:50:25.600366,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:25.700327,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:25.800533,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:25.900268,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:26.000304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:26.100262,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:26.200394,"(0.624437615275383, 0.624437615275383, 0.0, 0.0)"
2025/09/16/13:50:26.300338,"(3.374572992324829, 3.374572992324829, 0.0, 0.0)"
2025/09/16/13:50:26.400315,"(3.374572992324829, 3.374572992324829, 0.0, 0.0)"
2025/09/16/13:50:26.500368,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:26.600281,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:26.700322,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:26.800792,"(0.1421809159219265, 0.1421809159219265, 0.0, 0.0)"
2025/09/16/13:50:26.900342,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:50:27.000375,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:50:27.100301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:27.200325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:27.300357,"(1.5837467908859253, 1.5837467908859253, -0.12194233015179634, -0.12194233015179634)"
2025/09/16/13:50:27.400289,"(1.5837467908859253, 1.5837467908859253, -0.12194233015179634, -0.12194233015179634)"
2025/09/16/13:50:27.500289,"(1.5837467908859253, 1.5837467908859253, -0.12194233015179634, -0.12194233015179634)"
2025/09/16/13:50:27.600320,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:27.700278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:27.800285,"(3.1209157705307007, 3.1209157705307007, 0.0, 0.0)"
2025/09/16/13:50:27.900326,"(3.999078154563904, 3.999078154563904, -1.7867109775543213, -1.7867109775543213)"
2025/09/16/13:50:28.000423,"(3.999078154563904, 3.999078154563904, -1.7867109775543213, -1.7867109775543213)"
2025/09/16/13:50:28.100341,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:28.200442,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:28.300312,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:28.400338,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:28.500288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:28.605841,"(-0.3285687044262886, -0.3285687044262886, -6.0, -6.0)"
2025/09/16/13:50:28.706532,"(-0.3285687044262886, -0.3285687044262886, -6.0, -6.0)"
2025/09/16/13:50:28.800282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:28.900318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.000436,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.100241,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.200445,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.300284,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.400265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.500324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.600322,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:29.700300,"(5.531621217727661, 5.531621217727661, 0.0, 0.0)"
2025/09/16/13:50:29.800371,"(5.531621217727661, 5.531621217727661, 0.0, 0.0)"
2025/09/16/13:50:29.900372,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.000394,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.100346,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.200649,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.300267,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.400400,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.500270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.600323,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.700292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.800313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:30.900364,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:31.000347,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:31.100281,"(3.3408418893814087, 3.3408418893814087, 5.823249578475952, 5.823249578475952)"
2025/09/16/13:50:31.200368,"(3.3408418893814087, 3.3408418893814087, 5.5510886907577515, 5.5510886907577515)"
2025/09/16/13:50:31.300647,"(3.3408418893814087, 3.3408418893814087, 5.5510886907577515, 5.5510886907577515)"
2025/09/16/13:50:31.400285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:31.500713,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:31.600371,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:31.700417,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:31.800281,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:31.900286,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.000283,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.100327,"(-0.0, -0.0, -6.0, -6.0)"
2025/09/16/13:50:32.200299,"(-0.0, -0.0, -6.0, -6.0)"
2025/09/16/13:50:32.300272,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.400261,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.500275,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.600544,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.700340,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.800297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:32.900235,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.000352,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.100299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.200366,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.300271,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.400262,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.500303,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.600287,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.700307,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.800361,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:33.900340,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:50:34.000314,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:50:34.100305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:34.200381,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:34.300318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:34.400501,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:34.500299,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:50:34.600280,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:50:34.700348,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:34.800357,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:34.900301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:35.000465,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:35.100328,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:35.200296,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:35.300340,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:35.400275,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:35.500362,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:35.607254,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:35.700363,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:35.800264,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:35.900264,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:36.000339,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:36.100291,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:36.200281,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:36.300306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:36.400419,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:36.500346,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:36.600452,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:36.700277,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:36.800363,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:36.900273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.000434,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.100325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.200313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.300268,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:37.400297,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:37.500285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.600385,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.700322,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.800313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:37.900342,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:38.000275,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:38.100274,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:38.200259,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:38.303395,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:38.400295,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:38.500299,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:50:38.600233,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:38.700263,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:38.800277,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:38.900305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:39.000452,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:50:39.100321,"(0.0, 0.0, 0.0, 0.0)"
