time,.data
2025/09/16/13:51:09.200287,"(2.032079815864563, 2.032079815864563, 0.0, 0.0)"
2025/09/16/13:51:09.300263,"(2.032079815864563, 2.032079815864563, 0.0, 0.0)"
2025/09/16/13:51:09.400326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:09.500225,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:09.600394,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:09.700298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:09.800263,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:09.900541,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:10.000572,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:10.100456,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:10.200346,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:10.300296,"(0.18921153992414474, 0.18921153992414474, 0.0, 0.0)"
2025/09/16/13:51:10.400285,"(0.18921153992414474, 0.18921153992414474, 0.0, 0.0)"
2025/09/16/13:51:10.500359,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:10.600261,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:10.700320,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:10.800282,"(1.1419672966003418, 1.1419672966003418, 0.0, 0.0)"
2025/09/16/13:51:10.900419,"(1.1419672966003418, 1.1419672966003418, 0.0, 0.0)"
2025/09/16/13:51:11.000398,"(1.1419672966003418, 1.1419672966003418, 0.0, 0.0)"
2025/09/16/13:51:11.100498,"(1.1419672966003418, 1.1419672966003418, 0.0, 0.0)"
2025/09/16/13:51:11.200351,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:11.300289,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:11.400348,"(0.19769248366355896, 0.19769248366355896, 0.0, 0.0)"
2025/09/16/13:51:11.500365,"(0.19769248366355896, 0.19769248366355896, 0.0, 0.0)"
2025/09/16/13:51:11.600450,"(0.19769248366355896, 0.19769248366355896, 0.0, 0.0)"
2025/09/16/13:51:11.700305,"(0.19769248366355896, 0.19769248366355896, 0.0, 0.0)"
2025/09/16/13:51:11.800322,"(0.19769248366355896, 0.19769248366355896, 0.0, 0.0)"
2025/09/16/13:51:11.900366,"(0.19769248366355896, 0.19769248366355896, 0.0, 0.0)"
2025/09/16/13:51:12.000306,"(0.4860442131757736, 0.4860442131757736, 0.0, 0.0)"
2025/09/16/13:51:12.100445,"(0.6639510691165924, 0.6639510691165924, 0.0, 0.0)"
2025/09/16/13:51:12.200395,"(1.2092364728450775, 1.2092364728450775, 0.0, 0.0)"
2025/09/16/13:51:12.300315,"(1.583939552307129, 1.583939552307129, 0.0, 0.0)"
2025/09/16/13:51:12.400283,"(1.4303189814090729, 1.4303189814090729, 0.0, 0.0)"
2025/09/16/13:51:12.500302,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:12.600285,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:12.700315,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:12.800433,"(1.9596063494682312, 1.9596063494682312, 0.43862807750701904, 0.43862807750701904)"
2025/09/16/13:51:12.900327,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:13.000343,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:13.100407,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:13.200345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:13.300284,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:13.400336,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:13.500324,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:51:13.600480,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:51:13.700280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:13.800339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:13.900298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:14.000340,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:14.100385,"(-0.0, -0.0, -1.8458654880523682, 1.8458654880523682)"
2025/09/16/13:51:14.200379,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:51:14.300340,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:51:14.400357,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:14.500353,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:14.600425,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:14.700289,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:14.800302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:14.900248,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.000295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.100322,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.200335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.300828,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.400435,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.500249,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.600268,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.700294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:15.800306,"(-0.0, -0.0, -0.9012051820755005, 0.9012051820755005)"
2025/09/16/13:51:15.900292,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:51:16.000276,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:51:16.100432,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.200313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.300384,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.400386,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.500325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.600291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.700347,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.800273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:16.900344,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.000406,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.100320,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.200811,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.300313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.400285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.500330,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.600348,"(-0.0, -0.0, 0.9366708993911743, -0.9366708993911743)"
2025/09/16/13:51:17.700342,"(-0.0, -0.0, 0.9366708993911743, -0.9366708993911743)"
2025/09/16/13:51:17.800318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:17.900961,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:18.000352,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:18.100326,"(-0.0, -0.0, 1.0808467864990234, -1.0808467864990234)"
2025/09/16/13:51:18.200308,"(-0.0, -0.0, 1.0808467864990234, -1.0808467864990234)"
2025/09/16/13:51:18.300335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:18.400329,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:18.500255,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:18.600306,"(-0.0, -0.0, 1.0808467864990234, -1.0808467864990234)"
2025/09/16/13:51:18.700368,"(-0.0, -0.0, 1.0808467864990234, -1.0808467864990234)"
2025/09/16/13:51:18.800310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:18.900327,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.000336,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.100397,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.200326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.300308,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.400263,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.500292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.600358,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.700325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:19.800280,"(1.5577257871627808, 1.5577257871627808, 0.0, 0.0)"
2025/09/16/13:51:19.900329,"(1.5577257871627808, 1.5577257871627808, 0.0, 0.0)"
2025/09/16/13:51:20.000391,"(1.5577257871627808, 1.5577257871627808, 0.0, 0.0)"
2025/09/16/13:51:20.100306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:20.200317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:20.300279,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:20.400342,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:20.500575,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:20.600294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:20.700420,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:20.800295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:20.900471,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:21.000335,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:21.100270,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:21.200280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:21.300296,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:21.400273,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:21.500219,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:21.600611,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:21.700314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:21.800383,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:21.900287,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.000315,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.100267,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.200293,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.300289,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.400363,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.500371,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.600352,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.700315,"(1.493733286857605, 1.493733286857605, 0.0, 0.0)"
2025/09/16/13:51:22.800327,"(1.4775424003601074, 1.4775424003601074, 0.0, 0.0)"
2025/09/16/13:51:22.900411,"(1.4619297981262207, 1.4619297981262207, 0.0, 0.0)"
2025/09/16/13:51:23.000300,"(1.4619297981262207, 1.4619297981262207, 0.0, 0.0)"
2025/09/16/13:51:23.100378,"(1.4619297981262207, 1.4619297981262207, 0.0, 0.0)"
2025/09/16/13:51:23.200456,"(1.4619297981262207, 1.4619297981262207, 0.0, 0.0)"
2025/09/16/13:51:23.300321,"(1.4465098679065704, 1.4465098679065704, 0.0, 0.0)"
2025/09/16/13:51:23.400356,"(1.4465098679065704, 1.4465098679065704, 0.0, 0.0)"
2025/09/16/13:51:23.502405,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:23.607781,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:23.700338,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:23.800347,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:23.900380,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:24.000306,"(-0.0, -0.0, 0.8947802186012268, -0.8947802186012268)"
2025/09/16/13:51:24.100253,"(-0.0, -0.0, 0.8947802186012268, -0.8947802186012268)"
2025/09/16/13:51:24.200349,"(-0.0, -0.0, 0.8947802186012268, -0.8947802186012268)"
2025/09/16/13:51:24.300313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:24.400382,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:24.500372,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:24.600296,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:24.700266,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:24.800255,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:24.900451,"(-0.0, -0.0, 0.2091096192598343, -0.2091096192598343)"
2025/09/16/13:51:25.000360,"(-0.0, -0.0, 0.26160144805908203, -0.26160144805908203)"
2025/09/16/13:51:25.100390,"(-0.0, -0.0, 0.2718813717365265, -0.2718813717365265)"
2025/09/16/13:51:25.200311,"(-0.0, -0.0, 0.2718813717365265, -0.2718813717365265)"
2025/09/16/13:51:25.300241,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:25.404587,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:25.500529,"(-0.0, -0.0, 0.23069743812084198, -0.23069743812084198)"
2025/09/16/13:51:25.600378,"(-0.0, -0.0, 0.23069743812084198, -0.23069743812084198)"
2025/09/16/13:51:25.700327,"(-0.0, -0.0, 0.09680149704217911, -0.09680149704217911)"
2025/09/16/13:51:25.800351,"(-0.0, -0.0, 0.09680149704217911, -0.09680149704217911)"
2025/09/16/13:51:25.900270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:26.000273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:26.100244,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:26.200291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:26.300363,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:26.400301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:26.500296,"(3.0925819873809814, 3.0925819873809814, 1.1558451354503632, 1.1558451354503632)"
2025/09/16/13:51:26.600271,"(2.9497552514076233, 2.9497552514076233, 1.1558451354503632, 1.1558451354503632)"
2025/09/16/13:51:26.700294,"(2.9497552514076233, 2.9497552514076233, 1.1558451354503632, 1.1558451354503632)"
2025/09/16/13:51:26.800410,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:26.900289,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:27.000266,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:27.100247,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:27.200318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:27.300290,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:27.400325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:27.500227,"(0.6282925754785538, 0.6282925754785538, 0.0, 0.0)"
2025/09/16/13:51:27.600273,"(0.6282925754785538, 0.6282925754785538, 0.0, 0.0)"
2025/09/16/13:51:27.700286,"(0.4733228087425232, 0.4733228087425232, 0.0, 0.0)"
2025/09/16/13:51:27.800306,"(0.4733228087425232, 0.4733228087425232, 0.0, 0.0)"
2025/09/16/13:51:27.900301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:28.000369,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:28.100336,"(0.16878020390868187, 0.16878020390868187, 0.0, 0.0)"
2025/09/16/13:51:28.200326,"(0.1772611364722252, 0.1772611364722252, 0.0, 0.0)"
2025/09/16/13:51:28.300287,"(0.1772611364722252, 0.1772611364722252, 0.0, 0.0)"
2025/09/16/13:51:28.400376,"(0.1772611364722252, 0.1772611364722252, 0.0, 0.0)"
2025/09/16/13:51:28.500324,"(0.1772611364722252, 0.1772611364722252, 0.0, 0.0)"
2025/09/16/13:51:28.600296,"(0.1772611364722252, 0.1772611364722252, 0.0, 0.0)"
2025/09/16/13:51:28.700337,"(0.947869598865509, 0.947869598865509, 0.0, 0.0)"
2025/09/16/13:51:28.800281,"(0.9765890836715698, 0.9765890836715698, 0.0, 0.0)"
2025/09/16/13:51:28.900280,"(0.9765890836715698, 0.9765890836715698, 0.0, 0.0)"
2025/09/16/13:51:29.000334,"(1.165868103504181, 1.165868103504181, 0.0, 0.0)"
2025/09/16/13:51:29.100251,"(1.1546886563301086, 1.1546886563301086, 0.0, 0.0)"
2025/09/16/13:51:29.200320,"(0.9792875647544861, 0.9792875647544861, 0.0, 0.0)"
2025/09/16/13:51:29.300540,"(0.9357264339923859, 0.9357264339923859, 0.0, 0.0)"
2025/09/16/13:51:29.401578,"(0.48199649155139923, 0.48199649155139923, 0.0, 0.0)"
2025/09/16/13:51:29.500325,"(0.28057432919740677, 0.28057432919740677, 0.0, 0.0)"
2025/09/16/13:51:29.600347,"(0.28057432919740677, 0.28057432919740677, 0.0, 0.0)"
2025/09/16/13:51:29.700289,"(0.28057432919740677, 0.28057432919740677, 0.0, 0.0)"
2025/09/16/13:51:29.800291,"(0.3170037791132927, 0.3170037791132927, 0.0, 0.0)"
2025/09/16/13:51:29.900418,"(1.2067307531833649, 1.2067307531833649, 0.0, 0.0)"
2025/09/16/13:51:30.000319,"(1.2986717820167542, 1.2986717820167542, 0.0, 0.0)"
2025/09/16/13:51:30.100341,"(1.7897949814796448, 1.7897949814796448, 0.0, 0.0)"
2025/09/16/13:51:30.200289,"(1.7897949814796448, 1.7897949814796448, 0.0, 0.0)"
2025/09/16/13:51:30.300404,"(1.7790010571479797, 1.7790010571479797, 0.0, 0.0)"
2025/09/16/13:51:30.400401,"(1.7635812163352966, 1.7635812163352966, 0.0, 0.0)"
2025/09/16/13:51:30.500695,"(1.7635812163352966, 1.7635812163352966, 0.0, 0.0)"
2025/09/16/13:51:30.600292,"(1.360351324081421, 1.360351324081421, 0.0, 0.0)"
2025/09/16/13:51:30.700300,"(1.2765057384967804, 1.2765057384967804, 0.0, 0.0)"
2025/09/16/13:51:30.800324,"(1.225427359342575, 1.225427359342575, 0.0, 0.0)"
2025/09/16/13:51:30.900333,"(1.1645188629627228, 1.1645188629627228, 0.0, 0.0)"
2025/09/16/13:51:31.000311,"(1.1645188629627228, 1.1645188629627228, 0.0, 0.0)"
2025/09/16/13:51:31.100306,"(1.2136697173118591, 1.2136697173118591, 0.0, 0.0)"
2025/09/16/13:51:31.200288,"(1.2136697173118591, 1.2136697173118591, 0.0, 0.0)"
2025/09/16/13:51:31.300290,"(1.2136697173118591, 1.2136697173118591, 0.0, 0.0)"
2025/09/16/13:51:31.400964,"(1.2136697173118591, 1.2136697173118591, 0.0, 0.0)"
2025/09/16/13:51:31.500310,"(1.2136697173118591, 1.2136697173118591, 0.0, 0.0)"
2025/09/16/13:51:31.600348,"(1.2136697173118591, 1.2136697173118591, 0.0, 0.0)"
2025/09/16/13:51:31.700273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:31.800390,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:31.900285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.000278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.100403,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.200310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.300309,"(-5.703745722770691, -5.703745722770691, 0.0, 0.0)"
2025/09/16/13:51:32.400339,"(-5.703745722770691, -5.703745722770691, 0.0, 0.0)"
2025/09/16/13:51:32.500308,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.600296,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.700575,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.800372,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:32.900379,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:33.000362,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:33.100381,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:33.207123,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:33.300344,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:33.400324,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:33.500520,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:33.600391,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:51:33.700350,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:33.800289,"(-5.054761290550232, -5.054761290550232, 0.0, 0.0)"
2025/09/16/13:51:33.900373,"(-5.054761290550232, -5.054761290550232, 0.0, 0.0)"
2025/09/16/13:51:34.000254,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.100466,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.200354,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.300369,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.400249,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.500570,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.600245,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.700627,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.800256,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:34.900326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.000270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.102888,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.200269,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.300265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.400286,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.500335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.600291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.700280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.800355,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:35.909189,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.001223,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.103326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.200307,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.300317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.400380,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.500473,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.601222,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.700323,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.800425,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:36.900252,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:37.000258,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:37.100275,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:37.200369,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:37.300418,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:37.400298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:37.500300,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:37.611749,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/13:51:37.700247,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/13:51:37.811231,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/13:51:37.900429,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:38.000286,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:38.102872,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:51:38.200414,"(0.0, 0.0, 0.0, 0.0)"
