time,.data
2025/09/16/13:48:06.100256,"(5.489023804664612, 5.489023804664612, 1.4771568775177002, 1.4771568775177002)"
2025/09/16/13:48:06.200365,"(6.0, 6.0, 2.083736300468445, 2.083736300468445)"
2025/09/16/13:48:06.300267,"(6.0, 6.0, 2.083736300468445, 2.083736300468445)"
2025/09/16/13:48:06.400265,"(6.0, 6.0, 2.083736300468445, 2.083736300468445)"
2025/09/16/13:48:06.500339,"(6.0, 6.0, 2.083736300468445, 2.083736300468445)"
2025/09/16/13:48:06.600286,"(6.0, 6.0, 2.083736300468445, 2.083736300468445)"
2025/09/16/13:48:06.700379,"(6.0, 6.0, 2.044222891330719, 2.044222891330719)"
2025/09/16/13:48:06.800432,"(6.0, 6.0, 2.044222891330719, 2.044222891330719)"
2025/09/16/13:48:06.900298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.000494,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.100276,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.200280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.300397,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.400319,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.500333,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.600293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.700416,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.800278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:07.900437,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:08.000314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:08.100326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:08.200328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:08.300294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:08.400316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:08.500323,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:08.600696,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:48:08.700433,"(-0.0, -0.0, -0.34396931529045105, 0.34396931529045105)"
2025/09/16/13:48:08.800348,"(-0.0, -0.0, -1.0164045095443726, 1.0164045095443726)"
2025/09/16/13:48:08.900391,"(-0.0, -0.0, -1.853511095046997, 1.853511095046997)"
2025/09/16/13:48:09.001997,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:48:09.100324,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:48:09.200337,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:48:09.300388,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:48:09.400334,"(-0.0, -0.0, -1.9367785453796387, 1.9367785453796387)"
2025/09/16/13:48:09.500289,"(-0.0, -0.0, -1.9367785453796387, 1.9367785453796387)"
2025/09/16/13:48:09.600292,"(-0.0, -0.0, -1.3918784856796265, 1.3918784856796265)"
2025/09/16/13:48:09.700320,"(-0.0, -0.0, -1.3885375261306763, 1.3885375261306763)"
2025/09/16/13:48:09.800314,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:09.900288,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.000345,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.100330,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.200260,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.300435,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.400343,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.500282,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.601863,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.700323,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.800302,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:10.900396,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:11.001891,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:11.100262,"(-0.0, -0.0, -1.4731541872024536, 1.4731541872024536)"
2025/09/16/13:48:11.200270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:11.300260,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:11.400269,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:11.500262,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:11.600345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:11.700315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:11.800302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:11.900331,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.000384,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.100395,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.205049,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.300262,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.400357,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.500363,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.600375,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.700313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:12.800418,"(4.890539646148682, 4.890539646148682, 5.239221811294556, 5.239221811294556)"
2025/09/16/13:48:12.900321,"(5.667123198509216, 5.667123198509216, 4.580600023269653, 4.580600023269653)"
2025/09/16/13:48:13.000456,"(6.0, 6.0, 4.179490685462952, 4.179490685462952)"
2025/09/16/13:48:13.100327,"(6.0, 6.0, 4.179490685462952, 4.179490685462952)"
2025/09/16/13:48:13.200307,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:13.300299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:13.400326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:13.500295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:13.600300,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:13.700451,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:13.800366,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:13.900294,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:14.000251,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:14.100502,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:14.202342,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:14.300223,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:14.400331,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:14.500281,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:14.600266,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:14.700294,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:14.800274,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:14.900317,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:15.000245,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:15.100304,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:15.200262,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:15.300334,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:15.400352,"(6.0, 6.0, 3.6340123414993286, 3.6340123414993286)"
2025/09/16/13:48:15.500300,"(6.0, 6.0, 3.8437228202819824, 3.8437228202819824)"
2025/09/16/13:48:15.600353,"(6.0, 6.0, 4.138435006141663, 4.138435006141663)"
2025/09/16/13:48:15.700313,"(5.186023235321045, 5.186023235321045, 5.051677465438843, 5.051677465438843)"
2025/09/16/13:48:15.800294,"(4.467264175415039, 4.467264175415039, 5.522754907608032, 5.522754907608032)"
2025/09/16/13:48:15.919237,"(3.5264586210250854, 3.5264586210250854, 6.0, 6.0)"
2025/09/16/13:48:16.000266,"(3.3801627159118652, 3.3801627159118652, 6.0, 6.0)"
2025/09/16/13:48:16.100316,"(3.3801627159118652, 3.3801627159118652, 6.0, 6.0)"
2025/09/16/13:48:16.200314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:16.300290,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:16.402344,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:16.500461,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:16.603437,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:16.700311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:16.803353,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:16.900324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.000350,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.100250,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.200270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.300345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.400311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.504808,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.600366,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.702459,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.800291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:17.900542,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.000291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.103396,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.200325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.301303,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.400269,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.500294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.600280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:18.700397,"(6.0, 6.0, 1.0750835537910461, 1.0750835537910461)"
2025/09/16/13:48:18.800298,"(6.0, 6.0, 1.1095855236053467, 1.1095855236053467)"
2025/09/16/13:48:18.900268,"(6.0, 6.0, 2.409674048423767, 2.409674048423767)"
2025/09/16/13:48:19.000532,"(5.881459593772888, 5.881459593772888, 4.36626398563385, 4.36626398563385)"
2025/09/16/13:48:19.100307,"(5.625682353973389, 5.625682353973389, 4.729572370648384, 4.503330633044243)"
2025/09/16/13:48:19.200301,"(5.467435956001282, 5.467435956001282, 6.705308437347412, 2.705308437347412)"
2025/09/16/13:48:19.300335,"(4.7184154987335205, 4.7184154987335205, 7.265050053596497, 3.2650500535964966)"
2025/09/16/13:48:19.400344,"(4.476708769798279, 4.476708769798279, 7.502708792686462, 3.5027087926864624)"
2025/09/16/13:48:19.500298,"(4.476708769798279, 4.476708769798279, 7.502708792686462, 3.5027087926864624)"
2025/09/16/13:48:19.600302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:19.700288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:19.800325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:19.900316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.001707,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.100285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.200299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.300380,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.400301,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:48:20.500284,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:48:20.600312,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.700360,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.800288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:20.900260,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.000681,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.100339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.200545,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.300313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.400285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.500316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.600292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.700284,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.800308,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:21.900301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.000421,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.100267,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.200332,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.300297,"(-6.0, -6.0, 0.29194649308919907, 0.29194649308919907)"
2025/09/16/13:48:22.400344,"(-6.0, -6.0, 0.29194649308919907, 0.29194649308919907)"
2025/09/16/13:48:22.500290,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.600334,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.700320,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.800295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:22.900291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:23.000343,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:23.100302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:48:23.200268,"(0.0, 0.0, 0.0, 0.0)"
