time,.data
2025/09/16/13:54:52.503549,"(-0.0, -0.0, 0.6656665205955505, -0.6656665205955505)"
2025/09/16/13:54:52.608419,"(-0.0, -0.0, 0.844537079334259, -0.844537079334259)"
2025/09/16/13:54:52.700303,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:52.800271,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:52.900267,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.000307,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.100256,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.200377,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.300322,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.400294,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.500349,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.600316,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:53.700278,"(1.3196813464164734, 1.3196813464164734, 0.0, 0.0)"
2025/09/16/13:54:53.800304,"(1.3196813464164734, 1.3196813464164734, 0.0, 0.0)"
2025/09/16/13:54:53.900344,"(1.3196813464164734, 1.3196813464164734, 0.0, 0.0)"
2025/09/16/13:54:54.000345,"(1.2591583728790283, 1.2591583728790283, 0.0, 0.0)"
2025/09/16/13:54:54.100310,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:54.200310,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:54.300281,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:54.400328,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:54.500277,"(0.3314599245786667, 0.3314599245786667, 0.0, 0.0)"
2025/09/16/13:54:54.600301,"(1.2568454146385193, 1.2568454146385193, 0.0, 0.0)"
2025/09/16/13:54:54.700413,"(1.3179466724395752, 1.3179466724395752, 0.0, 0.0)"
2025/09/16/13:54:54.800331,"(1.3302825093269348, 1.3302825093269348, 0.0, 0.0)"
2025/09/16/13:54:54.900267,"(1.3302825093269348, 1.3302825093269348, 0.0, 0.0)"
2025/09/16/13:54:55.000279,"(1.3302825093269348, 1.3302825093269348, 0.0, 0.0)"
2025/09/16/13:54:55.100300,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.200303,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.300370,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.400272,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.500362,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.600269,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.700297,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.800227,"(1.273421734571457, 1.273421734571457, 0.0, 0.0)"
2025/09/16/13:54:55.900321,"(1.2383415699005127, 1.2383415699005127, 0.0, 0.0)"
2025/09/16/13:54:56.000280,"(1.2383415699005127, 1.2383415699005127, 0.0, 0.0)"
2025/09/16/13:54:56.100258,"(1.2383415699005127, 1.2383415699005127, 0.0, 0.0)"
2025/09/16/13:54:56.200252,"(1.2383415699005127, 1.2383415699005127, 0.0, 0.0)"
2025/09/16/13:54:56.300296,"(1.2383415699005127, 1.2383415699005127, 0.0, 0.0)"
2025/09/16/13:54:56.400280,"(1.2383415699005127, 1.2383415699005127, 0.0, 0.0)"
2025/09/16/13:54:56.500313,"(1.1631696224212646, 1.1631696224212646, 0.0, 0.0)"
2025/09/16/13:54:56.600282,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:56.700392,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:56.800289,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:56.900343,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:57.000290,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:57.100498,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:57.200441,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:57.300308,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:57.400444,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:57.500287,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:57.600300,"(0.15586606040596962, 0.15586606040596962, 0.0, 0.0)"
2025/09/16/13:54:57.700309,"(1.1778185069561005, 1.1778185069561005, 0.0, 0.0)"
2025/09/16/13:54:57.800464,"(1.538258135318756, 1.538258135318756, 0.0, 0.0)"
2025/09/16/13:54:57.900357,"(1.6348251700401306, 1.6348251700401306, 0.0, 0.0)"
2025/09/16/13:54:58.000356,"(1.660460650920868, 1.660460650920868, 0.0, 0.0)"
2025/09/16/13:54:58.100257,"(1.660460650920868, 1.660460650920868, 0.0, 0.0)"
2025/09/16/13:54:58.200365,"(1.4906492829322815, 1.4906492829322815, 0.0, 0.0)"
2025/09/16/13:54:58.300352,"(1.4520995914936066, 1.4520995914936066, 0.0, 0.0)"
2025/09/16/13:54:58.400359,"(1.425114780664444, 1.425114780664444, 0.0, 0.0)"
2025/09/16/13:54:58.500375,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:58.600301,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:58.700299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:58.800265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:58.900407,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:59.000279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:59.109423,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:59.200261,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:59.300280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:54:59.400332,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:59.500295,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:59.602154,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:59.700287,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:59.800310,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:54:59.900370,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:00.000254,"(-0.0, -0.0, 0.64774090051651, -0.64774090051651)"
2025/09/16/13:55:00.100340,"(-0.0, -0.0, 0.64774090051651, -0.64774090051651)"
2025/09/16/13:55:00.200313,"(-0.0, -0.0, 0.652302622795105, -0.652302622795105)"
2025/09/16/13:55:00.300298,"(-0.0, -0.0, 0.652302622795105, -0.652302622795105)"
2025/09/16/13:55:00.400309,"(-0.0, -0.0, 0.6771029233932495, -0.6771029233932495)"
2025/09/16/13:55:00.500335,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:00.600295,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:00.700272,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:00.800390,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:00.900433,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:01.000351,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:01.100341,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:01.200305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:01.300252,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:01.400265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:01.500312,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:01.600267,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:01.700286,"(3.075427293777466, 3.075427293777466, 0.0, 0.0)"
2025/09/16/13:55:01.800341,"(3.0663682222366333, 3.0663682222366333, 0.0, 0.0)"
2025/09/16/13:55:01.900294,"(2.143873929977417, 2.143873929977417, 0.0, 0.0)"
2025/09/16/13:55:02.000353,"(2.1005054712295532, 2.1005054712295532, 0.0, 0.0)"
2025/09/16/13:55:02.100338,"(2.1005054712295532, 2.1005054712295532, 0.0, 0.0)"
2025/09/16/13:55:02.200303,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:02.311695,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:02.400300,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:02.500342,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:02.602532,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:02.700287,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:02.800250,"(0.41087231040000916, 0.41087231040000916, 0.0, 0.0)"
2025/09/16/13:55:02.900314,"(1.5845178365707397, 1.5845178365707397, 0.0, 0.0)"
2025/09/16/13:55:03.000267,"(1.8907951712608337, 1.8907951712608337, 0.0, 0.0)"
2025/09/16/13:55:03.100342,"(1.8907951712608337, 1.8907951712608337, 0.0, 0.0)"
2025/09/16/13:55:03.200286,"(1.8907951712608337, 1.8907951712608337, 0.0, 0.0)"
2025/09/16/13:55:03.300358,"(1.8907951712608337, 1.8907951712608337, 0.0, 0.0)"
2025/09/16/13:55:03.400286,"(1.8907951712608337, 1.8907951712608337, 0.0, 0.0)"
2025/09/16/13:55:03.500325,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:03.600291,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:03.700331,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:03.800309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:03.900341,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:04.000335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:04.100291,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:55:04.200327,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:55:04.300349,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:55:04.400299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:04.500308,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:04.602849,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:04.700365,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:04.800353,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:04.900297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.000577,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.100301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.202926,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.301328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.400371,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.500269,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.600299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.700237,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.800281,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:05.900373,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.000276,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.100260,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.200305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.300318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.405925,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.500272,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.600251,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.700285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.800526,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:06.900331,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.000278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.100298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.200315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.300324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.400269,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.500335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.600264,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.700301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.800239,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:07.900288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.000306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.100289,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.200295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.300367,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.400389,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.500375,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.600295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.700310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.800289,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:08.900310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.000314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.100276,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.200257,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.300274,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.400277,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.500247,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.600245,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.700314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:09.800292,"(-0.0, -0.0, 2.722119390964508, 2.722119390964508)"
2025/09/16/13:55:09.900350,"(-0.0, -0.0, 3.854709506034851, 3.854709506034851)"
2025/09/16/13:55:10.001005,"(-0.0, -0.0, 3.854709506034851, 3.854709506034851)"
2025/09/16/13:55:10.100309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.200309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.300286,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.402545,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.500309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.600278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.700307,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.800309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:10.900316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.000318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.100270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.200310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.300279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.400365,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.500274,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.600399,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.700266,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.800341,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:11.900319,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:12.000319,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:12.100317,"(0.37849053740501404, 0.37849053740501404, 0.0, 0.0)"
2025/09/16/13:55:12.200327,"(2.050390899181366, 2.050390899181366, 0.11866559833288193, 0.11866559833288193)"
2025/09/16/13:55:12.300287,"(2.6174569129943848, 2.6174569129943848, 0.1971142441034317, 0.1971142441034317)"
2025/09/16/13:55:12.400351,"(2.7066993713378906, 2.7066993713378906, 0.1971142441034317, 0.1971142441034317)"
2025/09/16/13:55:12.502063,"(2.3410556316375732, 2.3410556316375732, 0.1971142441034317, 0.1971142441034317)"
2025/09/16/13:55:12.601818,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:12.703456,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:12.800299,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:12.900310,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:13.000317,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:13.100294,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:13.200311,"(0.08185064233839512, 0.08185064233839512, 0.0, 0.0)"
2025/09/16/13:55:13.300328,"(0.08185064233839512, 0.08185064233839512, 0.0, 0.0)"
2025/09/16/13:55:13.400342,"(0.07202046923339367, 0.07202046923339367, 0.0, 0.0)"
2025/09/16/13:55:13.500345,"(0.07202046923339367, 0.07202046923339367, 0.0, 0.0)"
2025/09/16/13:55:13.600373,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:13.700266,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:13.800269,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:13.900379,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:14.000369,"(0.07741742581129074, 0.07741742581129074, 0.0, 0.0)"
2025/09/16/13:55:14.100378,"(0.2468433380126953, 0.2468433380126953, 0.0, 0.0)"
2025/09/16/13:55:14.200278,"(0.26168498396873474, 0.26168498396873474, 0.0, 0.0)"
2025/09/16/13:55:14.300307,"(0.3437958285212517, 0.3437958285212517, 0.0, 0.0)"
2025/09/16/13:55:14.400324,"(0.6038135290145874, 0.6038135290145874, 0.0, 0.0)"
2025/09/16/13:55:14.500334,"(0.8015734255313873, 0.8015734255313873, 0.0, 0.0)"
2025/09/16/13:55:14.600273,"(0.8015734255313873, 0.8015734255313873, 0.0, 0.0)"
2025/09/16/13:55:14.700284,"(0.7934780716896057, 0.7934780716896057, 0.0, 0.0)"
2025/09/16/13:55:14.800303,"(0.7323767691850662, 0.7323767691850662, 0.0, 0.0)"
2025/09/16/13:55:14.900332,"(0.7323767691850662, 0.7323767691850662, 0.0, 0.0)"
2025/09/16/13:55:15.000313,"(0.6945980787277222, 0.6945980787277222, 0.0, 0.0)"
2025/09/16/13:55:15.100377,"(0.653349906206131, 0.653349906206131, 0.0, 0.0)"
2025/09/16/13:55:15.200269,"(0.6176914125680923, 0.6176914125680923, 0.0, 0.0)"
2025/09/16/13:55:15.300265,"(0.6176914125680923, 0.6176914125680923, 0.0, 0.0)"
2025/09/16/13:55:15.400255,"(0.5747085213661194, 0.5747085213661194, 0.0, 0.0)"
2025/09/16/13:55:15.500310,"(0.5747085213661194, 0.5747085213661194, 0.0, 0.0)"
2025/09/16/13:55:15.600421,"(0.5498439520597458, 0.5498439520597458, 0.0, 0.0)"
2025/09/16/13:55:15.700434,"(0.5228591859340668, 0.5228591859340668, 0.0, 0.0)"
2025/09/16/13:55:15.800322,"(0.08724759891629219, 0.08724759891629219, 0.0, 0.0)"
2025/09/16/13:55:15.900460,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.000287,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.102733,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.200418,"(-0.0, -0.0, 0.02364060189574957, 0.02364060189574957)"
2025/09/16/13:55:16.301855,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.400293,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.500288,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.600295,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.700362,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.800301,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:16.906976,"(0.07973040640354156, 0.07973040640354156, 0.0, 0.0)"
2025/09/16/13:55:17.003309,"(0.06855099834501743, 0.06855099834501743, 0.0, 0.0)"
2025/09/16/13:55:17.100342,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:17.200281,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:17.300498,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:17.400397,"(1.2514484524726868, 1.2514484524726868, 0.0, 0.0)"
2025/09/16/13:55:17.500300,"(1.2514484524726868, 1.2514484524726868, 0.0, 0.0)"
2025/09/16/13:55:17.600347,"(0.9071996212005615, 0.9071996212005615, 0.0, 0.0)"
2025/09/16/13:55:17.700319,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:17.800344,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:17.900301,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:18.000288,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:18.100336,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:18.200306,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:18.300294,"(0.43361663818359375, 0.43361663818359375, 0.0, 0.0)"
2025/09/16/13:55:18.400329,"(0.5257503837347031, 0.5257503837347031, 0.0, 0.0)"
2025/09/16/13:55:18.500312,"(0.8831060528755188, 0.8831060528755188, 0.0, 0.0)"
2025/09/16/13:55:18.600231,"(0.8831060528755188, 0.8831060528755188, 0.0, 0.0)"
2025/09/16/13:55:18.700352,"(0.8613255321979523, 0.8613255321979523, 0.0, 0.0)"
2025/09/16/13:55:18.800431,"(0.1907535418868065, 0.1907535418868065, 0.0, 0.0)"
2025/09/16/13:55:18.900316,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:19.000443,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:19.100774,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:19.200399,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:19.300237,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:19.400401,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:19.500473,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:55:19.600425,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:19.700312,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:19.800256,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:55:19.900333,"(-0.0, -0.0, 0.0, 0.0)"
