time,.data
2025/09/16/14:10:54.000271,"(2.0158889293670654, 2.0158889293670654, 0.0, 0.0)"
2025/09/16/14:10:54.100326,"(2.0158889293670654, 2.0158889293670654, 1.0318243503570557, -1.0318243503570557)"
2025/09/16/14:10:54.200389,"(2.0158889293670654, 2.0158889293670654, 1.1024987697601318, -1.1024987697601318)"
2025/09/16/14:10:54.300274,"(2.0158889293670654, 2.0158889293670654, 2.0, -2.0)"
2025/09/16/14:10:54.400273,"(2.0158889293670654, 2.0158889293670654, 2.0, -2.0)"
2025/09/16/14:10:54.500425,"(2.0158889293670654, 2.0158889293670654, 1.0408192873001099, -1.0408192873001099)"
2025/09/16/14:10:54.600366,"(2.0158889293670654, 2.0158889293670654, 0.0, 0.0)"
2025/09/16/14:10:54.700299,"(2.0158889293670654, 2.0158889293670654, 0.0, 0.0)"
2025/09/16/14:10:54.800254,"(1.8472339510917664, 1.8472339510917664, 0.0, 0.0)"
2025/09/16/14:10:54.900348,"(0.2817308083176613, 0.2817308083176613, 0.0, 0.0)"
2025/09/16/14:10:55.000284,"(0.39718714356422424, 0.39718714356422424, 0.0, 0.0)"
2025/09/16/14:10:55.100314,"(0.9648314416408539, 0.9648314416408539, 0.0, 0.0)"
2025/09/16/14:10:55.200297,"(1.9711713194847107, 1.9711713194847107, 0.0, 0.0)"
2025/09/16/14:10:55.300447,"(2.5981820225715637, 2.5981820225715637, 0.0, 0.0)"
2025/09/16/14:10:55.400277,"(2.526094079017639, 2.526094079017639, 0.0, 0.0)"
2025/09/16/14:10:55.500365,"(2.5118308067321777, 2.5118308067321777, 0.0, 0.0)"
2025/09/16/14:10:55.600615,"(2.5216609239578247, 2.5216609239578247, 0.0, 0.0)"
2025/09/16/14:10:55.700337,"(2.5307201743125916, 2.5307201743125916, 0.0, 0.0)"
2025/09/16/14:10:55.800279,"(2.5307201743125916, 2.5307201743125916, 0.0, 0.0)"
2025/09/16/14:10:55.900268,"(2.5307201743125916, 2.5307201743125916, 0.0, 0.0)"
2025/09/16/14:10:56.000325,"(2.5307201743125916, 2.5307201743125916, 0.0, 0.0)"
2025/09/16/14:10:56.100279,"(2.5307201743125916, 2.5307201743125916, -0.2759290933609009, 0.2759290933609009)"
2025/09/16/14:10:56.200618,"(2.5307201743125916, 2.5307201743125916, -0.3881087005138397, 0.3881087005138397)"
2025/09/16/14:10:56.300364,"(2.543056011199951, 2.543056011199951, -0.45910438895225525, 0.45910438895225525)"
2025/09/16/14:10:56.400265,"(2.55404269695282, 2.55404269695282, -0.9332656860351562, 0.9332656860351562)"
2025/09/16/14:10:56.500306,"(2.55404269695282, 2.55404269695282, -0.7243263125419617, 0.7243263125419617)"
2025/09/16/14:10:56.600312,"(2.55404269695282, 2.55404269695282, 0.0, 0.0)"
2025/09/16/14:10:56.700351,"(2.55404269695282, 2.55404269695282, -0.4916820824146271, 0.8388799130916595)"
2025/09/16/14:10:56.800325,"(2.55404269695282, 2.55404269695282, -1.6069891154766083, 1.9541869461536407)"
2025/09/16/14:10:56.900422,"(2.4343459010124207, 2.4343459010124207, -1.8264010846614838, 2.1735989153385162)"
2025/09/16/14:10:57.000314,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:10:57.100305,"(-0.0, -0.0, -1.5913732051849365, 1.5913732051849365)"
2025/09/16/14:10:57.200287,"(-0.0, -0.0, -1.5913732051849365, 1.5913732051849365)"
2025/09/16/14:10:57.300313,"(-0.0, -0.0, -1.8826804161071777, 1.8826804161071777)"
2025/09/16/14:10:57.400352,"(-0.0, -0.0, -1.894630789756775, 1.894630789756775)"
2025/09/16/14:10:57.500249,"(-0.0, -0.0, -1.894630789756775, 1.894630789756775)"
2025/09/16/14:10:57.600311,"(1.3140917122364044, 1.3140917122364044, -1.9592658281326294, 1.9592658281326294)"
2025/09/16/14:10:57.700456,"(3.072921395301819, 3.072921395301819, -1.9592658281326294, 1.9592658281326294)"
2025/09/16/14:10:57.800529,"(3.257189154624939, 3.257189154624939, -1.6463065147399902, 1.6463065147399902)"
2025/09/16/14:10:57.900313,"(2.810783565044403, 2.810783565044403, -0.5918470323085785, 1.3334082663059235)"
2025/09/16/14:10:58.000306,"(2.146186888217926, 2.146186888217926, -0.5770053863525391, 1.348249912261963)"
2025/09/16/14:10:58.100390,"(2.033428966999054, 2.033428966999054, -0.44169601798057556, 1.3802461922168732)"
2025/09/16/14:10:58.200279,"(1.293082058429718, 1.293082058429718, 0.13577845692634583, 0.8027717173099518)"
2025/09/16/14:10:58.300332,"(1.6993959546089172, 1.6993959546089172, 0.48430944979190826, 0.48430944979190826)"
2025/09/16/14:10:58.400254,"(1.999119758605957, 1.999119758605957, 0.4072100669145584, 0.4072100669145584)"
2025/09/16/14:10:58.500380,"(2.7697282433509827, 2.7697282433509827, 0.2828873097896576, 0.2828873097896576)"
2025/09/16/14:10:58.600282,"(2.954959452152252, 2.954959452152252, 0.25763726234436035, 0.25763726234436035)"
2025/09/16/14:10:58.700421,"(2.99273818731308, 2.99273818731308, -0.527918815612793, 1.0431933403015137)"
2025/09/16/14:10:58.800272,"(3.02087938785553, 3.02087938785553, -1.1001248359680176, 1.6153993606567383)"
2025/09/16/14:10:58.900222,"(3.02087938785553, 3.02087938785553, -1.1001248359680176, 1.6153993606567383)"
2025/09/16/14:10:59.000357,"(3.010470986366272, 3.010470986366272, -1.1001248359680176, 1.6153993606567383)"
2025/09/16/14:10:59.100281,"(2.998906195163727, 2.998906195163727, -1.1001248359680176, 1.6153993606567383)"
2025/09/16/14:10:59.200295,"(2.986570179462433, 2.986570179462433, -1.1001248359680176, 1.6153993606567383)"
2025/09/16/14:10:59.300303,"(2.514914631843567, 2.514914631843567, -1.084704875946045, 1.5999794006347656)"
2025/09/16/14:10:59.400266,"(1.3227653503417969, 1.3227653503417969, -0.0015837500104680657, 0.0015837500104680657)"
2025/09/16/14:10:59.500294,"(1.3563036024570465, 1.3563036024570465, 0.0, 0.0)"
2025/09/16/14:10:59.600287,"(1.605527400970459, 1.605527400970459, 0.0, 0.0)"
2025/09/16/14:10:59.700275,"(3.8710931539535522, 3.8710931539535522, 0.0, 0.0)"
2025/09/16/14:10:59.800270,"(4.523353815078735, 4.523353815078735, 0.0, 0.0)"
2025/09/16/14:10:59.900314,"(4.5520734786987305, 4.5520734786987305, 0.0, 0.0)"
2025/09/16/14:11:00.000249,"(4.5520734786987305, 4.5520734786987305, 0.0, 0.0)"
2025/09/16/14:11:00.101432,"(4.5520734786987305, 4.5520734786987305, 0.0, 0.0)"
2025/09/16/14:11:00.200279,"(4.5520734786987305, 4.5520734786987305, 0.0, 0.0)"
2025/09/16/14:11:00.300250,"(4.5520734786987305, 4.5520734786987305, 0.0, 0.0)"
2025/09/16/14:11:00.400413,"(3.8277246952056885, 3.8277246952056885, 0.0, 0.0)"
2025/09/16/14:11:00.500283,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:00.600266,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:00.700298,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:00.800308,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:00.912561,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:01.000372,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:01.100279,"(3.1461660861968994, 3.1461660861968994, 0.0, 0.0)"
2025/09/16/14:11:01.200309,"(3.208230972290039, 3.208230972290039, 0.0, 0.0)"
2025/09/16/14:11:01.300252,"(3.208230972290039, 3.208230972290039, 0.0, 0.0)"
2025/09/16/14:11:01.400372,"(3.1671756505966187, 3.1671756505966187, 0.0, 0.0)"
2025/09/16/14:11:01.504951,"(3.122265100479126, 3.122265100479126, 0.0, 0.0)"
2025/09/16/14:11:01.600304,"(3.0848718881607056, 3.0848718881607056, 0.4750382602214813, -0.4750382602214813)"
2025/09/16/14:11:01.700299,"(3.0848718881607056, 3.0848718881607056, 0.4750382602214813, -0.4750382602214813)"
2025/09/16/14:11:01.800340,"(2.078532099723816, 2.078532099723816, 0.4253734052181244, -0.4253734052181244)"
2025/09/16/14:11:01.900272,"(0.7503023743629456, 0.7503023743629456, 1.5699138641357422, -1.5699138641357422)"
2025/09/16/14:11:02.000311,"(0.6344605386257172, 0.6344605386257172, 2.0, -2.0)"
2025/09/16/14:11:02.100399,"(0.8513025641441345, 0.8513025641441345, 0.0, 0.0)"
2025/09/16/14:11:02.200283,"(1.5062618851661682, 1.5062618851661682, 0.0, 0.0)"
2025/09/16/14:11:02.300318,"(2.900604486465454, 2.900604486465454, 2.0, -2.0)"
2025/09/16/14:11:02.400313,"(2.802495539188385, 2.802495539188385, 2.0, -2.0)"
2025/09/16/14:11:02.500353,"(2.3535842299461365, 2.3535842299461365, 2.0, -2.0)"
2025/09/16/14:11:02.600296,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:02.700277,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:02.800263,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:02.911099,"(2.078532099723816, 2.078532099723816, 0.10489693284034729, -0.10489693284034729)"
2025/09/16/14:11:03.000265,"(6.0, 6.0, 1.7060586214065552, -1.7060586214065552)"
2025/09/16/14:11:03.100361,"(6.0, 6.0, 0.2620704621076584, 0.2620704621076584)"
2025/09/16/14:11:03.200667,"(6.0, 6.0, 0.3004274144768715, 0.3004274144768715)"
2025/09/16/14:11:03.300358,"(6.0, 6.0, 0.3004274144768715, 0.3004274144768715)"
2025/09/16/14:11:03.402781,"(6.0, 6.0, 1.11594620347023, 1.11594620347023)"
2025/09/16/14:11:03.500304,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:03.600284,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:03.700286,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:03.800280,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:03.900305,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.000276,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.100266,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.200310,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.300281,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.400311,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.500272,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.600281,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.700290,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.800308,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:04.900365,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.000377,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.100270,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.200272,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.300351,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.403437,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.500366,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.600402,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.700280,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:11:05.800309,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:05.900415,"(4.914440631866455, 4.914440631866455, 5.173687219619751, 5.173687219619751)"
2025/09/16/14:11:06.000329,"(5.963956117630005, 5.963956117630005, 4.3660712242126465, 4.3660712242126465)"
2025/09/16/14:11:06.100273,"(6.0, 6.0, 4.28357470035553, 4.28357470035553)"
2025/09/16/14:11:06.206181,"(6.0, 6.0, 4.250229120254517, 4.250229120254517)"
2025/09/16/14:11:06.300332,"(6.0, 6.0, 4.250229120254517, 4.250229120254517)"
2025/09/16/14:11:06.400280,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:06.500272,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:06.600308,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:06.700327,"(2.2888206839561462, 2.2888206839561462, 0.0, 0.0)"
2025/09/16/14:11:06.800417,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:11:06.900281,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:11:07.000243,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:11:07.103506,"(3.5767661333084106, 3.5767661333084106, 0.0, 0.0)"
2025/09/16/14:11:07.200290,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:07.300263,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:07.400295,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:07.500348,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:07.600337,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:07.700321,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:07.800317,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:07.900306,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:08.000325,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:08.100292,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:08.200278,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:08.300750,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:08.400306,"(-6.0, -6.0, 0.0, 0.0)"
