time,.data
2025/09/16/14:11:56.300274,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:11:56.400354,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:56.500330,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:56.600261,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:56.700357,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:56.800310,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:56.900238,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:57.000330,"(-0.3046678751707077, -0.3046678751707077, 0.0, 0.0)"
2025/09/16/14:11:57.100304,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:57.200373,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:57.300243,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:57.400293,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:57.500302,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:57.600319,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:57.700773,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:57.807442,"(-4.27046799659729, -4.27046799659729, 0.0, 0.0)"
2025/09/16/14:11:57.900290,"(-6.0, -6.0, 0.0, 0.0)"
2025/09/16/14:11:58.000368,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.100252,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.200338,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.300371,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.400322,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.500286,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.600425,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.700552,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.801120,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:58.900418,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.000275,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.100461,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.200366,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.300344,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.400263,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.500384,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.603584,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:11:59.700269,"(4.302078723907471, 4.302078723907471, 0.0, 0.0)"
2025/09/16/14:11:59.800297,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:11:59.900331,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.000307,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.100318,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.200306,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.300361,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.400433,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.500276,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.600350,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.700390,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:00.800338,"(3.139612555503845, 3.139612555503845, 0.0, 0.0)"
2025/09/16/14:12:00.900311,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.000304,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.100285,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.200435,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.300282,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.400316,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.500400,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.600383,"(-0.0, -0.0, -0.3983886241912842, 0.3983886241912842)"
2025/09/16/14:12:01.700263,"(-0.0, -0.0, 0.04475941136479378, -0.04475941136479378)"
2025/09/16/14:12:01.800264,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:01.900752,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.000497,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.100246,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.200378,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:02.300274,"(-0.0, -0.0, -1.3590470552444458, 1.3590470552444458)"
2025/09/16/14:12:02.400316,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.500252,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.600409,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.700438,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.800462,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:02.903340,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:03.000313,"(1.2514484524726868, 1.2514484524726868, 0.0, 0.0)"
2025/09/16/14:12:03.100284,"(1.675109624862671, 1.675109624862671, 0.0, 0.0)"
2025/09/16/14:12:03.200312,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:03.300296,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:03.400260,"(2.837190091609955, 2.837190091609955, 0.0, 0.0)"
2025/09/16/14:12:03.500273,"(6.0, 6.0, 1.0879976749420166, 1.0879976749420166)"
2025/09/16/14:12:03.600281,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:03.700311,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:03.800252,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:03.900285,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:04.000375,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:04.100290,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:04.200283,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:04.300323,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:04.402727,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:04.500319,"(-0.0, -0.0, -1.8851861953735352, 1.8851861953735352)"
2025/09/16/14:12:04.600279,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:04.700403,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:04.800368,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:04.900283,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.000282,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.100273,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.200332,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.300264,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.400249,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.500867,"(-0.0, -0.0, 0.6009030342102051, -0.6009030342102051)"
2025/09/16/14:12:05.600309,"(-0.0, -0.0, 1.3854535818099976, -1.3854535818099976)"
2025/09/16/14:12:05.700299,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.803566,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:05.900408,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.000241,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.100336,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.200278,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.300288,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.400349,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.500263,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.600292,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.700258,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.800307,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:06.900269,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.000246,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.100366,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.200358,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.300288,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.400378,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.500274,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.600920,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.700258,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.800275,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:07.900314,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.000291,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.100475,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.200392,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.300256,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.400289,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.500311,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.600260,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.700295,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.800330,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:08.900394,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.000777,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.100434,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.201118,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.300291,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.400320,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.500268,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.600364,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.700323,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.800324,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:09.905880,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.000281,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.100290,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.200315,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.300279,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.400299,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.500254,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.600280,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.700309,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.800300,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:10.900380,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:11.000341,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:11.100260,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:11.200322,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:11.303608,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:11.400420,"(-0.0, -0.0, 0.0, 0.0)"
