time,.data
2025/09/16/14:12:19.100354,"(1.8886749744415283, 1.8886749744415283, 1.006574273109436, -1.006574273109436)"
2025/09/16/14:12:19.200614,"(1.8730621933937073, 1.8730621933937073, 1.186665654182434, -1.186665654182434)"
2025/09/16/14:12:19.300239,"(1.8593772053718567, 1.8593772053718567, 1.4411579370498657, -1.4411579370498657)"
2025/09/16/14:12:19.400380,"(1.8593772053718567, 1.8593772053718567, 1.445141315460205, -1.445141315460205)"
2025/09/16/14:12:19.500312,"(1.8593772053718567, 1.8593772053718567, 1.4493818283081055, -1.4493818283081055)"
2025/09/16/14:12:19.600296,"(1.8593772053718567, 1.8593772053718567, 1.1939901113510132, -1.1939901113510132)"
2025/09/16/14:12:19.700284,"(1.8593772053718567, 1.8593772053718567, 1.0915764570236206, -1.0915764570236206)"
2025/09/16/14:12:19.800272,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:19.900279,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:20.000297,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:20.100526,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:20.200261,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:20.300293,"(1.8593772053718567, 1.8593772053718567, 0.4165712296962738, -0.4165712296962738)"
2025/09/16/14:12:20.401206,"(1.8593772053718567, 1.8593772053718567, 1.87105131149292, -1.87105131149292)"
2025/09/16/14:12:20.500293,"(1.8593772053718567, 1.8593772053718567, 2.0, -2.0)"
2025/09/16/14:12:20.600272,"(1.8593772053718567, 1.8593772053718567, 2.0, -2.0)"
2025/09/16/14:12:20.700424,"(1.8593772053718567, 1.8593772053718567, 2.0, -2.0)"
2025/09/16/14:12:20.800355,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:20.900315,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:21.000266,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:21.100250,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:21.200388,"(1.8593772053718567, 1.8593772053718567, 0.0501563660800457, -0.0501563660800457)"
2025/09/16/14:12:21.300324,"(1.8593772053718567, 1.8593772053718567, 0.0501563660800457, -0.0501563660800457)"
2025/09/16/14:12:21.400305,"(1.8593772053718567, 1.8593772053718567, 2.0, -2.0)"
2025/09/16/14:12:21.500432,"(1.8593772053718567, 1.8593772053718567, 1.3420852422714233, -1.3420852422714233)"
2025/09/16/14:12:21.600359,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:21.700324,"(1.8593772053718567, 1.8593772053718567, 0.5338265299797058, -0.5338265299797058)"
2025/09/16/14:12:21.800322,"(1.8593772053718567, 1.8593772053718567, 1.0980656147003174, -1.0980656147003174)"
2025/09/16/14:12:21.900278,"(1.8593772053718567, 1.8593772053718567, 1.7766045331954956, -1.7766045331954956)"
2025/09/16/14:12:22.000314,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:22.100296,"(1.8593772053718567, 1.8593772053718567, 0.47118330001831055, -0.47118330001831055)"
2025/09/16/14:12:22.200289,"(1.8593772053718567, 1.8593772053718567, 2.0, -2.0)"
2025/09/16/14:12:22.300256,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:22.400268,"(1.8593772053718567, 1.8593772053718567, 0.0, 0.0)"
2025/09/16/14:12:22.500313,"(1.4060327410697937, 1.4060327410697937, 0.0, 0.0)"
2025/09/16/14:12:22.600454,"(1.4060327410697937, 1.4060327410697937, 0.0, 0.0)"
2025/09/16/14:12:22.700289,"(1.4060327410697937, 1.4060327410697937, 0.0, 0.0)"
2025/09/16/14:12:22.800309,"(1.2955878674983978, 1.2955878674983978, 0.0, 0.0)"
2025/09/16/14:12:22.900259,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:23.000308,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:23.100260,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:23.200293,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:23.300389,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:23.400307,"(1.4869870841503143, 1.4869870841503143, 0.0, 0.0)"
2025/09/16/14:12:23.500427,"(4.791852593421936, 4.791852593421936, 0.0, 0.0)"
2025/09/16/14:12:23.600310,"(5.431392073631287, 5.431392073631287, 0.0, 0.0)"
2025/09/16/14:12:23.700305,"(5.431392073631287, 5.431392073631287, 0.0, 0.0)"
2025/09/16/14:12:23.800322,"(2.2855440974235535, 2.2855440974235535, 0.0, 0.0)"
2025/09/16/14:12:23.900351,"(2.2855440974235535, 2.2855440974235535, 0.0, 0.0)"
2025/09/16/14:12:24.002856,"(-0.0, -0.0, -0.004153729882091284, 0.004153729882091284)"
2025/09/16/14:12:24.100345,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:24.200300,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:24.300285,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:24.400283,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:24.500318,"(-0.0, -0.0, -0.9207370281219482, 0.9207370281219482)"
2025/09/16/14:12:24.600327,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:24.700272,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:24.800310,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:24.900322,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:25.000385,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:25.100324,"(-0.0, -0.0, -1.1330173015594482, 1.1330173015594482)"
2025/09/16/14:12:25.200426,"(-0.0, -0.0, -1.7372195720672607, 1.7372195720672607)"
2025/09/16/14:12:25.300290,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:25.400326,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:25.500443,"(0.4642636477947235, 0.4642636477947235, 0.0, 0.0)"
2025/09/16/14:12:25.600274,"(3.7544803619384766, 3.7544803619384766, 1.265156015753746, 1.598180428147316)"
2025/09/16/14:12:25.700270,"(4.842930793762207, 4.842930793762207, 2.004709482192993, 2.004709482192993)"
2025/09/16/14:12:25.800298,"(4.842930793762207, 4.842930793762207, 2.0313087701797485, 2.0313087701797485)"
2025/09/16/14:12:25.900276,"(4.955303192138672, 4.955303192138672, 1.4673492908477783, 2.8427574634552)"
2025/09/16/14:12:26.000297,"(4.955303192138672, 4.955303192138672, 0.8233124017715454, 3.486794352531433)"
2025/09/16/14:12:26.100288,"(4.955303192138672, 4.955303192138672, 0.1783759593963623, 4.131730794906616)"
2025/09/16/14:12:26.200458,"(4.759278059005737, 4.759278059005737, 0.15505337715148926, 4.155053377151489)"
2025/09/16/14:12:26.300292,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:26.400271,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:26.500299,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:26.600277,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:26.700266,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:26.800279,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:26.900479,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:27.000271,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:27.100312,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:27.200391,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:27.300417,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:27.400327,"(3.006808876991272, 3.006808876991272, 0.0, 0.0)"
2025/09/16/14:12:27.500348,"(3.0521045923233032, 3.0521045923233032, 0.0, 0.0)"
2025/09/16/14:12:27.600474,"(3.618399739265442, 3.618399739265442, 0.0, 0.0)"
2025/09/16/14:12:27.700308,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:12:27.800252,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:12:27.900329,"(0.6610598266124725, 0.6610598266124725, 0.0, 0.0)"
2025/09/16/14:12:28.000353,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:28.100270,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:28.200296,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:28.300341,"(0.8913942575454712, 0.8913942575454712, 0.0, 0.0)"
2025/09/16/14:12:28.400368,"(4.500224232673645, 4.500224232673645, 0.19345202296972275, 0.19345202296972275)"
2025/09/16/14:12:28.500388,"(5.748270392417908, 5.748270392417908, 0.25879374146461487, 0.25879374146461487)"
2025/09/16/14:12:28.600373,"(6.0, 6.0, 0.7788291871547699, 0.7788291871547699)"
2025/09/16/14:12:28.700324,"(6.0, 6.0, 1.0595126673579216, 0.8955929353833199)"
2025/09/16/14:12:28.800322,"(6.0, 6.0, 1.0595126673579216, 0.8955929353833199)"
2025/09/16/14:12:28.900305,"(6.0, 6.0, 2.9393244683742523, -0.9664858877658844)"
2025/09/16/14:12:29.000359,"(3.179511308670044, 3.179511308670044, 0.4908629357814789, 0.4908629357814789)"
2025/09/16/14:12:29.100480,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:29.200437,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:29.300352,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:29.400330,"(-0.0, -0.0, 0.07161569595336914, -0.07161569595336914)"
2025/09/16/14:12:29.500593,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:29.600294,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:29.700296,"(-0.0, -0.0, 1.6768893003463745, -1.6768893003463745)"
2025/09/16/14:12:29.803192,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:29.900310,"(-0.0, -0.0, 1.8738139867782593, -1.8738139867782593)"
2025/09/16/14:12:30.000353,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:30.100399,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:30.200341,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:30.300368,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:30.400249,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:30.500297,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:30.600304,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:30.700315,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:30.800438,"(4.179876208305359, 4.179876208305359, 0.0, 0.0)"
2025/09/16/14:12:30.900367,"(4.026062965393066, 4.026062965393066, 0.0, 0.0)"
2025/09/16/14:12:31.000329,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:31.100282,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:31.200291,"(2.391362965106964, 2.391362965106964, 0.0, 0.0)"
2025/09/16/14:12:31.300362,"(4.2419410943984985, 4.2419410943984985, 0.7610962986946106, 0.7610962986946106)"
2025/09/16/14:12:31.400319,"(3.3497085571289062, 3.3497085571289062, 0.6062967553734779, -0.037438176572322845)"
2025/09/16/14:12:31.500300,"(-0.0, -0.0, 1.270511269569397, -1.270511269569397)"
2025/09/16/14:12:31.600302,"(-0.0, -0.0, 1.3052701950073242, -1.3052701950073242)"
2025/09/16/14:12:31.700379,"(-0.0, -0.0, 1.6704643964767456, -1.6704643964767456)"
2025/09/16/14:12:31.800286,"(-0.0, -0.0, 1.3253803253173828, -1.3253803253173828)"
2025/09/16/14:12:31.900287,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:32.000328,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:32.100273,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:32.200337,"(-0.0, -0.0, 1.859165072441101, -1.859165072441101)"
2025/09/16/14:12:32.300479,"(-0.0, -0.0, 1.730216383934021, -1.730216383934021)"
2025/09/16/14:12:32.400340,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:32.501091,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:32.600283,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:32.700310,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:32.800261,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:32.900309,"(-0.0, -0.0, 0.2783063054084778, -0.2783063054084778)"
2025/09/16/14:12:33.000390,"(-0.0, -0.0, 1.0741647481918335, -1.0741647481918335)"
2025/09/16/14:12:33.100331,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:33.200311,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:33.300279,"(-0.0, -0.0, 1.3377162218093872, -1.3377162218093872)"
2025/09/16/14:12:33.400267,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:33.500645,"(3.084679126739502, 3.084679126739502, 1.68524169921875, -1.68524169921875)"
2025/09/16/14:12:33.600270,"(2.336044192314148, 2.336044192314148, 0.0, 0.0)"
2025/09/16/14:12:33.700251,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:33.800274,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:33.915395,"(-0.0, -0.0, 1.7033600807189941, -1.7033600807189941)"
2025/09/16/14:12:34.000373,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:12:34.100259,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:34.200342,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:34.300323,"(4.911549210548401, 4.911549210548401, 1.2196449637413025, 1.2196449637413025)"
2025/09/16/14:12:34.400313,"(6.0, 6.0, 2.011841118335724, 2.011841118335724)"
2025/09/16/14:12:34.500270,"(5.162893295288086, 5.162893295288086, 2.0717859864234924, 2.0717859864234924)"
2025/09/16/14:12:34.600321,"(2.0496198534965515, 2.0496198534965515, 0.6747449487447739, 0.6747449487447739)"
2025/09/16/14:12:34.700243,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:34.800298,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:34.900272,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:35.000289,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:35.100300,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:35.200290,"(3.1511775255203247, 3.1511775255203247, 0.006293237674981356, 0.006293237674981356)"
2025/09/16/14:12:35.300360,"(6.0, 6.0, 2.59798926115036, 2.59798926115036)"
2025/09/16/14:12:35.400304,"(6.0, 6.0, 1.5126226544380188, 1.5126226544380188)"
2025/09/16/14:12:35.500286,"(4.233460307121277, 4.233460307121277, 1.376307673752308, 1.5756931230425835)"
2025/09/16/14:12:35.600301,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:35.702659,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:35.800255,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:35.900346,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:36.000300,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:36.100332,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:36.200368,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:36.300273,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:36.400495,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:36.500685,"(0.4124142676591873, 0.4124142676591873, 0.0, 0.0)"
2025/09/16/14:12:36.600252,"(6.0, 6.0, 2.4804126620292664, 2.4804126620292664)"
2025/09/16/14:12:36.700331,"(0.7996459901332855, 0.7996459901332855, 0.22833949327468872, 0.22833949327468872)"
2025/09/16/14:12:36.800274,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:36.900281,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:37.000355,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:37.100381,"(4.46360170841217, 4.46360170841217, 3.8631902933120728, 3.8631902933120728)"
2025/09/16/14:12:37.200345,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:37.300331,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:37.400309,"(6.0, 6.0, 3.164476990699768, 3.164476990699768)"
2025/09/16/14:12:37.500312,"(6.0, 6.0, 3.164476990699768, 3.164476990699768)"
2025/09/16/14:12:37.600299,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:37.700269,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:37.800495,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:37.900341,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:38.000301,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:38.105649,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:38.200316,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:38.300486,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:38.400319,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:38.500257,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:38.600286,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:38.700317,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:38.800301,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:38.900523,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:39.000327,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:39.100316,"(-0.0, -0.0, -0.8535962700843811, 0.8535962700843811)"
2025/09/16/14:12:39.200452,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:39.300263,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:39.400347,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:39.500334,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:39.600352,"(-0.0, -0.0, -0.5960200428962708, 0.5960200428962708)"
2025/09/16/14:12:39.700265,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:39.800724,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:39.900366,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:40.000287,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:40.100333,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:40.200296,"(-0.0, -0.0, -1.0045183897018433, 1.0045183897018433)"
2025/09/16/14:12:40.300306,"(-0.0, -0.0, -1.3233885765075684, 1.3233885765075684)"
2025/09/16/14:12:40.400311,"(-0.0, -0.0, -1.3787716627120972, 1.3787716627120972)"
2025/09/16/14:12:40.500339,"(1.7005523443222046, 1.7005523443222046, -1.0216087102890015, 1.0216087102890015)"
2025/09/16/14:12:40.600328,"(6.0, 6.0, 0.31738927960395813, 0.31738927960395813)"
2025/09/16/14:12:40.700325,"(6.0, 6.0, 0.31738927960395813, 0.31738927960395813)"
2025/09/16/14:12:40.800325,"(4.532991170883179, 4.532991170883179, 0.8622892498970032, 0.8622892498970032)"
2025/09/16/14:12:40.900295,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:41.000348,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:41.100362,"(2.0261045694351196, 2.0261045694351196, 0.1076371781527996, 0.1821216158568859)"
2025/09/16/14:12:41.201131,"(6.0, 6.0, 1.4585470473393798, 1.4888278329744935)"
2025/09/16/14:12:41.300509,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:41.400511,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:41.500279,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:41.600318,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:41.700369,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:41.800295,"(1.4233801066875458, 1.4233801066875458, 0.0, 0.0)"
2025/09/16/14:12:41.900326,"(3.4391437768936157, 3.4391437768936157, 0.0, 0.0)"
2025/09/16/14:12:42.000308,"(6.0, 6.0, 0.1317725032567978, 0.1317725032567978)"
2025/09/16/14:12:42.100318,"(1.8838561177253723, 1.8838561177253723, 0.0, 0.0)"
2025/09/16/14:12:42.204005,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:42.300239,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:42.400379,"(3.439529299736023, 3.439529299736023, 0.0, 0.0)"
2025/09/16/14:12:42.500293,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:42.600377,"(-0.0, -0.0, -1.9123636484146118, 1.9123636484146118)"
2025/09/16/14:12:42.700745,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:42.800309,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:42.900293,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:43.000276,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:43.100410,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:43.200385,"(-0.0, -0.0, 0.2069251388311386, -0.2069251388311386)"
2025/09/16/14:12:43.300374,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:43.400262,"(-0.0, -0.0, -0.1941394805908203, 0.1941394805908203)"
2025/09/16/14:12:43.500324,"(-0.0, -0.0, -1.7299593687057495, 1.7299593687057495)"
2025/09/16/14:12:43.600307,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:43.711477,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:43.800596,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:43.900313,"(-0.0, -0.0, -0.387658953666687, 0.387658953666687)"
2025/09/16/14:12:44.000295,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:44.100250,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/14:12:44.200427,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:44.300336,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:44.400335,"(3.8990414142608643, 3.8990414142608643, 0.0, 0.0)"
2025/09/16/14:12:44.500343,"(6.0, 6.0, 0.2882842719554901, 0.2882842719554901)"
2025/09/16/14:12:44.600451,"(6.0, 6.0, 0.5450252294540405, 0.5450252294540405)"
2025/09/16/14:12:44.700345,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:44.800288,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:44.900473,"(1.2406545281410217, 1.2406545281410217, 0.0, 0.0)"
2025/09/16/14:12:45.000293,"(3.470947265625, 3.470947265625, 0.0, 0.0)"
2025/09/16/14:12:45.100314,"(6.0, 6.0, 0.7578195333480835, 0.7578195333480835)"
2025/09/16/14:12:45.200241,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:45.300476,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:45.400367,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:45.500338,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:45.600349,"(5.220139503479004, 5.220139503479004, 0.4650346040725708, 0.4650346040725708)"
2025/09/16/14:12:45.700273,"(1.6257659196853638, 1.6257659196853638, 0.46696212887763977, 0.46696212887763977)"
2025/09/16/14:12:45.804715,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:45.900257,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/14:12:46.000322,"(-0.0, -0.0, 0.0, 0.0)"
