time,.data
2025/09/16/14:06:55.600290,"(2.704579174518585, 2.704579174518585, 0.0, 0.0)"
2025/09/16/14:06:55.700280,"(2.735226273536682, 2.735226273536682, 0.0, 0.0)"
2025/09/16/14:06:55.800264,"(2.735226273536682, 2.735226273536682, 0.0, 0.0)"
2025/09/16/14:06:55.900312,"(2.8356481790542603, 2.8356481790542603, 0.0, 0.0)"
2025/09/16/14:06:56.005451,"(2.851260781288147, 2.851260781288147, 0.0, 0.0)"
2025/09/16/14:06:56.100266,"(3.018181085586548, 3.018181085586548, 0.09513100981712341, -0.09513100981712341)"
2025/09/16/14:06:56.200315,"(3.0478641986846924, 3.0478641986846924, 1.130897045135498, -1.130897045135498)"
2025/09/16/14:06:56.300300,"(3.0867995023727417, 3.0867995023727417, 1.7149250507354736, -1.7149250507354736)"
2025/09/16/14:06:56.400413,"(3.0867995023727417, 3.0867995023727417, 2.0, -2.0)"
2025/09/16/14:06:56.500426,"(3.0867995023727417, 3.0867995023727417, 2.0, -2.0)"
2025/09/16/14:06:56.600325,"(3.0867995023727417, 3.0867995023727417, 2.0, -2.0)"
2025/09/16/14:06:56.700542,"(3.0867995023727417, 3.0867995023727417, 2.0, -2.0)"
2025/09/16/14:06:56.800277,"(3.0867995023727417, 3.0867995023727417, 0.0, 0.0)"
2025/09/16/14:06:56.900285,"(3.0867995023727417, 3.0867995023727417, 0.0, 0.0)"
2025/09/16/14:06:57.003523,"(3.0867995023727417, 3.0867995023727417, 0.0, 0.0)"
2025/09/16/14:06:57.100270,"(3.0867995023727417, 3.0867995023727417, 0.05009211599826813, -0.05009211599826813)"
2025/09/16/14:06:57.200315,"(3.0867995023727417, 3.0867995023727417, 0.7534313201904297, -0.7534313201904297)"
2025/09/16/14:06:57.300295,"(2.7768598794937134, 2.7768598794937134, 0.8821230530738831, -0.8821230530738831)"
2025/09/16/14:06:57.400389,"(1.1851429045200348, 1.1851429045200348, 0.8913107514381409, -0.8913107514381409)"
2025/09/16/14:06:57.500288,"(1.3004065454006195, 1.3004065454006195, 1.159423828125, -1.159423828125)"
2025/09/16/14:06:57.600544,"(1.9480413794517517, 1.9480413794517517, 1.1393780708312988, -1.1393780708312988)"
2025/09/16/14:06:57.700269,"(1.685903549194336, 1.685903549194336, 0.0, 0.0)"
2025/09/16/14:06:57.803797,"(1.685903549194336, 1.685903549194336, 0.0, 0.0)"
2025/09/16/14:06:57.900342,"(1.7703273296356201, 1.7703273296356201, 0.4636661112308502, -0.4636661112308502)"
2025/09/16/14:06:58.005299,"(1.9227914214134216, 1.9227914214134216, 1.033366322517395, -1.033366322517395)"
2025/09/16/14:06:58.100307,"(1.8524381518363953, 1.8524381518363953, 1.1828749179840088, -1.1828749179840088)"
2025/09/16/14:06:58.200402,"(1.8794229626655579, 1.8794229626655579, 0.0, 0.0)"
2025/09/16/14:06:58.300393,"(1.8940719366073608, 1.8940719366073608, 0.0, 0.0)"
2025/09/16/14:06:58.400760,"(1.9279956221580505, 1.9279956221580505, 0.35861819982528687, -0.35861819982528687)"
2025/09/16/14:06:58.500451,"(2.317154824733734, 2.317154824733734, 0.6044977940618992, -0.3567581735551357)"
2025/09/16/14:06:58.600355,"(2.3541625142097473, 2.3541625142097473, 0.48518646135926247, -0.237446840852499)"
2025/09/16/14:06:58.700320,"(2.365149199962616, 2.365149199962616, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:58.800291,"(2.365149199962616, 2.365149199962616, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:58.900286,"(2.365149199962616, 2.365149199962616, 1.3021830655634403, -1.0544434450566769)"
2025/09/16/14:06:59.000418,"(2.365149199962616, 2.365149199962616, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.100312,"(2.37902694940567, 2.37902694940567, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.200284,"(2.510095953941345, 2.510095953941345, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.300353,"(2.510095953941345, 2.510095953941345, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.400550,"(2.9923526644706726, 2.9923526644706726, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.501503,"(2.9923526644706726, 2.9923526644706726, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.600633,"(2.9923526644706726, 2.9923526644706726, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.700320,"(2.9923526644706726, 2.9923526644706726, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.800288,"(2.9923526644706726, 2.9923526644706726, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:06:59.900321,"(3.005266785621643, 3.005266785621643, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:07:00.000284,"(3.005266785621643, 3.005266785621643, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:07:00.100282,"(3.039190649986267, 3.039190649986267, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:07:00.200317,"(3.039190649986267, 3.039190649986267, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:07:00.300315,"(3.039190649986267, 3.039190649986267, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:07:00.400283,"(3.039190649986267, 3.039190649986267, 0.12386981025338173, 0.12386981025338173)"
2025/09/16/14:07:00.500388,"(3.0476714372634888, 3.0476714372634888, -0.5707732103765011, 0.8185128308832645)"
2025/09/16/14:07:00.600468,"(3.0476714372634888, 3.0476714372634888, -1.8761301897466183, 2.1238698102533817)"
2025/09/16/14:07:00.700309,"(3.0476714372634888, 3.0476714372634888, -1.8761301897466183, 2.1238698102533817)"
2025/09/16/14:07:00.800311,"(3.0476714372634888, 3.0476714372634888, -1.8761301897466183, 2.1238698102533817)"
2025/09/16/14:07:00.900322,"(3.2965099811553955, 3.2965099811553955, 0.0, 0.0)"
2025/09/16/14:07:01.000390,"(3.3238799571990967, 3.3238799571990967, 0.0, 0.0)"
2025/09/16/14:07:01.100282,"(3.3238799571990967, 3.3238799571990967, 0.0, 0.0)"
2025/09/16/14:07:01.200332,"(3.3238799571990967, 3.3238799571990967, 0.0, 0.0)"
2025/09/16/14:07:01.300286,"(3.3238799571990967, 3.3238799571990967, 0.0, 0.0)"
2025/09/16/14:07:01.400310,"(3.339107394218445, 3.339107394218445, 0.0, 0.0)"
2025/09/16/14:07:01.500373,"(3.339107394218445, 3.339107394218445, -1.4819563627243042, 1.4819563627243042)"
2025/09/16/14:07:01.600274,"(3.368983268737793, 3.368983268737793, 0.0, 0.0)"
2025/09/16/14:07:01.700284,"(3.508533239364624, 3.508533239364624, 0.0, 0.0)"
2025/09/16/14:07:01.800285,"(3.55247962474823, 3.55247962474823, 0.0, 0.0)"
2025/09/16/14:07:01.900281,"(3.5891021490097046, 3.5891021490097046, -1.1462527513504028, 1.1462527513504028)"
2025/09/16/14:07:02.000387,"(3.5891021490097046, 3.5891021490097046, -2.0, 2.0)"
2025/09/16/14:07:02.100308,"(3.632085084915161, 3.632085084915161, -2.0, 2.0)"
2025/09/16/14:07:02.200365,"(3.632085084915161, 3.632085084915161, -2.0, 2.0)"
2025/09/16/14:07:02.300324,"(3.6958848237991333, 3.6958848237991333, -2.0, 2.0)"
2025/09/16/14:07:02.400512,"(3.6958848237991333, 3.6958848237991333, -2.0, 2.0)"
2025/09/16/14:07:02.500293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:02.600410,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:02.700263,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:02.800295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:02.900421,"(5.5653523206710815, 5.5653523206710815, -2.0, 2.0)"
2025/09/16/14:07:03.004982,"(5.614117383956909, 5.614117383956909, -2.0, 2.0)"
2025/09/16/14:07:03.100354,"(5.776797294616699, 5.776797294616699, -2.0, 2.0)"
2025/09/16/14:07:03.200343,"(5.834236264228821, 5.834236264228821, -2.0, 2.0)"
2025/09/16/14:07:03.300296,"(5.834236264228821, 5.834236264228821, 0.0, 0.0)"
2025/09/16/14:07:03.400303,"(5.834236264228821, 5.834236264228821, 0.0, 0.0)"
2025/09/16/14:07:03.500318,"(5.834236264228821, 5.834236264228821, 0.0, 0.0)"
2025/09/16/14:07:03.600316,"(5.522754907608032, 5.522754907608032, -1.3927137851715088, 1.3927137851715088)"
2025/09/16/14:07:03.700283,"(5.522754907608032, 5.522754907608032, -1.3755592107772827, 1.3755592107772827)"
2025/09/16/14:07:03.809926,"(5.546655535697937, 5.546655535697937, -1.0140914916992188, 1.0140914916992188)"
2025/09/16/14:07:03.900325,"(5.866618037223816, 5.866618037223816, -0.7960254997014999, 0.6018699556589127)"
2025/09/16/14:07:04.000794,"(5.866618037223816, 5.866618037223816, -0.08435637317597866, -0.08435637317597866)"
2025/09/16/14:07:04.100493,"(5.866618037223816, 5.866618037223816, -1.2649215459823608, 1.2649215459823608)"
2025/09/16/14:07:04.202016,"(5.866618037223816, 5.866618037223816, -2.0, 2.0)"
2025/09/16/14:07:04.300332,"(5.866618037223816, 5.866618037223816, -2.0, 2.0)"
2025/09/16/14:07:04.400539,"(5.866618037223816, 5.866618037223816, -2.0, 2.0)"
2025/09/16/14:07:04.500283,"(5.856980681419373, 5.856980681419373, -2.0, 2.0)"
2025/09/16/14:07:04.600300,"(5.856980681419373, 5.856980681419373, -2.0, 2.0)"
2025/09/16/14:07:04.700310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:04.800313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:04.900303,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.000361,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.100295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.200316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.300282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.400278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.500278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.600301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:05.700408,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:05.800281,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:05.900314,"(6.0, 6.0, -1.8303813934326172, 1.8303813934326172)"
2025/09/16/14:07:06.000336,"(6.0, 6.0, -1.9083802700042725, 1.9083802700042725)"
2025/09/16/14:07:06.100585,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.200297,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.301680,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.400271,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.500281,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.600244,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.700352,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.800339,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:06.900300,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:07.000474,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/14:07:07.100444,"(6.0, 6.0, -1.6267746686935425, 1.6267746686935425)"
2025/09/16/14:07:07.205324,"(6.0, 6.0, -1.5145307779312134, 1.5145307779312134)"
2025/09/16/14:07:07.300348,"(6.0, 6.0, -1.5145307779312134, 1.5145307779312134)"
2025/09/16/14:07:07.400292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:07.503639,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:07.600305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:07.700311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:07.800317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:07.900340,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.000340,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.100292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.200287,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.300312,"(5.8421391248703, 5.8421391248703, -2.0, 2.0)"
2025/09/16/14:07:08.400315,"(5.8421391248703, 5.8421391248703, -2.0, 2.0)"
2025/09/16/14:07:08.500294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.601927,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.700392,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.800325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:08.900337,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.000268,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.100301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.200312,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.300357,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.400334,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.500360,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.600277,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:09.700278,"(6.0, 6.0, -2.0, 2.0)"
