time,.data
2025/09/16/13:40:48.700304,"(-2.74274343252182, -2.74274343252182, 0.0, 0.0)"
2025/09/16/13:40:48.800354,"(-2.74274343252182, -2.74274343252182, 0.0, 0.0)"
2025/09/16/13:40:48.900270,"(-2.74274343252182, -2.74274343252182, 0.0, 0.0)"
2025/09/16/13:40:49.000295,"(-2.74274343252182, -2.74274343252182, 0.0, 0.0)"
2025/09/16/13:40:49.100366,"(-2.74274343252182, -2.74274343252182, 0.0, 0.0)"
2025/09/16/13:40:49.200414,"(-2.74274343252182, -2.74274343252182, 0.0, 0.0)"
2025/09/16/13:40:49.300267,"(-2.74274343252182, -2.74274343252182, 0.0, 0.0)"
2025/09/16/13:40:49.400343,"(-2.74274343252182, -2.74274343252182, 0.6783879399299622, -0.6783879399299622)"
2025/09/16/13:40:49.502538,"(-2.74274343252182, -2.74274343252182, 0.8163315653800964, -0.8163315653800964)"
2025/09/16/13:40:49.600327,"(-2.74274343252182, -2.74274343252182, 1.1393780708312988, -1.1393780708312988)"
2025/09/16/13:40:49.700325,"(-2.74274343252182, -2.74274343252182, 1.1393780708312988, -1.1393780708312988)"
2025/09/16/13:40:49.800337,"(-2.732527792453766, -2.732527792453766, 1.1393780708312988, -1.1393780708312988)"
2025/09/16/13:40:49.900267,"(-2.72115558385849, -2.72115558385849, 1.1393780708312988, -1.1393780708312988)"
2025/09/16/13:40:50.000300,"(-2.72115558385849, -2.72115558385849, 1.1393780708312988, -1.1393780708312988)"
2025/09/16/13:40:50.100331,"(-2.709397852420807, -2.709397852420807, 0.9014621376991272, -0.9014621376991272)"
2025/09/16/13:40:50.200279,"(-2.709397852420807, -2.709397852420807, 0.9014621376991272, -0.9014621376991272)"
2025/09/16/13:40:50.300331,"(-2.709397852420807, -2.709397852420807, 0.0, 0.0)"
2025/09/16/13:40:50.400288,"(-2.709397852420807, -2.709397852420807, 0.0, 0.0)"
2025/09/16/13:40:50.500514,"(-2.709397852420807, -2.709397852420807, -0.41618573665618896, 0.41618573665618896)"
2025/09/16/13:40:50.600316,"(-2.709397852420807, -2.709397852420807, -1.9889490604400635, 1.9889490604400635)"
2025/09/16/13:40:50.700371,"(-2.694941818714142, -2.694941818714142, 0.0, 0.0)"
2025/09/16/13:40:50.800312,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:50.900283,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.000381,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
