time,.data
2025/09/16/13:43:13.500333,"(2.623432159423828, 2.623432159423828, 0.22103750705718994, 1.311563491821289)"
2025/09/16/13:43:13.600398,"(2.6702699661254883, 2.6702699661254883, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:13.700287,"(2.824854254722595, 2.824854254722595, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:13.800492,"(2.8387321829795837, 2.8387321829795837, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:13.900265,"(2.8387321829795837, 2.8387321829795837, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:14.000262,"(2.8387321829795837, 2.8387321829795837, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:14.100280,"(2.8387321829795837, 2.8387321829795837, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:14.200275,"(2.7527663111686707, 2.7527663111686707, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:14.300355,"(2.4915921092033386, 2.4915921092033386, 0.7663004994392395, 0.7663004994392395)"
2025/09/16/13:43:14.400328,"(0.2188948094844818, 0.2188948094844818, -0.6920087933540344, 0.6920087933540344)"
2025/09/16/13:43:14.502601,"(-0.0, -0.0, -1.042425513267517, 1.042425513267517)"
2025/09/16/13:43:14.600275,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:14.700253,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:14.800315,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:14.900382,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:15.000247,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:15.100263,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:15.200267,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:15.300398,"(0.6602888256311417, 0.6602888256311417, -1.2194972038269043, 1.2194972038269043)"
2025/09/16/13:43:15.400423,"(1.1637479066848755, 1.1637479066848755, -1.2194972038269043, 1.2194972038269043)"
2025/09/16/13:43:15.500310,"(3.089883327484131, 3.089883327484131, 0.0, 0.0)"
2025/09/16/13:43:15.600523,"(3.227313280105591, 3.227313280105591, 0.0, 0.0)"
2025/09/16/13:43:15.700299,"(3.260272979736328, 3.260272979736328, 0.0, 0.0)"
2025/09/16/13:43:15.800337,"(3.260272979736328, 3.260272979736328, 0.0, 0.0)"
2025/09/16/13:43:15.900232,"(3.260272979736328, 3.260272979736328, 0.0, 0.0)"
2025/09/16/13:43:16.000404,"(3.2188321352005005, 3.2188321352005005, 0.0, 0.0)"
2025/09/16/13:43:16.100266,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:16.200452,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:16.300394,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:43:16.400440,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:43:16.500270,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:16.600377,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:16.717712,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:43:16.800311,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:43:16.900319,"(-0.0, -0.0, -1.480350136756897, 1.480350136756897)"
2025/09/16/13:43:17.000331,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:17.100243,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:17.200285,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:17.300227,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:17.400241,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:17.500312,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:17.600257,"(-0.0, -0.0, -0.3232167065143585, 0.3232167065143585)"
2025/09/16/13:43:17.700272,"(-0.0, -0.0, -1.9661405086517334, 1.9661405086517334)"
2025/09/16/13:43:17.800295,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:43:17.900434,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:18.000349,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:18.100364,"(0.709439679980278, 0.709439679980278, 0.0, 0.0)"
2025/09/16/13:43:18.200331,"(0.709439679980278, 0.709439679980278, 0.0, 0.0)"
2025/09/16/13:43:18.300256,"(1.2963588237762451, 1.2963588237762451, 0.0, 0.0)"
2025/09/16/13:43:18.400411,"(2.3175403475761414, 2.3175403475761414, 0.0, 0.0)"
2025/09/16/13:43:18.500290,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:18.600368,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:18.700279,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:18.800306,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:18.900382,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:19.000309,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:19.100383,"(2.400807559490204, 2.400807559490204, -0.3072185814380646, 0.3072185814380646)"
2025/09/16/13:43:19.200310,"(2.400807559490204, 2.400807559490204, -0.7218848466873169, 0.7218848466873169)"
2025/09/16/13:43:19.300357,"(2.400807559490204, 2.400807559490204, -0.9950094223022461, 0.9950094223022461)"
2025/09/16/13:43:19.400285,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:19.500272,"(2.400807559490204, 2.400807559490204, 0.0, 0.0)"
2025/09/16/13:43:19.600521,"(2.400807559490204, 2.400807559490204, -0.049192626029253006, 0.049192626029253006)"
2025/09/16/13:43:19.700441,"(2.4358878135681152, 2.4358878135681152, -1.9159616231918335, 1.9159616231918335)"
2025/09/16/13:43:19.800561,"(2.4358878135681152, 2.4358878135681152, -2.0, 2.0)"
2025/09/16/13:43:19.900248,"(2.4358878135681152, 2.4358878135681152, -2.0, 2.0)"
2025/09/16/13:43:20.000395,"(2.426635980606079, 2.426635980606079, -2.0, 2.0)"
2025/09/16/13:43:20.100296,"(2.320431411266327, 2.320431411266327, -2.0, 2.0)"
2025/09/16/13:43:20.200284,"(2.320431411266327, 2.320431411266327, -2.0, 2.0)"
2025/09/16/13:43:20.300269,"(2.320431411266327, 2.320431411266327, -1.9488574266433716, 1.9488574266433716)"
2025/09/16/13:43:20.400531,"(2.320431411266327, 2.320431411266327, -1.5614972114562988, 1.5614972114562988)"
2025/09/16/13:43:20.500300,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:20.600385,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:20.700260,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:20.802820,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:20.900282,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:21.000359,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:21.102713,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:21.200258,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:21.300348,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:21.400261,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:21.500260,"(2.320431411266327, 2.320431411266327, 0.0, 0.0)"
2025/09/16/13:43:21.600264,"(2.3558971881866455, 2.3558971881866455, 0.0, 0.0)"
2025/09/16/13:43:21.700298,"(2.5411285758018494, 2.5411285758018494, 0.06681626290082932, 0.06681626290082932)"
2025/09/16/13:43:21.800306,"(2.5411285758018494, 2.5411285758018494, 0.12502630054950714, 0.12502630054950714)"
2025/09/16/13:43:21.900348,"(2.59798926115036, 2.59798926115036, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:22.000290,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:22.100331,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:22.200319,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:22.300347,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:22.400470,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:22.500313,"(2.6648730039596558, 2.6648730039596558, 0.8044421970844269, 0.10172620415687561)"
2025/09/16/13:43:22.600414,"(2.6648730039596558, 2.6648730039596558, 0.810674399137497, 0.09549400210380554)"
2025/09/16/13:43:22.700390,"(2.6648730039596558, 2.6648730039596558, 0.48621445149183273, 0.41995394974946976)"
2025/09/16/13:43:22.800369,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:22.900282,"(2.6648730039596558, 2.6648730039596558, 0.5330523326992989, 0.37311606854200363)"
2025/09/16/13:43:23.000320,"(2.6648730039596558, 2.6648730039596558, 0.7353097498416901, 0.17085865139961243)"
2025/09/16/13:43:23.100327,"(2.6648730039596558, 2.6648730039596558, 0.9868464767932892, -0.0806780755519867)"
2025/09/16/13:43:23.200282,"(2.6648730039596558, 2.6648730039596558, 1.6186760365962982, -0.7125076353549957)"
2025/09/16/13:43:23.304801,"(2.6648730039596558, 2.6648730039596558, 2.0211990773677826, -1.11503067612648)"
2025/09/16/13:43:23.400289,"(2.6648730039596558, 2.6648730039596558, 2.0211990773677826, -1.11503067612648)"
2025/09/16/13:43:23.500293,"(2.6648730039596558, 2.6648730039596558, 2.0211990773677826, -1.11503067612648)"
2025/09/16/13:43:23.600332,"(2.6648730039596558, 2.6648730039596558, 2.0211990773677826, -1.11503067612648)"
2025/09/16/13:43:23.700343,"(2.6648730039596558, 2.6648730039596558, 2.0211990773677826, -1.11503067612648)"
2025/09/16/13:43:23.800233,"(2.6648730039596558, 2.6648730039596558, 2.0211990773677826, -1.11503067612648)"
2025/09/16/13:43:23.900285,"(2.6648730039596558, 2.6648730039596558, 2.0211990773677826, -1.11503067612648)"
2025/09/16/13:43:24.000340,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.100289,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.200400,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.300266,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.400256,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.500301,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.600232,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.700379,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.800305,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:24.900448,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:25.000310,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:25.103524,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:25.200306,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:25.300256,"(2.6648730039596558, 2.6648730039596558, 2.4530842006206512, -1.5469157993793488)"
2025/09/16/13:43:25.400379,"(2.6648730039596558, 2.6648730039596558, 1.6445042788982391, -0.7383358776569366)"
2025/09/16/13:43:25.500335,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:25.600304,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:25.703663,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:25.800364,"(2.6648730039596558, 2.6648730039596558, -0.20082464814186096, 1.1069930493831635)"
2025/09/16/13:43:25.900310,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.000308,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.100279,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.200282,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.300299,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.400273,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.500273,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.600246,"(2.6648730039596558, 2.6648730039596558, -0.5306173264980316, 1.436785727739334)"
2025/09/16/13:43:26.700275,"(2.6648730039596558, 2.6648730039596558, -0.5417967140674591, 1.4479651153087616)"
2025/09/16/13:43:26.800271,"(2.6648730039596558, 2.6648730039596558, -0.6281479895114899, 1.5343163907527924)"
2025/09/16/13:43:26.900291,"(2.6648730039596558, 2.6648730039596558, -0.6329667866230011, 1.5391351878643036)"
2025/09/16/13:43:27.000277,"(2.6648730039596558, 2.6648730039596558, -0.696895033121109, 1.6030634343624115)"
2025/09/16/13:43:27.100323,"(2.6648730039596558, 2.6648730039596558, -0.8115160763263702, 1.7176844775676727)"
2025/09/16/13:43:27.200278,"(2.6648730039596558, 2.6648730039596558, -0.8115160763263702, 1.7176844775676727)"
2025/09/16/13:43:27.300231,"(2.6648730039596558, 2.6648730039596558, -0.8115160763263702, 1.7176844775676727)"
2025/09/16/13:43:27.400508,"(2.6648730039596558, 2.6648730039596558, -0.8070186674594879, 1.7131870687007904)"
2025/09/16/13:43:27.500324,"(2.6648730039596558, 2.6648730039596558, -0.3978135883808136, 1.303981989622116)"
2025/09/16/13:43:27.600319,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:27.700317,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:27.800339,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:27.900349,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:28.000278,"(2.6648730039596558, 2.6648730039596558, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:28.100257,"(2.6648730039596558, 2.6648730039596558, -0.045662134885787964, 0.9518305361270905)"
2025/09/16/13:43:28.200352,"(2.6787509322166443, 2.6787509322166443, -0.9743885099887848, 1.8805569112300873)"
2025/09/16/13:43:28.300279,"(2.6787509322166443, 2.6787509322166443, -1.09100142121315, 1.9971698224544525)"
2025/09/16/13:43:28.400418,"(2.6787509322166443, 2.6787509322166443, -1.1951498091220856, 2.101318210363388)"
2025/09/16/13:43:28.500326,"(2.6787509322166443, 2.6787509322166443, -1.1995830833911896, 2.105751484632492)"
2025/09/16/13:43:28.600416,"(2.492363154888153, 2.492363154888153, -1.1995830833911896, 2.105751484632492)"
2025/09/16/13:43:28.700300,"(2.492363154888153, 2.492363154888153, -1.1995830833911896, 2.105751484632492)"
2025/09/16/13:43:28.800312,"(2.492363154888153, 2.492363154888153, -1.1995830833911896, 2.105751484632492)"
2025/09/16/13:43:28.900401,"(2.492363154888153, 2.492363154888153, -0.803035169839859, 1.7092035710811615)"
2025/09/16/13:43:29.000452,"(2.492363154888153, 2.492363154888153, -0.25916317105293274, 1.1653315722942352)"
2025/09/16/13:43:29.100293,"(2.492363154888153, 2.492363154888153, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:29.200351,"(2.492363154888153, 2.492363154888153, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:29.300294,"(2.492363154888153, 2.492363154888153, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:29.400727,"(2.492363154888153, 2.492363154888153, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:29.500332,"(2.504120886325836, 2.504120886325836, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:29.600484,"(2.7190353870391846, 2.7190353870391846, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:29.703215,"(2.819264531135559, 2.819264531135559, -0.5259913504123688, 1.4321597516536713)"
2025/09/16/13:43:29.800305,"(2.8308295011520386, 2.8308295011520386, -1.5469157993793488, 2.4530842006206512)"
2025/09/16/13:43:29.901214,"(2.8308295011520386, 2.8308295011520386, -1.4992426931858063, 2.4054110944271088)"
2025/09/16/13:43:30.000306,"(2.8308295011520386, 2.8308295011520386, -1.1592985689640045, 2.065466970205307)"
2025/09/16/13:43:30.100682,"(2.8308295011520386, 2.8308295011520386, -1.4306241571903229, 2.3367925584316254)"
2025/09/16/13:43:30.200289,"(2.8308295011520386, 2.8308295011520386, -1.5264845192432404, 2.432652920484543)"
2025/09/16/13:43:30.300329,"(2.8308295011520386, 2.8308295011520386, -1.5264845192432404, 2.432652920484543)"
2025/09/16/13:43:30.400344,"(2.8308295011520386, 2.8308295011520386, 0.45308420062065125, 0.45308420062065125)"
2025/09/16/13:43:30.500313,"(2.8585851788520813, 2.8585851788520813, -0.7158485800027847, 1.2187871783971786)"
2025/09/16/13:43:30.600296,"(2.992159903049469, 2.992159903049469, -1.7437120229005814, 2.2466506212949753)"
2025/09/16/13:43:30.700276,"(2.992159903049469, 2.992159903049469, -1.6845382004976273, 2.187476798892021)"
2025/09/16/13:43:30.800616,"(2.992159903049469, 2.992159903049469, -0.753177598118782, 1.256116196513176)"
2025/09/16/13:43:30.900350,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:31.000481,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:31.100265,"(2.992159903049469, 2.992159903049469, -1.0869537144899368, 1.5898923128843307)"
2025/09/16/13:43:31.200529,"(2.992159903049469, 2.992159903049469, -1.4653831273317337, 1.9683217257261276)"
2025/09/16/13:43:31.300281,"(2.992159903049469, 2.992159903049469, -1.4653831273317337, 1.9683217257261276)"
2025/09/16/13:43:31.400349,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:31.500360,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:31.600364,"(2.992159903049469, 2.992159903049469, -0.683145597577095, 1.186084195971489)"
2025/09/16/13:43:31.701860,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:31.800282,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:31.900345,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:32.000248,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:32.100313,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:32.200293,"(2.992159903049469, 2.992159903049469, 0.25146929919719696, 0.25146929919719696)"
2025/09/16/13:43:32.300409,"(2.992159903049469, 2.992159903049469, 0.20613164454698563, 0.2968069538474083)"
2025/09/16/13:43:32.400259,"(2.992159903049469, 2.992159903049469, -0.97676582634449, 1.479704424738884)"
2025/09/16/13:43:32.500345,"(2.992159903049469, 2.992159903049469, -1.3415101319551468, 1.8444487303495407)"
2025/09/16/13:43:32.600369,"(2.992159903049469, 2.992159903049469, -1.3415101319551468, 1.8444487303495407)"
2025/09/16/13:43:32.700309,"(2.992159903049469, 2.992159903049469, -0.8370873481035233, 1.3400259464979172)"
2025/09/16/13:43:32.800362,"(2.992159903049469, 2.992159903049469, -0.43559230864048004, 0.938530907034874)"
2025/09/16/13:43:32.900294,"(-0.0, -0.0, -1.9208446741104126, 1.9208446741104126)"
2025/09/16/13:43:33.000501,"(-0.0, -0.0, -1.9730794429779053, 1.9730794429779053)"
2025/09/16/13:43:33.100370,"(-0.0, -0.0, -0.6166441440582275, 0.6166441440582275)"
2025/09/16/13:43:33.200632,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:33.300284,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:33.400281,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:33.500320,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:33.600456,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:33.700312,"(-0.0, -0.0, 0.7456603795289993, -1.4725727289915085)"
2025/09/16/13:43:33.800329,"(-0.0, -0.0, -0.10731594264507294, -1.072555348277092)"
2025/09/16/13:43:33.900306,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:43:34.000269,"(0.6167276948690414, 0.6167276948690414, 0.0, 0.0)"
2025/09/16/13:43:34.100308,"(5.633777976036072, 5.633777976036072, 0.11538887768983841, 0.11538887768983841)"
2025/09/16/13:43:34.200341,"(5.67945921421051, 5.67945921421051, 0.11538887768983841, 0.11538887768983841)"
2025/09/16/13:43:34.300383,"(5.5582205057144165, 5.5582205057144165, 0.11538887768983841, 0.11538887768983841)"
2025/09/16/13:43:34.400270,"(5.472832918167114, 5.472832918167114, -0.62332933396101, 0.8541070893406868)"
2025/09/16/13:43:34.500360,"(3.1446239948272705, 3.1446239948272705, -1.2724387645721436, 1.2724387645721436)"
2025/09/16/13:43:34.600443,"(3.1039541959762573, 3.1039541959762573, -1.5659946203231812, 1.5659946203231812)"
2025/09/16/13:43:34.700294,"(3.1039541959762573, 3.1039541959762573, -1.5659946203231812, 1.5659946203231812)"
2025/09/16/13:43:34.800491,"(3.1039541959762573, 3.1039541959762573, -1.5659946203231812, 1.5659946203231812)"
2025/09/16/13:43:34.900272,"(3.1039541959762573, 3.1039541959762573, -1.422332763671875, 1.422332763671875)"
2025/09/16/13:43:35.000298,"(3.1039541959762573, 3.1039541959762573, -1.4037004709243774, 1.4037004709243774)"
2025/09/16/13:43:35.100311,"(3.3080745935440063, 3.3080745935440063, -1.056688904762268, 1.056688904762268)"
2025/09/16/13:43:35.200603,"(3.319639563560486, 3.319639563560486, -1.056688904762268, 1.056688904762268)"
2025/09/16/13:43:35.300294,"(3.3337104320526123, 3.3337104320526123, -1.056688904762268, 1.056688904762268)"
2025/09/16/13:43:35.400267,"(3.346238851547241, 3.346238851547241, -0.6825641393661499, 0.6825641393661499)"
2025/09/16/13:43:35.500301,"(3.379391670227051, 3.379391670227051, 0.0, 0.0)"
2025/09/16/13:43:35.600508,"(3.379391670227051, 3.379391670227051, 0.0, 0.0)"
2025/09/16/13:43:35.700276,"(3.528193473815918, 3.528193473815918, 0.0, 0.0)"
2025/09/16/13:43:35.800416,"(3.528193473815918, 3.528193473815918, 0.06660423427820206, -0.06660423427820206)"
2025/09/16/13:43:35.900278,"(3.528193473815918, 3.528193473815918, 1.5686289072036743, -1.5686289072036743)"
2025/09/16/13:43:36.000659,"(3.5588403940200806, 3.5588403940200806, 1.5686289072036743, -1.5686289072036743)"
2025/09/16/13:43:36.100340,"(3.6266881227493286, 3.6266881227493286, 0.601545512676239, -0.601545512676239)"
2025/09/16/13:43:36.200274,"(3.6266881227493286, 3.6266881227493286, 0.38354697823524475, -0.38354697823524475)"
2025/09/16/13:43:36.300370,"(3.6266881227493286, 3.6266881227493286, 2.0, -2.0)"
2025/09/16/13:43:36.400315,"(3.6266881227493286, 3.6266881227493286, 1.1745867729187012, -1.1745867729187012)"
2025/09/16/13:43:36.500310,"(3.6266881227493286, 3.6266881227493286, 0.03435099124908447, -0.03435099124908447)"
2025/09/16/13:43:36.600433,"(3.6266881227493286, 3.6266881227493286, 1.3482531309127808, -1.3482531309127808)"
2025/09/16/13:43:36.700284,"(3.6266881227493286, 3.6266881227493286, 1.8925747871398926, -1.8925747871398926)"
2025/09/16/13:43:36.800299,"(3.6266881227493286, 3.6266881227493286, 2.0, -2.0)"
2025/09/16/13:43:36.900331,"(3.6266881227493286, 3.6266881227493286, 2.0, -2.0)"
2025/09/16/13:43:37.000381,"(3.5887166261672974, 3.5887166261672974, 1.7453149557113647, -1.7453149557113647)"
2025/09/16/13:43:37.100373,"(2.679907500743866, 2.679907500743866, 1.7453149557113647, -1.7453149557113647)"
2025/09/16/13:43:37.200485,"(2.679907500743866, 2.679907500743866, 1.7453149557113647, -1.7453149557113647)"
2025/09/16/13:43:37.300284,"(2.679907500743866, 2.679907500743866, 1.7453149557113647, -1.7453149557113647)"
2025/09/16/13:43:37.400244,"(2.679907500743866, 2.679907500743866, 1.7453149557113647, -1.7453149557113647)"
