time,.data
2025/09/16/13:27:59.400295,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:27:59.500344,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:27:59.600299,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:27:59.700415,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:27:59.800396,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:27:59.900335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.000388,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.100348,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.200407,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.300345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.400559,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.500279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.600439,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.700371,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.800339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:00.900391,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:01.000489,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:01.100291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:01.200352,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:01.300553,"(5.303021550178528, 5.303021550178528, -2.0, 2.0)"
2025/09/16/13:28:01.400299,"(5.303021550178528, 5.303021550178528, -2.0, 2.0)"
2025/09/16/13:28:01.500302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:01.600480,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:01.700303,"(5.788747787475586, 5.788747787475586, -2.0, 2.0)"
2025/09/16/13:28:01.800260,"(5.788747787475586, 5.788747787475586, -2.0, 2.0)"
2025/09/16/13:28:01.900311,"(5.788747787475586, 5.788747787475586, -2.0, 2.0)"
2025/09/16/13:28:02.000296,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.100311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.200692,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.300355,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.400247,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.500362,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.600278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.700273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.800259,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:02.900359,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:03.000328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:03.100304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:03.200304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:03.300292,"(6.0, 6.0, 0.48518967628479004, -0.48518967628479004)"
2025/09/16/13:28:03.400351,"(6.0, 6.0, 0.48518967628479004, -0.48518967628479004)"
2025/09/16/13:28:03.500334,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:03.600455,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:03.700318,"(6.0, 6.0, 1.6051868200302124, -1.6051868200302124)"
2025/09/16/13:28:03.800269,"(6.0, 6.0, 1.6051868200302124, -1.6051868200302124)"
2025/09/16/13:28:03.900357,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.000533,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.100355,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.200443,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.300292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.400278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.505106,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.600288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.700326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.800337,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:04.900296,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.000319,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.100447,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.200273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.300379,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.400328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.500281,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.600411,"(6.0, 6.0, 2.0, -2.0)"
2025/09/16/13:28:05.700287,"(6.0, 6.0, 2.0, -2.0)"
2025/09/16/13:28:05.800487,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:05.900328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.000352,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.100324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.200472,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.300299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.400301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.500420,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.600324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.700374,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.800379,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:06.900338,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.000303,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.100384,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.200283,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.300351,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.400375,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:07.500313,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:07.600461,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.700297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.800376,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:07.900254,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:08.000356,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:08.100347,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:08.200332,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:08.300328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:08.400374,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:08.500298,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:08.600274,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:08.700262,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:08.800287,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:08.900264,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:09.000283,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.100267,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.200393,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.300326,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.400359,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.500264,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.600266,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.700397,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:09.800412,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:09.900290,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:10.000334,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:10.100272,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:10.200314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:10.300302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:10.402066,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:10.500358,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:10.600495,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:28:10.700323,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:10.800276,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:10.900305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:11.000388,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:11.100258,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:11.200343,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:11.300280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:11.400494,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:28:11.500385,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:28:11.600294,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:28:11.700390,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:11.800280,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:11.900286,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:12.000304,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:28:12.100380,"(4.863747596740723, 4.863747596740723, -1.9877283573150635, 1.9877283573150635)"
2025/09/16/13:28:12.200329,"(4.842159748077393, 4.842159748077393, -2.0, 2.0)"
2025/09/16/13:28:12.300265,"(4.842159748077393, 4.842159748077393, -2.0, 2.0)"
2025/09/16/13:28:12.400285,"(4.842159748077393, 4.842159748077393, -2.0, 2.0)"
2025/09/16/13:28:12.500292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:12.600342,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:12.700279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:12.800361,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:12.900272,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.007345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.100302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.200254,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.303508,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.400305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.500291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.600282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.700293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.800286,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:13.900329,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:14.000320,"(-0.0, -0.0, 0.005824216641485691, -0.005824216641485691)"
2025/09/16/13:28:14.100270,"(-0.0, -0.0, 0.6084844470024109, -0.6084844470024109)"
