time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2025/09/16/13:26:44.123389,84129,1758047204,123255491,odom,base_link,-2.769609072080831,-0.11129554031230976,0.08637283277397818,0.013435144324759443,0.027563783729104428,0.8333293395664062,0.5519256712106491,"(0.0017804037065604116, -3.920019497438958e-08, -1.03879163362359e-06, -6.788622614801565e-12, 3.2671525912867273e-11, -6.344645427315724e-10, -3.920019497439162e-08, 0.001780450439540311, -7.074113969925355e-07, -2.244181639660065e-12, 2.435050732793845e-11, -4.918510949998829e-10, -1.0387916336235896e-06, -7.074113969925351e-07, 0.001059616272004379, 3.475189772909993e-11, -3.102186571255288e-11, 5.069695308145886e-11, -6.788622614801578e-12, -2.244181639660066e-12, 3.4751897729099926e-11, 0.0005232941447761423, -2.3342795269181836e-08, 5.151397131974358e-07, 3.2671525912867364e-11, 2.435050732793843e-11, -3.102186571255344e-11, -2.334279526918184e-08, 0.0005234679218575734, -3.2379987578911284e-06, -6.344645427315749e-10, -4.918510949998835e-10, 5.06969530814586e-11, 5.151397131974358e-07, -3.2379987578911284e-06, 0.0017943250096778079)",0.24358726317094057,0.09121248352730053,0.00020089445630818087,0.00914369138699692,-0.007752738403075423,-0.5838450824671498,"(0.18413045062547104, -5.078253136774653e-07, -2.0759754459369815e-05, 6.2992667266242304e-09, -8.459203707744332e-09, -6.589400082544119e-07, -5.078253136764777e-07, 0.18395625921316586, -0.0019842549349106055, 1.1270375805392031e-08, 1.9843495005893192e-08, 2.606820498471398e-06, -2.0759754459369716e-05, -0.0019842549349106055, 0.07956985665355008, 1.0965494479570255e-07, -8.091210170898395e-08, 1.2141258607971886e-08, 6.299266726624237e-09, 1.127037580539201e-08, 1.0965494479570252e-07, 0.017562252931249644, 5.083066399492695e-06, 2.1487160815740803e-05, -8.459203707744426e-09, 1.984349500589337e-08, -8.091210170898593e-08, 5.083066399492693e-06, 0.017607832717062635, 0.0018058198059416068, -6.589400082544107e-07, 2.6068204984714067e-06, 1.2141258607970561e-08, 2.1487160815740806e-05, 0.0018058198059416068, 0.2348682313343994)"
2025/09/16/13:26:44.143305,84130,1758047204,143222332,odom,base_link,-2.773186613513207,-0.10752427134903002,0.08644902718187066,0.013390243084052102,0.02767617618086154,0.83009455277278,0.5567744283990727,"(0.003974553747924457, -1.5995199360580863e-07, -4.904740689249683e-06, 4.8843709680617926e-08, 1.1334723005223432e-08, -7.062993847664195e-06, -1.5995199360581996e-07, 0.003974772440463923, -3.339233016280825e-06, 2.6273884537138086e-08, 6.259929604140994e-08, -6.70037563817064e-06, -4.904740689249681e-06, -3.3392330162808245e-06, 0.0023441900876571913, 9.940728903824793e-07, -2.567919026359309e-06, 3.701477494334392e-08, 4.8843709680617906e-08, 2.627388453713807e-08, 9.94072890382479e-07, 0.001141386641784489, -1.1885691517315034e-07, 2.8777851629706108e-06, 1.1334723005223435e-08, 6.259929604140994e-08, -2.5679190263593086e-06, -1.188569151731491e-07, 0.0011421997069316504, -1.5303999383166804e-05, -7.062993847664194e-06, -6.70037563817064e-06, 3.701477494334392e-08, 2.8777851629706108e-06, -1.5303999383166804e-05, 0.004040074307631893)",0.24401308721295858,0.09158498169046486,0.00024109656959856859,0.00914369138699692,-0.007752738403075423,-0.5838450824671498,"(0.19044621893835031, -5.069298529045554e-07, -2.073060989026764e-05, 6.319803769856162e-09, -8.4883159048349e-09, -6.61202003261059e-07, -5.06929852903547e-07, 0.190270831352034, -0.0020037508933732724, 1.1308097585834397e-08, 1.9903352489594873e-08, 2.6152942286519172e-06, -2.073060989026754e-05, -0.0020037508933732724, 0.08161016145046086, 1.1037058964546384e-07, -8.125365596210292e-08, 1.227168973613456e-08, 6.319803769856169e-09, 1.1308097585834376e-08, 1.1037058964546381e-07, 0.01776192133868983, 5.083066399492695e-06, 2.1487160815740803e-05, -8.488315904834994e-09, 1.9903352489595052e-08, -8.125365596210491e-08, 5.083066399492693e-06, 0.01780750112450282, 0.0018058198059416068, -6.612020032610579e-07, 2.6152942286519257e-06, 1.2271689736133229e-08, 2.1487160815740806e-05, 0.0018058198059416068, 0.24485165170640869)"
2025/09/16/13:26:44.163361,84131,1758047204,159329414,odom,base_link,-2.7764031891303356,-0.10469516251953724,0.06072703754941326,0.006819907817575264,0.022328972126311852,0.8283530293420992,0.5597197197177437,"(9.999985183723245e-10, -8.752058640341956e-21, -3.067706923342867e-19, -1.3801196459842695e-23, 2.85353075079567e-23, -2.257929115912068e-22, -8.75205864034201e-21, 9.999985183799292e-10, -3.5929078589474205e-19, -6.665999874551727e-24, 1.892627644116312e-23, -1.7462225206788133e-22, -3.067706923342867e-19, -3.5929078589474224e-19, 9.999975226749788e-10, 7.265982587735965e-23, -6.729103510667327e-23, 2.392492325048084e-23, -1.3801196459842725e-23, -6.665999874551746e-24, 7.265982587735953e-23, 9.999950216597218e-10, -1.0455284508446733e-19, 9.789411749811128e-19, 2.8535307507956806e-23, 1.892627644116317e-23, -6.729103510667416e-23, -1.0455284508446736e-19, 9.999950219534563e-10, -2.4930187414350254e-18, -2.257929115912076e-22, -1.7462225206788192e-22, 2.392492325048066e-23, 9.789411749811132e-19, -2.4930187414350246e-18, 9.9999852298055e-10)",0.24516710202319836,0.08929487444647752,-0.032374270902534356,-0.00015999788401437637,-0.004964686335475009,-0.5822107511734786,"(0.17874381046181367, 3.6819182579378327e-06, 2.289756646439874e-05, 5.391235644529702e-09, -7.73328681935704e-09, -7.577666775700209e-07, 3.681918257940073e-06, 0.17857448496090506, -0.0019774328450347482, 1.0416812590142816e-08, 1.8388887198123207e-08, 2.7189775249866823e-06, 2.289756646439883e-05, -0.0019774328450347487, 0.07783664249626028, 1.1513597730013633e-07, -7.908960142240358e-08, 1.43726571467215e-08, 5.3912356445297065e-09, 1.04168125901428e-08, 1.1513597730013612e-07, 0.01739009546523213, 4.040743144042273e-06, -3.800251407494269e-05, -7.733286819357084e-09, 1.8388887198123277e-08, -7.908960142240526e-08, 4.040743144042273e-06, 0.017436831107456918, 0.001810368805798276, -7.57766677570022e-07, 2.718977524986692e-06, 1.4372657146720053e-08, -3.800251407494271e-05, 0.0018103688057982757, 0.2263565114061964)"
2025/09/16/13:26:44.175848,84132,1758047204,173216820,odom,base_link,-2.778842579206994,-0.10201074859644291,0.060285673329892986,0.0067576589365982405,0.022336761096872854,0.8260832695471004,0.5630646809415152,"(0.00142327171399552, -1.6867602546935005e-08, -3.523043689141217e-07, -7.736307425660928e-12, 1.6158575415403328e-11, -4.3444900018067256e-10, -1.6867602546931938e-08, 0.0014232861630466495, -4.242851932238204e-07, -3.794139607973634e-12, 1.1216210253876833e-11, -3.335168119870628e-10, -3.5230436891412194e-07, -4.242851932238203e-07, 0.0008483458458452269, 2.398205554737157e-11, -1.9742720811520223e-11, 2.7527141304678713e-11, -7.736307425660952e-12, -3.794139607973646e-12, 2.398205554737152e-11, 0.0004199850154509158, -1.8740261972946223e-08, 5.901130113692634e-07, 1.615857541540338e-11, 1.121621025387685e-11, -1.974272081152054e-11, -1.8740261972946223e-08, 0.0004200351712026924, -1.4488836382731772e-06, -4.344490001806744e-10, -3.3351681198706377e-10, 2.7527141304678516e-11, 5.901130113692634e-07, -1.4488836382731774e-06, 0.0014323557822660668)",0.2454652141644947,0.08954735031547474,-0.032520546321364134,-0.00015999788401437637,-0.004964686335475009,-0.5822107511734786,"(0.18310499133291672, 3.7031444968357905e-06, 2.3241263508524113e-05, 5.403211196764168e-09, -7.75161733918391e-09, -7.595821281412045e-07, 3.7031444968380406e-06, 0.18293485879277735, -0.0019909495657594854, 1.0441019125282556e-08, 1.84267375209633e-08, 2.7251784087534724e-06, 2.3241263508524208e-05, -0.001990949565759486, 0.07923375289261331, 1.1565864462065477e-07, -7.932004064239898e-08, 1.4477033966223217e-08, 5.403211196764172e-09, 1.0441019125282539e-08, 1.1565864462065456e-07, 0.017528969519187206, 4.040743144042273e-06, -3.800251407494269e-05, -7.751617339183957e-09, 1.8426737520963368e-08, -7.932004064240068e-08, 4.040743144042273e-06, 0.017575705161411995, 0.001810368805798276, -7.595821281412057e-07, 2.725178408753482e-06, 1.4477033966221766e-08, -3.800251407494271e-05, 0.0018103688057982757, 0.2333002141039503)"
2025/09/16/13:26:44.193332,84133,1758047204,193214417,odom,base_link,-2.7823322916253366,-0.09811272043216623,0.05964509009689711,0.006667909794146068,0.022347728039595297,0.8227911441742226,0.5678651698237172,"(0.0035962235161046, -8.15637038124048e-08, -2.12933095124246e-06, -2.3703149048475132e-07, 1.1079228956442393e-07, -5.832483631301584e-06, -8.15637038123823e-08, 0.0035963064480087487, -2.5615217904087934e-06, -8.104347139057636e-08, -2.418834268460716e-07, -5.217795031198034e-06, -2.12933095124246e-06, -2.561521790408793e-06, 0.002123937695317138, 7.981465842831505e-07, -2.0754500282972347e-06, 2.0784367340547933e-08, -2.3703149048475132e-07, -8.104347139057638e-08, 7.981465842831507e-07, 0.0010366860724853547, -1.1688684979159308e-07, 3.816823374739163e-06, 1.1079228956442394e-07, -2.418834268460717e-07, -2.0754500282972347e-06, -1.1688684979159377e-07, 0.0010369800057658696, -8.781434526857742e-06, -5.832483631301583e-06, -5.217795031198032e-06, 2.0784367340547936e-08, 3.816823374739163e-06, -8.781434526857744e-06, 0.0036509354521289455)",0.24589448991582302,0.08991091071219241,-0.03273118011187654,-0.00015999788401437637,-0.004964686335475009,-0.5822107511734786,"(0.18942303422828946, 3.7337828867317866e-06, 2.3736686275457924e-05, 5.420455761714348e-09, -7.778012935273024e-09, -7.62196342055993e-07, 3.733782886734051e-06, 0.18925173607760407, -0.0020104920791806633, 1.0475876070437424e-08, 1.848124125806218e-08, 2.7341075621462634e-06, 2.373668627545802e-05, -0.0020104920791806638, 0.0812719682346502, 1.164112755122872e-07, -7.965186868827755e-08, 1.4627334579334843e-08, 5.420455761714351e-09, 1.0475876070437408e-08, 1.1641127551228697e-07, 0.01772894548659443, 4.040743144042273e-06, -3.800251407494269e-05, -7.778012935273072e-09, 1.848124125806225e-08, -7.965186868827927e-08, 4.040743144042273e-06, 0.01777568112881922, 0.001810368805798276, -7.621963420559941e-07, 2.734107562146273e-06, 1.4627334579333385e-08, -3.800251407494271e-05, 0.0018103688057982757, 0.24329901247431163)"
2025/09/16/13:26:44.213416,84134,1758047204,205972910,odom,base_link,-2.7825684551308214,-0.10109244922397295,0.06949231427980893,0.005051600969588982,0.020967210977678445,0.8224455428553746,0.5684348568031256,"(9.999989953377282e-10, -7.527627281894085e-21, -2.490664860813477e-19, -1.463904303931205e-23, 2.55532183191964e-23, -2.26277813990926e-22, -7.527627281895302e-21, 9.999989953435416e-10, -3.488035371664079e-19, -6.805826769213937e-24, 1.728405021297932e-23, -1.7223634981139049e-22, -2.4906648608134755e-19, -3.4880353716640776e-19, 9.999983176901937e-10, 7.285216844211651e-23, -5.826139402388306e-23, 2.2262188340499327e-23, -1.4639043039312047e-23, -6.805826769213901e-24, 7.285216844211639e-23, 9.999966117798233e-10, -1.0363067806007363e-19, 1.0805608424340759e-18, 2.5553218319196462e-23, 1.7284050212979218e-23, -5.826139402388382e-23, -1.0363067806007361e-19, 9.999966120027427e-10, -2.2179977417832876e-18, -2.2627781399092614e-22, -1.7223634981138966e-22, 2.2262188340499065e-23, 1.0805608424340757e-18, -2.217997741783289e-18, 9.99998999891378e-10)",0.23596193200257126,0.09144872726094228,-0.019898378646202194,-0.0024607908969683707,-0.0043108522174898,-0.5708611027850793,"(0.17876158760092012, 7.3014347782249896e-06, 7.786141684568145e-05, 6.6445237314297e-09, -8.166481847902861e-09, -7.92238280337023e-07, 7.301434778229291e-06, 0.1786062109400334, -0.001929333797204969, 1.0392526442896416e-08, 1.8248887410901622e-08, 2.711526003643431e-06, 7.786141684568149e-05, -0.0019293337972049692, 0.0778367134341391, 1.196733153299249e-07, -7.638536498337824e-08, 1.3227028135858146e-08, 6.644523731429669e-09, 1.0392526442896364e-08, 1.1967331532992475e-07, 0.017390437272951677, 2.8854818577178273e-06, -0.00011297302866408404, -8.166481847902855e-09, 1.8248887410901477e-08, -7.638536498337959e-08, 2.8854818577178264e-06, 0.017436691503547288, 0.0017597326355922463, -7.922382803370143e-07, 2.7115260036434297e-06, 1.3227028135856824e-08, -0.00011297302866408404, 0.0017597326355922463, 0.22646530487788766)"
2025/09/16/13:26:44.223284,84135,1758047204,219311476,odom,base_link,-2.7843146327957373,-0.1000740889748997,0.07199015129031515,0.004572043713478067,0.02047482127728944,0.8207711400281748,0.5708718015516226,"(9.999992677840494e-10, -7.182318340985216e-21, -2.3337888955362753e-19, -1.4020534042862277e-23, 2.3488371694363022e-23, -2.151945362574049e-22, -7.1823183409855e-21, 9.999992677894203e-10, -3.429231420146316e-19, -6.426289264256956e-24, 1.5885570217676385e-23, -1.6227320253814964e-22, -2.3337888955362734e-19, -3.4292314201463156e-19, 9.99998771862599e-10, 7.001380647103712e-23, -5.338779893174678e-23, 2.0724006527513298e-23, -1.402053404286227e-23, -6.4262892642569195e-24, 7.001380647103699e-23, 9.999975202217785e-10, -1.01641717795588e-19, 1.092043911090965e-18, 2.3488371694363063e-23, 1.5885570217676276e-23, -5.338779893174746e-23, -1.0164171779558801e-19, 9.999975204273132e-10, -2.1351070348325022e-18, -2.15194536257405e-22, -1.6227320253814887e-22, 2.0724006527513046e-23, 1.0920439110909648e-18, -2.1351070348325022e-18, 9.999992722620707e-10)",0.23334343346386838,0.09200283284534283,-0.016450874120335156,-0.0031828296615970075,-0.004216612190833663,-0.56730143137904,"(0.1787567056430973, 8.227525147891652e-06, 9.405784745572042e-05, 6.558259629251516e-09, -7.936084229799355e-09, -7.526891089595327e-07, 8.227525147895765e-06, 0.17860560570601697, -0.0019124073394501098, 9.802615248077299e-09, 1.7690725787780618e-08, 2.5759216440178245e-06, 9.405784745572044e-05, -0.0019124073394501098, 0.0778353768527416, 1.1723202635983457e-07, -7.471086685447968e-08, 1.2261310453671198e-08, 6.558259629251485e-09, 9.80261524807725e-09, 1.1723202635983441e-07, 0.017390417122015483, 2.552920517491707e-06, -0.00013497812607920183, -7.936084229799351e-09, 1.7690725787780472e-08, -7.471086685448102e-08, 2.5529205174917064e-06, 0.017436433866519514, 0.0017423704568545273, -7.526891089595244e-07, 2.575921644017823e-06, 1.2261310453669931e-08, -0.00013497812607920183, 0.0017423704568545273, 0.22647174304743758)"
2025/09/16/13:26:44.233300,84136,1758047204,226013422,odom,base_link,-2.7851831916795136,-0.099565758209989,0.07324134967659977,0.004319782829622566,0.020241681033948564,0.819927054421618,0.5720937329255706,"(9.999985255740995e-10, -6.930931204069132e-21, -2.205385520078859e-19, -1.4230732066933123e-23, 2.2113139027568304e-23, -2.121513356507074e-22, -6.930931204072031e-21, 9.999985255792154e-10, -3.4443630339069347e-19, -6.360547642452212e-24, 1.4251312782458342e-23, -1.5825185433495028e-22, -2.2053855200788563e-19, -3.4443630339069337e-19, 9.999975346690282e-10, 7.320025805047535e-23, -6.224472719613809e-23, 1.9650414190988206e-23, -1.4230732066933123e-23, -6.360547642452175e-24, 7.320025805047524e-23, 9.999950456748733e-10, -1.013619205796357e-19, 1.1309091675242596e-18, 2.2113139027568357e-23, 1.4251312782458248e-23, -6.22447271961388e-23, -1.0136192057963569e-19, 9.999950458638491e-10, -2.0851716657248584e-18, -2.1215133565070767e-22, -1.5825185433494948e-22, 1.9650414190987954e-23, 1.1309091675242594e-18, -2.085171665724859e-18, 9.999985301960088e-10)",0.23202347929650122,0.09226762270095744,-0.014734612581148466,-0.0035380292579410186,-0.004148363436461851,-0.5655434743327452,"(0.1787346284812675, 8.668517775101308e-06, 0.00010225629107084286, 6.514206918759211e-09, -7.820590053889097e-09, -7.334467106458625e-07, 8.66851777510492e-06, 0.17858573609773049, -0.0019032779453611614, 9.517393184662897e-09, 1.7408601888392536e-08, 2.5099475151086108e-06, 0.00010225629107084289, -0.0019032779453611616, 0.07783237535877102, 1.1602025064370501e-07, -7.38802831977328e-08, 1.1803668876172624e-08, 6.51420691875918e-09, 9.517393184662849e-09, 1.1602025064370486e-07, 0.017390152370998647, 2.386914688525018e-06, -0.00014613281958186864, -7.820590053889094e-09, 1.7408601888392394e-08, -7.388028319773414e-08, 2.3869146885250176e-06, 0.017436031276814517, 0.0017330682285196918, -7.334467106458544e-07, 2.5099475151086095e-06, 1.1803668876171385e-08, -0.00014613281958186864, 0.0017330682285196918, 0.22642556466431574)"
2025/09/16/13:26:44.243486,84137,1758047204,243210316,odom,base_link,-2.7880607969828546,-0.09637403926912597,0.07298408167351686,0.004233128314558481,0.020217997670856074,0.8171358491805444,0.5760749232338136,"(0.0017726772069068099, -2.0300151884515593e-08, -3.8184235715728905e-07, -1.246208162762139e-11, 1.912453569784228e-11, -6.252044862902387e-10, -2.0300151884515427e-08, 0.0017726921504279145, -6.193439420521128e-07, -5.6230285175328145e-12, 1.2734167383957765e-11, -4.627598092815396e-10, -3.8184235715728884e-07, -6.193439420521126e-07, 0.0010549928580055098, 3.666017041869156e-11, -2.6979909408452144e-11, 3.4515458036449296e-11, -1.2462081627621381e-11, -5.6230285175327806e-12, 3.6660170418691504e-11, 0.0005210665852555265, -2.730422540452211e-08, 1.032804964918896e-06, 1.912453569784232e-11, 1.2734167383957676e-11, -2.6979909408452532e-11, -2.7304225404522114e-08, 0.0005211150854682976, -1.8448013966652278e-06, -6.25204486290239e-10, -4.627598092815373e-10, 3.451545803644886e-11, 1.0328049649188964e-06, -1.844801396665228e-06, 0.0017866184476785661)",0.2323480570017686,0.09258570981230498,-0.014795098027292893,-0.0035380292579410186,-0.004148363436461851,-0.5655434743327452,"(0.18413824361991463, 8.725096303542701e-06, 0.00010341319560998252, 6.532316811081723e-09, -7.843331915976669e-09, -7.356066150684179e-07, 8.725096303546323e-06, 0.183988481819689, -0.001919227511314266, 9.544696364250901e-09, 1.7452342600747635e-08, 2.516995689696835e-06, 0.00010341319560998254, -0.0019192275113142662, 0.07956457185762232, 1.1666108044286391e-07, -7.413312064871015e-08, 1.1912952828894498e-08, 6.532316811081692e-09, 9.544696364250855e-09, 1.1666108044286375e-07, 0.017562121307918812, 2.386914688525018e-06, -0.00014613281958186864, -7.843331915976667e-09, 1.745234260074749e-08, -7.41331206487115e-08, 2.3869146885250176e-06, 0.01760800021373468, 0.0017330682285196918, -7.356066150684098e-07, 2.516995689696834e-06, 1.1912952828893255e-08, -0.00014613281958186864, 0.0017330682285196918, 0.23502401151032404)"
2025/09/16/13:26:44.253331,84138,1758047204,253214598,odom,base_link,-2.7897199184019024,-0.09449954768980269,0.07283309413783995,0.00418267033794356,0.020203780975734737,0.8155031741102224,0.5783847210285564,"(0.002853359853463034, -4.525123398800901e-08, -9.60719033547572e-07, -6.170920858626808e-08, 3.178022635051621e-08, -3.4238941644559485e-06, -4.525123398801525e-08, 0.0028533962165849464, -1.5607626445336443e-06, -1.4702896631110065e-08, -6.974914944496661e-08, -3.029584209957187e-06, -9.607190335475717e-07, -1.5607626445336432e-06, 0.0016903598288212608, 4.954759655238741e-07, -1.2150771877607459e-06, 8.586003795210963e-09, -6.170920858626808e-08, -1.4702896631110065e-08, 4.954759655238741e-07, 0.0008289813040379101, -7.037218406264504e-08, 2.7240734207723535e-06, 3.1780226350516206e-08, -6.974914944496663e-08, -1.215077187760746e-06, -7.03721840626456e-08, 0.0008290983609543058, -4.67401777620712e-06, -3.4238941644559493e-06, -3.0295842099571883e-06, 8.586003795210965e-09, 2.724073420772353e-06, -4.67401777620712e-06, 0.0028884299952148806)",0.2325368798759347,0.09277075678757503,-0.014830285397222689,-0.0035380292579410186,-0.004148363436461851,-0.5655434743327452,"(0.18729705930458765, 8.758082496852765e-06, 0.00010408779440924433, 6.542852229453597e-09, -7.8565619798214e-09, -7.368631380962548e-07, 8.758082496856392e-06, 0.18714679050985936, -0.001928536146642556, 9.560579971658356e-09, 1.7477788732416345e-08, 2.5210959607930164e-06, 0.00010408779440924434, -0.0019285361466425562, 0.08058287165528216, 1.1703388277205892e-07, -7.428020867544643e-08, 1.1976528699073795e-08, 6.542852229453566e-09, 9.56057997165831e-09, 1.1703388277205876e-07, 0.01766216412789562, 2.386914688525018e-06, -0.00014613281958186864, -7.856561979821399e-09, 1.74777887324162e-08, -7.428020867544779e-08, 2.3869146885250176e-06, 0.017708043033711488, 0.0017330682285196918, -7.368631380962468e-07, 2.521095960793015e-06, 1.1976528699072551e-08, -0.00014613281958186864, 0.0017330682285196918, 0.24002615250916437)"
