time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2025/09/16/13:26:16.343391,81854,1758047176,343196154,odom,base_link,-2.8033276277090273,0.1823607817441858,0.13388124600692847,0.013557899903054333,0.016534059578100887,0.9995231951529114,0.02227533558448496,"(0.0011658423673371321, -8.008911620094914e-09, -2.3310781122463039e-07, -4.415748833925495e-13, -3.2002479319160474e-13, 1.6202599220066656e-11, -8.008911620095535e-09, 0.001165837363585687, -3.579198222900063e-07, -2.952807088366317e-12, -3.711649927708258e-12, 1.1277667375133073e-10, -2.3310781122463044e-07, -3.5791982229000625e-07, 0.0006956967624601713, 1.2913780310862424e-13, 4.508552409509584e-12, -3.65118058035536e-12, -4.4157488339255066e-13, -2.952807088366303e-12, 1.2913780310862917e-13, 0.00034502879452811836, 1.8916183640080995e-08, -6.126612845662069e-07, -3.200247931915495e-13, -3.711649927708261e-12, 4.5085524095097195e-12, 1.891618364008099e-08, 0.0003450418627655656, -8.514126759712813e-07, 1.620259922006672e-11, 1.1277667375133076e-10, -3.651180580355366e-12, -6.126612845662068e-07, -8.514126759712813e-07, 0.0011720588910125592)",-0.049649829939236514,-0.0004466749625929986,0.01125976989316766,0.00691969899031622,0.0016035747922534614,-0.018883830466634253,"(0.18224012716521923, -1.8594524614317925e-05, -0.0010025902858072728, 1.2001961737947636e-10, -1.791875177161221e-09, -8.614143446576284e-08, -1.8594524614317582e-05, 0.18224919185666819, -0.0005696042208332368, 9.381373676490264e-10, 4.676370009579329e-10, -8.656308173695782e-07, -0.0010025902858072726, -0.0005696042208332367, 0.07892464087692064, 2.8786127884960693e-10, 2.928656756660577e-08, 2.359526809906617e-09, 1.2001961737947872e-10, 9.381373676489162e-10, 2.8786127884964736e-10, 0.017525770304615326, 1.5997729507556098e-05, 0.0012868967859853133, -1.7918751771616326e-09, 4.67637000957964e-10, 2.9286567566606822e-08, 1.599772950755609e-05, 0.01751363568293674, 0.0005043740624824251, -8.614143446576329e-08, -8.656308173695783e-07, 2.3595268099065522e-09, 0.0012868967859853131, 0.000504374062482425, 0.23237778134435058)"
2025/09/16/13:26:16.353311,81855,1758047176,353205442,odom,base_link,-2.8028277891360016,0.1823467617833802,0.13398087714999665,0.013549090690864612,0.016570134676434346,0.9995206210350486,0.022369195425100512,"(0.00222607494057456, -2.839026188921174e-08, -8.259643477238077e-07, 1.6686572212883635e-09, -3.456522824049186e-08, 1.700587880526299e-08, -2.8390261889212146e-08, 0.0022260574305821724, -1.2690904662755807e-06, 3.8516470918443545e-08, 7.544161567124975e-10, 5.990535444391984e-07, -8.259643477238077e-07, -1.2690904662755809e-06, 0.0013221640288168528, -2.9573756233111365e-09, 1.735281847347547e-07, -8.008587379455436e-10, 1.6686572212883633e-09, 3.8516470918443525e-08, -2.957375623311135e-09, 0.0006510749606170238, 6.706895494180992e-08, -2.1621737339727353e-06, -3.456522824049186e-08, 7.544161567124977e-10, 1.735281847347547e-07, 6.706895494180992e-08, 0.0006511219213886695, -3.0179320593938795e-06, 1.7005878805262994e-08, 5.990535444391984e-07, -8.008587379455439e-10, -2.1621737339727353e-06, -3.01793205939388e-06, 0.002248093752324863)",-0.04969038913164086,-0.0004888215082640388,0.011319328994688582,0.00691969899031622,0.0016035747922534614,-0.018883830466634253,"(0.18539391211860795, -1.865482117077103e-05, -0.0010072921578006871, 1.2028138782640043e-10, -1.793253127002839e-09, -8.629167750156265e-08, -1.8654821170770686e-05, 0.18540301403277365, -0.0005721254068953667, 9.389419644449474e-10, 4.68665710806045e-10, -8.670676744884192e-07, -0.0010072921578006867, -0.0005721254068953666, 0.07993862163666456, 2.8741607693753246e-10, 2.9356445736899577e-08, 2.3643719705040116e-09, 1.2028138782640278e-10, 9.389419644448371e-10, 2.874160769375732e-10, 0.017625863192493745, 1.5997729507556098e-05, 0.0012868967859853133, -1.7932531270032504e-09, 4.686657108060763e-10, 2.9356445736900633e-08, 1.599772950755609e-05, 0.01761372857081516, 0.0005043740624824251, -8.62916775015631e-08, -8.670676744884193e-07, 2.3643719705039466e-09, 0.0012868967859853131, 0.000504374062482425, 0.23738242573827148)"
2025/09/16/13:26:16.363342,81856,1758047176,363265991,odom,base_link,-2.8023249512430564,0.182333009365256,0.13408160421947202,0.013540236243322448,0.016606394359559778,0.9995180234652856,0.022463535716762087,"(0.00332905386707764, -6.18515146164136e-08, -1.799101171826535e-06, 4.849042499929395e-09, -1.0073956678371172e-07, 4.9537258979708256e-08, -6.185151461641337e-08, 0.0033290164461283397, -2.764623876913867e-06, 1.1140567926203724e-07, 1.148034543886552e-09, 1.767375544936958e-06, -1.7991011718265351e-06, -2.764623876913868e-06, 0.001968092509458591, -8.889658607965012e-09, 5.039473757917602e-07, -3.390570205225486e-09, 4.849042499929395e-09, 1.1140567926203721e-07, -8.88965860796501e-09, 0.0009622560876170096, 1.4621593274745672e-07, -4.700606581945715e-06, -1.0073956678371169e-07, 1.1480345438865515e-09, 5.039473757917603e-07, 1.4621593274745666e-07, 0.0009623591051394157, -6.574919374976759e-06, 4.953725897970826e-08, 1.767375544936958e-06, -3.3905702052254863e-09, -4.700606581945715e-06, -6.574919374976759e-06, 0.0033770555438012466)",-0.04973115603750256,-0.0005311838966133523,0.011379193112807735,0.00691969899031622,0.0016035747922534614,-0.018883830466634253,"(0.1885751955889449, -1.871553787658419e-05, -0.001012029706763196, 1.2054449886324608e-10, -1.7946381336596622e-09, -8.64426899683733e-08, -1.871553787658384e-05, 0.1885843349558757, -0.0005746657104389437, 9.397506817761244e-10, 4.696996889266869e-10, -8.685118901009135e-07, -0.0010120297067631955, -0.0005746657104389436, 0.08096568640259325, 2.8696859503853275e-10, 2.942668177024453e-08, 2.3692419443434724e-09, 1.2054449886324846e-10, 9.397506817760142e-10, 2.869685950385738e-10, 0.017726468680317232, 1.5997729507556098e-05, 0.0012868967859853133, -1.7946381336600735e-09, 4.696996889267183e-10, 2.942668177024559e-08, 1.599772950755609e-05, 0.017714334058638648, 0.0005043740624824251, -8.644268996837375e-08, -8.685118901009136e-07, 2.3692419443434075e-09, 0.0012868967859853131, 0.000504374062482425, 0.2424127001294458)"
2025/09/16/13:26:16.393483,81857,1758047176,381792068,odom,base_link,-2.798466444561662,0.18495905353760414,0.11662073987144579,0.0141694973454332,0.019474860719116388,0.999465879624279,0.022088698735212204,"(9.99999266932609e-10, -7.157142275105659e-21, -3.013151722153029e-19, -9.898493073357813e-25, -4.987828192998364e-25, 1.0482467185226749e-23, -7.157142275105405e-21, 9.999992669266753e-10, -5.012004536817134e-19, -7.426194993299448e-24, -9.792628277387542e-24, 8.00011617524587e-23, -3.013151722153026e-19, -5.012004536817136e-19, 9.999987704602662e-10, 3.5073479288586016e-25, 1.852049028481047e-23, -4.8989476781150346e-24, -9.898493073357832e-25, -7.42619499329941e-24, 3.507347928858797e-25, 9.999975174756987e-10, 1.7922667363873535e-19, -1.5624361993079462e-18, -4.987828192996958e-25, -9.792628277387546e-24, 1.8520490284811006e-23, 1.792266736387354e-19, 9.999975176369183e-10, -2.375707572313563e-18, 1.0482467185226787e-23, 8.000116175245869e-23, -4.898947678115042e-24, -1.5624361993079464e-18, -2.375707572313563e-18, 9.99999271424673e-10)",-0.055728917562847056,-0.006984060937620815,-0.010695706786597635,0.010141480965318408,0.0009355157880207211,-0.017318748975752828,"(0.17859934488292, -2.2509732889327416e-05, -0.0009901101342719243, 8.377921644629795e-11, -1.2042185871113285e-09, -7.012409918844143e-08, -2.250973288932731e-05, 0.1786018527396217, -0.0006480318423485421, 3.015842373013787e-10, 1.983280716322551e-11, -8.015812405846351e-07, -0.000990110134271924, -0.0006480318423485419, 0.0777712616754623, 2.0065720885779234e-10, 2.8320271785052948e-08, 1.9063970380056667e-09, 8.377921644630019e-11, 3.015842373012645e-10, 2.0065720885783125e-10, 0.017410553592041987, 1.650581756910639e-05, 0.0012780112241434797, -1.2042185871117375e-09, 1.983280716325082e-11, 2.8320271785053937e-08, 1.6505817569106384e-05, 0.017399013299446733, 0.0005862011083661891, -7.012409918844178e-08, -8.015812405846352e-07, 1.9063970380056067e-09, 0.00127801122414348, 0.000586201108366189, 0.22649453303635333)"
2025/09/16/13:26:16.403285,81858,1758047176,403188229,odom,base_link,-2.7972746610956354,0.18504730152122592,0.11635283275381042,0.014158303470999181,0.01958614580164636,0.9994597925120693,0.02227214599429116,"(0.0022216788114738416, -3.584175670379102e-08, -8.789428842338538e-07, -1.3797290522670404e-12, -7.061203237505388e-13, 4.8095016079150586e-11, -3.584175670379194e-08, 0.0022216472942317034, -1.4903860076783236e-06, -1.0407575619610464e-11, -1.4015954462601791e-11, 3.666856027941813e-10, -8.789428842338535e-07, -1.4903860076783249e-06, 0.0013197285285634441, 3.3980418774120243e-13, 1.4734556291992895e-11, -1.40370624798507e-11, -1.3797290522670432e-12, -1.040757561961041e-11, 3.398041877412189e-13, 0.0006499023333113233, 8.103221487353719e-08, -2.261130496671897e-06, -7.061203237503454e-13, -1.4015954462601791e-11, 1.473455629199334e-11, 8.103221487353717e-08, 0.0006499796806425809, -3.5185896386224455e-06, 4.809501607915074e-11, 3.6668560279418126e-10, -1.403706247985072e-11, -2.261130496671896e-06, -3.518589638622445e-06, 0.0022432548318942896)",-0.05583824340919027,-0.007098465344452584,-0.010750656202176422,0.010141480965318408,0.0009355157880207211,-0.017318748975752828,"(0.18532702803406634, -2.2669791387997902e-05, -0.0010000716501052736, 8.419521911592222e-11, -1.2050242115795752e-09, -7.038307408806924e-08, -2.2669791387997797e-05, 0.18532956356329094, -0.0006544283892985764, 3.0095771596370927e-10, 2.039894662978852e-11, -8.044130426048891e-07, -0.0010000716501052734, -0.0006544283892985762, 0.07992922583023908, 1.9909109508494535e-10, 2.8462115779766015e-08, 1.913066850800079e-09, 8.419521911592448e-11, 3.0095771596359533e-10, 1.990910950849849e-10, 0.01762451519329931, 1.650581756910639e-05, 0.0012780112241434797, -1.2050242115799842e-09, 2.0398946629814056e-11, 2.8462115779767014e-08, 1.6505817569106384e-05, 0.017612974900704056, 0.0005862011083661891, -7.038307408806958e-08, -8.044130426048892e-07, 1.913066850800019e-09, 0.00127801122414348, 0.000586201108366189, 0.23719261309921955)"
2025/09/16/13:26:16.413338,81859,1758047176,413240433,odom,base_link,-2.796713895249624,0.18508932102984296,0.11622650938525261,0.01415303896074835,0.01963842803730889,0.9994569168587193,0.022358331236071324,"(0.003322981662868052, -7.804065892114486e-08, -1.909755278006378e-06, -4.33801840994799e-09, 8.271837540814796e-08, -9.683166084373999e-08, -7.804065892114619e-08, 0.0033229134900644546, -3.243593749434338e-06, -7.428899288175536e-08, -6.686618901123631e-09, 1.2864321196347991e-06, -1.909755278006378e-06, -3.2435937494343397e-06, 0.0019649760367838323, -4.394664809107521e-08, 3.6502221655129543e-07, -2.692789414278406e-09, -4.338018409947992e-09, -7.428899288175538e-08, -4.394664809107523e-08, 0.0009607921496954024, 1.7634373226581187e-07, -4.900375157908986e-06, 8.271837540814794e-08, -6.686618901123631e-09, 3.650222165512954e-07, 1.7634373226581184e-07, 0.0009609619937391331, -7.655963737189965e-06, -9.683166084374e-08, 1.2864321196347993e-06, -2.6927894142784054e-09, -4.900375157908984e-06, -7.655963737189965e-06, 0.00336981023198568)",-0.05588960616390403,-0.007152214075268044,-0.010776472177523894,0.010141480965318408,0.0009355157880207211,-0.017318748975752828,"(0.18850551956514106, -2.2745205623050992e-05, -0.0010047697384937037, 8.439066277169877e-11, -1.2054027048027062e-09, -7.050474398308058e-08, -2.2745205623050884e-05, 0.18850806808699458, -0.0006574451549804576, 3.0066336780299505e-10, 2.0664926574398954e-11, -8.05743461324975e-07, -0.0010047697384937032, -0.0006574451549804574, 0.08095537576058069, 1.9835531374632156e-10, 2.8528755998449488e-08, 1.9162004186617048e-09, 8.439066277170104e-11, 3.006633678028812e-10, 1.9835531374636142e-10, 0.01772503723462011, 1.650581756910639e-05, 0.0012780112241434797, -1.2054027048031152e-09, 2.0664926574424597e-11, 2.852875599845049e-08, 1.6505817569106384e-05, 0.017713496942024856, 0.0005862011083661891, -7.050474398308092e-08, -8.057434613249751e-07, 1.916200418661645e-09, 0.00127801122414348, 0.000586201108366189, 0.24221871516525958)"
2025/09/16/13:26:16.433400,81860,1758047176,428434849,odom,base_link,-2.7932245736527648,0.18712051178212352,0.10049105960175807,0.014961053465277931,0.021628968289754885,0.9994122967112573,0.021986718542328795,"(9.999985188534345e-10, -9.122277734236018e-21, -3.3765108213878025e-19, -8.93186703249249e-25, 1.0264995850480403e-24, 8.096757925626282e-24, -9.122277734236023e-21, 9.999985188446976e-10, -5.813542841442065e-19, -8.527725739262307e-24, -1.0154895799837116e-23, 7.39748752750927e-23, -3.3765108213878016e-19, -5.813542841442068e-19, 9.999975234915246e-10, -3.505739311761767e-25, 2.0761761478574997e-23, -5.081522589830371e-24, -8.931867032492506e-25, -8.527725739262285e-24, -3.5057393117616923e-25, 9.999950233701464e-10, 2.211513006661347e-19, -1.7115894897106558e-18, 1.0264995850481637e-24, -1.0154895799837127e-23, 2.076176147857548e-23, 2.211513006661346e-19, 9.999950236003934e-10, -2.7508076759216805e-18, 8.096757925626313e-24, 7.397487527509278e-23, -5.081522589830377e-24, -1.7115894897106556e-18, -2.7508076759216817e-18, 9.99998523485048e-10)",-0.0613944497376678,-0.012454935130107246,-0.030383543176126158,0.012352761868549104,5.0601672001778034e-05,-0.015557263236633073,"(0.1786234055586923, -2.702048441464805e-05, -0.0009886238649012215, 7.002404684134648e-11, -1.373772162076816e-09, -5.027606348754154e-08, -2.702048441464802e-05, 0.17861810421966565, -0.0007366131215023214, 4.1779593550924897e-10, -3.624026597064856e-10, -7.351182357698723e-07, -0.000988623864901221, -0.0007366131215023214, 0.0777760849301232, 3.9137147894457197e-11, 2.7249995338761805e-08, 1.6164159890637633e-09, 7.00240468413496e-11, 4.1779593550914536e-10, 3.9137147894473876e-11, 0.017410740554805248, 1.719177012031287e-05, 0.0012767796331381444, -1.3737721620771705e-09, -3.624026597064617e-10, 2.7249995338762705e-08, 1.7191770120312863e-05, 0.01739996854529984, 0.0006734919748226886, -5.0276063487541745e-08, -7.351182357698728e-07, 1.616415989063726e-09, 0.0012767796331381446, 0.0006734919748226886, 0.22650860890135066)"
2025/09/16/13:26:16.443347,81861,1758047176,441813946,odom,base_link,-2.79171896031073,0.18766739933046217,0.09583963969588566,0.0151253794407902,0.022120359368609573,0.999400224035353,0.02193410121846889,"(9.99999270049049e-10, -9.195019480716194e-21, -3.340054739377301e-19, -8.206053854281219e-25, 3.8403265700387004e-25, 7.731684102581536e-24, -9.195019480715929e-21, 9.999992700401533e-10, -5.755685857227821e-19, -7.568748329848643e-24, -9.679625827526792e-24, 6.981574313232592e-23, -3.3400547393773015e-19, -5.755685857227822e-19, 9.999987756645524e-10, 4.2443647318149716e-26, 1.7927785312885655e-23, -4.841399065064585e-24, -8.206053854281233e-25, -7.568748329848616e-24, 4.2443647318156575e-26, 9.999975278825936e-10, 2.204620849266217e-19, -1.6937738746878212e-18, 3.8403265700398984e-25, -9.679625827526804e-24, 1.792778531288613e-23, 2.204620849266216e-19, 9.999975281141645e-10, -2.7300846485972797e-18, 7.73168410258156e-24, 6.981574313232597e-23, -4.841399065064588e-24, -1.6937738746878209e-18, -2.73008464859728e-18, 9.999992745323917e-10)",-0.06293531613107334,-0.013835737003077551,-0.035876080435180535,0.012826864037308714,-0.00012878295040667881,-0.014960360157394981,"(0.17862385060341085, -2.851691144328239e-05, -0.0009896822783206688, 6.553944975783796e-11, -1.3454656812312022e-09, -4.774800650592033e-08, -2.8516911443282467e-05, 0.17861602378061925, -0.0007642317278836514, 3.6825311873889573e-10, -4.676300674044028e-10, -6.981638916204811e-07, -0.0009896822783206684, -0.0007642317278836516, 0.0777769434887406, 3.698311760541768e-11, 2.6659046005783646e-08, 1.761908920186189e-09, 6.553944975784097e-11, 3.682531187387954e-10, 3.698311760543426e-11, 0.017410734412277196, 1.7433352625160863e-05, 0.0012784747880130157, -1.3454656812315457e-09, -4.676300674043802e-10, 2.665904600578453e-08, 1.7433352625160856e-05, 0.017400217497094077, 0.000700459033308397, -4.774800650592053e-08, -6.981638916204816e-07, 1.7619089201861559e-09, 0.0012784747880130159, 0.000700459033308397, 0.22649351912911175)"
2025/09/16/13:26:16.455404,81862,1758047176,451779604,odom,base_link,-2.7905879025704823,0.188053846073168,0.09236658129730582,0.015279120688173064,0.0224531312145861,0.9993913584430957,0.02189333320717901,"(9.99999014132868e-10, -9.655911550899763e-21, -3.428850803357981e-19, -8.215130285971717e-25, 8.594749385247858e-25, 7.399492556323126e-24, -9.65591155089952e-21, 9.999990141233601e-10, -5.930268930121113e-19, -7.81989868129279e-24, -9.510957597079779e-24, 6.737744050339234e-23, -3.42885080335798e-19, -5.930268930121112e-19, 9.999983490494948e-10, -1.8328924473597418e-25, 1.8626712904485273e-23, -4.735630532901751e-24, -8.215130285971736e-25, -7.819898681292759e-24, -1.8328924473596694e-25, 9.999966745638124e-10, 2.3019715117838433e-19, -1.7318737068224943e-18, 8.594749385249033e-25, -9.510957597079788e-24, 1.8626712904485746e-23, 2.3019715117838423e-19, 9.999966748104493e-10, -2.8141754137464652e-18, 7.399492556323151e-24, 6.73774405033924e-23, -4.7356305329017555e-24, -1.7318737068224954e-18, -2.8141754137464663e-18, 9.999990186863092e-10)",-0.06408563706759589,-0.014818676471086945,-0.03993717297904118,0.013140587896930279,-0.000298447286126364,-0.014488650213701049,"(0.1786091634385752, -2.96677994727454e-05, -0.0009907588233427024, 6.228091578884067e-11, -1.324730213531829e-09, -4.594151525933419e-08, -2.9667799472745495e-05, 0.17859939985671364, -0.0007851882127757106, 3.3229089039599497e-10, -5.418707345467007e-10, -6.717571945638838e-07, -0.0009907588233427022, -0.0007851882127757109, 0.07777587900163785, 3.5438307330290796e-11, 2.622604499837391e-08, 1.8637429277570676e-09, 6.228091578884362e-11, 3.3229089039589705e-10, 3.543830733030731e-11, 0.017410538651201894, 1.76228721687418e-05, 0.0012801434674435375, -1.3247302135321648e-09, -5.418707345466788e-10, 2.6226044998374783e-08, 1.7622872168741794e-05, 0.017400221492951395, 0.0007208882594951317, -4.594151525933438e-08, -6.717571945638844e-07, 1.863742927757038e-09, 0.0012801434674435377, 0.0007208882594951317, 0.2264437627463812)"
2025/09/16/13:26:16.463313,81863,1758047176,463230371,odom,base_link,-2.789861807165775,0.18817074209508478,0.09187959777895942,0.015280619311414438,0.022529550260112875,0.9993878205885978,0.021975124520912055,"(0.0011685397554972257, -1.3348483700205106e-08, -2.8199930742645e-07, -3.2577795017425605e-13, 3.2692715649299887e-13, 9.712019427959255e-12, -1.3348483700205002e-08, 0.001168526573072847, -4.868715623741734e-07, -3.1030601414961903e-12, -3.805183045534234e-12, 8.843497925264833e-11, -2.819993074264499e-07, -4.868715623741735e-07, 0.0006973121857454186, -3.123936529511537e-14, 4.331099846708311e-12, -3.792911246651498e-12, -3.257779501742568e-13, -3.1030601414961794e-12, -3.123936529511363e-14, 0.0003458229058357769, 2.8770428277331295e-08, -7.090554530773414e-07, 3.2692715649304507e-13, -3.8051830455342376e-12, 4.331099846708425e-12, 2.87704282773313e-08, 0.00034585386643538717, -1.1540867854292017e-06, 9.712019427959287e-12, 8.843497925264838e-11, -3.792911246651503e-12, -7.090554530773415e-07, -1.1540867854292019e-06, 0.001174746735238183)",-0.06416048695380194,-0.014895130989611611,-0.04009390079435585,0.013140587896930279,-0.000298447286126364,-0.014488650213701049,"(0.18220330968247456, -2.978313520304251e-05, -0.0009960960106431263, 6.245604722238898e-11, -1.3254814633347718e-09, -4.603002793903843e-08, -2.9783135203042605e-05, 0.182193509671066, -0.000789501836649774, 3.320879435623212e-10, -5.426402117104537e-10, -6.730092105963033e-07, -0.000996096010643126, -0.0007895018366497744, 0.07892638671793595, 3.396590972533304e-11, 2.6292709945728517e-08, 1.867259249734157e-09, 6.245604722239194e-11, 3.3208794356222344e-10, 3.39659097253498e-11, 0.017525046326372792, 1.76228721687418e-05, 0.0012801434674435375, -1.3254814633351076e-09, -5.426402117104318e-10, 2.6292709945729394e-08, 1.7622872168741794e-05, 0.017514729168122294, 0.0007208882594951317, -4.603002793903862e-08, -6.730092105963038e-07, 1.867259249734128e-09, 0.0012801434674435377, 0.0007208882594951317, 0.23216914650492612)"
