time,.data
2025/09/16/13:37:36.700328,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:37:36.800425,"(0.08185064233839512, 0.08185064233839512, 0.0, 0.0)"
2025/09/16/13:37:36.900276,"(0.09727052226662636, 0.09727052226662636, 0.0, 0.0)"
2025/09/16/13:37:37.000460,"(1.8601480722427368, 1.8601480722427368, 0.0, 0.0)"
2025/09/16/13:37:37.100299,"(0.9224267899990082, 0.9224267899990082, 0.0, 0.0)"
2025/09/16/13:37:37.200400,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:37:37.300427,"(1.2932748198509216, 1.2932748198509216, 0.0, 0.0)"
2025/09/16/13:37:37.401398,"(5.9714730978012085, 5.9714730978012085, 1.0324861407279968, 1.0324861407279968)"
2025/09/16/13:37:37.500373,"(5.9714730978012085, 5.9714730978012085, 1.0324861407279968, 1.0324861407279968)"
2025/09/16/13:37:37.600317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:37.700394,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:37.800311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:37.900331,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.000288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.100370,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.200272,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.300384,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.400319,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.500318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.600341,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.700421,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:38.800374,"(-0.0, -0.0, -1.898999810218811, 1.898999810218811)"
2025/09/16/13:37:38.900330,"(-0.0, -0.0, -0.9580017328262329, 0.9580017328262329)"
2025/09/16/13:37:39.000337,"(-0.0, -0.0, 0.584455132484436, -0.584455132484436)"
2025/09/16/13:37:39.100324,"(-0.0, -0.0, 1.045959234237671, -1.045959234237671)"
2025/09/16/13:37:39.200395,"(-0.0, -0.0, 1.9566315412521362, -1.9566315412521362)"
2025/09/16/13:37:39.300338,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:37:39.400373,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:37:39.500300,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:37:39.600329,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:37:39.700554,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:37:39.800334,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:37:39.900420,"(-0.0, -0.0, -1.9402480125427246, 1.9402480125427246)"
2025/09/16/13:37:40.000260,"(-0.0, -0.0, -1.601396083831787, 1.601396083831787)"
2025/09/16/13:37:40.100481,"(-0.0, -0.0, -1.1546694040298462, 1.1546694040298462)"
2025/09/16/13:37:40.200284,"(-0.0, -0.0, -1.0379923582077026, 1.0379923582077026)"
2025/09/16/13:37:40.300286,"(-0.0, -0.0, -1.0379923582077026, 1.0379923582077026)"
2025/09/16/13:37:40.400413,"(-0.0, -0.0, -1.0379923582077026, 1.0379923582077026)"
2025/09/16/13:37:40.500298,"(-0.0, -0.0, -1.0379923582077026, 1.0379923582077026)"
2025/09/16/13:37:40.600299,"(-0.0, -0.0, -1.0379923582077026, 1.0379923582077026)"
2025/09/16/13:37:40.700291,"(1.6939989924430847, 1.6939989924430847, -1.0379923582077026, 1.0379923582077026)"
2025/09/16/13:37:40.800326,"(4.894972801208496, 4.894972801208496, -0.5372350215911865, 1.520888328552246)"
2025/09/16/13:37:40.900378,"(6.0, 6.0, -0.5411541908979416, 1.3023757487535477)"
2025/09/16/13:37:41.000316,"(6.0, 6.0, -0.9217649698257446, 0.9217649698257446)"
2025/09/16/13:37:41.100275,"(6.0, 6.0, -0.9217649698257446, 0.9217649698257446)"
2025/09/16/13:37:41.200301,"(-0.0, -0.0, -0.9217649698257446, 0.9217649698257446)"
2025/09/16/13:37:41.300327,"(-0.0, -0.0, -0.91643226146698, 0.91643226146698)"
2025/09/16/13:37:41.400354,"(-0.0, -0.0, -0.9119348526000977, 0.9119348526000977)"
2025/09/16/13:37:41.500335,"(-0.0, -0.0, -0.9119348526000977, 0.9119348526000977)"
2025/09/16/13:37:41.600271,"(1.9896751642227173, 1.9896751642227173, -6.911934852600098, -5.088065147399902)"
2025/09/16/13:37:41.700287,"(1.9896751642227173, 1.9896751642227173, -6.911934852600098, -5.088065147399902)"
2025/09/16/13:37:41.800312,"(1.8306575417518616, 1.8306575417518616, -5.61724328994751, -3.7933735847473145)"
2025/09/16/13:37:41.900430,"(-0.0, -0.0, -0.9119348526000977, 0.9119348526000977)"
2025/09/16/13:37:42.000308,"(-0.0, -0.0, -0.9119348526000977, 0.9119348526000977)"
2025/09/16/13:37:42.100261,"(-0.0, -0.0, -0.9119348526000977, 0.9119348526000977)"
2025/09/16/13:37:42.200293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:42.300295,"(6.0, 6.0, -0.4784435033798218, 0.4784435033798218)"
2025/09/16/13:37:42.400302,"(6.0, 6.0, -0.5474442448467016, 0.42267815209925175)"
2025/09/16/13:37:42.500374,"(6.0, 6.0, -0.5474442448467016, 0.42267815209925175)"
2025/09/16/13:37:42.600290,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:42.700297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:42.800272,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:42.900705,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:43.000291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:43.100392,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:43.200324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:43.300351,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:43.400319,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:43.500423,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:37:43.600286,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:37:43.700314,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:37:43.800353,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:37:43.900324,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:37:44.000336,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:44.103762,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:44.200293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:44.300288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:44.400341,"(6.0, 6.0, -0.3251473903656006, 2.84307861328125)"
2025/09/16/13:37:44.500345,"(6.0, 6.0, 0.21705400943756104, 3.3852800130844116)"
2025/09/16/13:37:44.600274,"(6.0, 6.0, 1.1468726992607117, 4.315098702907562)"
2025/09/16/13:37:44.700295,"(6.0, 6.0, 3.474609375, 3.474609375)"
2025/09/16/13:37:44.800292,"(6.0, 6.0, 3.474609375, 3.474609375)"
2025/09/16/13:37:44.900310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.000279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.100298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.200332,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.300621,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.400347,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.500328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.600832,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.700314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.800287,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:45.900288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.000412,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.100307,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.200367,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.300285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.400320,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.500306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.600279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:46.700301,"(2.569462537765503, 2.569462537765503, 2.0, -2.0)"
2025/09/16/13:37:46.800303,"(6.0, 6.0, 1.101213812828064, -1.101213812828064)"
2025/09/16/13:37:46.900482,"(6.0, 6.0, 0.1317725032567978, 0.1317725032567978)"
2025/09/16/13:37:47.000606,"(6.0, 6.0, 1.7524017691612244, 1.7524017691612244)"
2025/09/16/13:37:47.100271,"(5.4815064668655396, 5.4815064668655396, 4.736726403236389, 4.736726403236389)"
2025/09/16/13:37:47.200437,"(3.177391290664673, 3.177391290664673, 6.0, 6.0)"
2025/09/16/13:37:47.300339,"(1.267253816127777, 1.267253816127777, 7.333604216575623, 4.666395783424377)"
2025/09/16/13:37:47.400353,"(-0.0, -0.0, 7.416486144065857, 4.583513855934143)"
2025/09/16/13:37:47.500340,"(0.40547534823417664, 0.40547534823417664, 6.0, 6.0)"
2025/09/16/13:37:47.600298,"(2.902917444705963, 2.902917444705963, 6.0, 6.0)"
2025/09/16/13:37:47.700334,"(1.7591478824615479, 1.7591478824615479, 4.0, 8.0)"
2025/09/16/13:37:47.800285,"(1.2061525583267212, 1.2061525583267212, 4.0, 8.0)"
2025/09/16/13:37:47.900311,"(1.1909253895282745, 1.1909253895282745, 4.0, 8.0)"
2025/09/16/13:37:48.000392,"(1.1431237757205963, 1.1431237757205963, 4.0, 8.0)"
2025/09/16/13:37:48.100283,"(0.7217756062746048, 0.7217756062746048, 5.469000399112701, 6.530999600887299)"
2025/09/16/13:37:48.200310,"(0.6708899885416031, 0.6708899885416031, 4.638704180717468, 7.361295819282532)"
2025/09/16/13:37:48.300293,"(-0.0, -0.0, 4.0, 8.0)"
2025/09/16/13:37:48.400355,"(-0.0, -0.0, 4.0, 8.0)"
2025/09/16/13:37:48.500288,"(-0.0, -0.0, 4.0, 8.0)"
2025/09/16/13:37:48.600302,"(-0.0, -0.0, 4.0, 8.0)"
2025/09/16/13:37:48.700413,"(-0.0, -0.0, 4.0, 8.0)"
2025/09/16/13:37:48.800478,"(-0.0, -0.0, 4.0, 8.0)"
2025/09/16/13:37:48.900345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:49.000418,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:49.100265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:49.200355,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:49.300271,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:37:49.400267,"(0.28250180929899216, 0.28250180929899216, -2.0, 2.0)"
2025/09/16/13:37:49.500250,"(4.568457126617432, 4.568457126617432, 1.413701057434082, 5.413701057434082)"
2025/09/16/13:37:49.600318,"(6.0, 6.0, 1.4083040952682495, 5.4083040952682495)"
2025/09/16/13:37:49.700315,"(5.96260678768158, 5.96260678768158, 2.3095957040786743, 6.309595704078674)"
2025/09/16/13:37:49.800346,"(4.210715889930725, 4.210715889930725, 3.7349709272384644, 7.734970927238464)"
2025/09/16/13:37:49.900312,"(4.210715889930725, 4.210715889930725, 3.7349709272384644, 7.734970927238464)"
2025/09/16/13:37:50.000279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.100287,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.200366,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.300317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.400317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.500287,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.600320,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.700267,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:37:50.800282,"(0.0, 0.0, 0.0, 0.0)"
