time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2025/09/16/13:27:14.793320,86590,1758047234,793213606,odom,base_link,-2.8848580045128793,0.3393651310285058,0.07784817612851369,-0.02104384271207443,0.011882784131942594,-0.013594550646863652,0.9996154982381441,"(0.004137625270853172, -9.817605981069814e-08, -1.9150886345043473e-06, 2.3203719662456097e-08, -5.048249301218111e-07, -1.8103794237846412e-06, -9.817605981069823e-08, 0.004137460542412496, -5.0579181624213e-06, 4.82372430613238e-07, 2.3229258035823464e-08, 3.2634085378512113e-06, -1.915088634504347e-06, -5.057918162421299e-06, 0.0024385692096844675, 5.340808214412347e-07, -9.04978693705983e-07, -6.673375548293738e-09, 2.3203719662456107e-08, 4.823724306132381e-07, 5.340808214412347e-07, 0.001186215639989884, 2.1188886261228163e-07, 5.63285431815008e-06, -5.04824930121811e-07, 2.3229258035823454e-08, -9.049786937059832e-07, 2.1188886261228145e-07, 0.00118655554610327, 1.2061442459782505e-05, -1.8103794237846412e-06, 3.263408537851211e-06, -6.6733755482937375e-09, 5.632854318150079e-06, 1.2061442459782504e-05, 0.00420888691941507)",0.08020153623168476,0.04836022013696784,-0.03989698711714253,-0.014058534693355844,-0.0074749056181763985,-0.055506789452982055,"(0.1909120977622509, -3.119047877279806e-05, 0.0012102012738907336, 1.5914503070218417e-09, -1.0453365745257715e-08, -4.0986991698059825e-07, -3.119047877279776e-05, 0.1909003689200661, 0.0008726089345693772, 9.637996826338656e-09, -2.062463730048489e-09, 1.5706560512588043e-06, 0.001210201273890734, 0.0008726089345693773, 0.08173381443776101, 1.656533393277764e-08, -5.064940703282805e-08, -9.458795385729326e-09, 1.5914503070218738e-09, 9.637996826338657e-09, 1.6565333932777285e-08, 0.017812744096882334, 1.6548786027221367e-05, -0.0015244290290224477, -1.0453365745257973e-08, -2.0624637300484854e-09, -5.064940703282955e-08, 1.654878602722136e-05, 0.01778538013073721, -0.0008014540154782751, -4.098699169805985e-07, 1.5706560512588022e-06, -9.458795385729606e-09, -0.0015244290290224477, -0.0008014540154782751, 0.24588549704830875)"
2025/09/16/13:27:14.813349,86591,1758047234,807871819,odom,base_link,-2.8738412848434316,0.3138392257895939,0.0968938933348383,-0.010519936164655087,0.014615231610625437,-0.012622621118524429,0.9997581684508297,"(9.999985162398831e-10, -4.4292510371590726e-21, -2.9367928795441364e-19, -3.309124285193165e-24, -8.326297966797423e-24, -4.292849937090618e-23, -4.429251037159129e-21, 9.999985162394462e-10, -2.0707174374647577e-19, 1.8949724532108434e-23, 1.0128139626230347e-23, 1.5192527182679285e-22, -2.936792879544136e-19, -2.0707174374647587e-19, 9.999975190858233e-10, 9.145130582235844e-24, -3.563051319516043e-23, -4.7347132910808635e-24, -3.309124285193143e-24, 1.8949724532108457e-23, 9.145130582235707e-24, 9.99995014613081e-10, 1.0188731101221181e-19, 1.6616558723299812e-18, -8.32629796679746e-24, 1.0128139626230325e-23, -3.563051319516122e-23, 1.0188731101221182e-19, 9.999950145422648e-10, 1.2354154455504558e-18, -4.292849937090606e-23, 1.5192527182679252e-22, -4.734713291080916e-24, 1.6616558723299808e-18, 1.2354154455504552e-18, 9.999985208998448e-10)",0.09760243484486499,0.0020668524745211915,-0.015586197724376936,-0.0019966366961750403,-0.004174303003186463,-0.045276835157110985,"(0.17876074789438837, -3.235074547381156e-05, 0.0011467295547852715, 1.6412165889457047e-09, -1.1360221902868606e-08, -4.6697397419965654e-07, -3.2350745473811465e-05, 0.17874318016421933, 0.0009188814630775536, 1.0880999242529127e-08, -2.235638176460983e-09, 1.4944368265609823e-06, 0.0011467295547852722, 0.0009188814630775535, 0.07781244844226749, 1.754262415803958e-08, -4.9351541878023554e-08, -9.911243427683141e-09, 1.6412165889457413e-09, 1.0880999242529282e-08, 1.7542624158039334e-08, 0.017425600853050383, 1.7187277122167556e-05, -0.0014687704229178198, -1.1360221902868696e-08, -2.2356381764609633e-09, -4.9351541878025016e-08, 1.718727712216755e-05, 0.01740033776895029, -0.0008579547056499746, -4.6697397419965516e-07, 1.4944368265609796e-06, -9.911243427683508e-09, -0.00146877042291782, -0.0008579547056499746, 0.22667306239901952)"
2025/09/16/13:27:14.823365,86592,1758047234,823277473,odom,base_link,-2.872342901167452,0.31382746543985307,0.09660934847723329,-0.010540828303091658,0.014579618805756383,-0.012970733716938961,0.9997540126056047,"(0.0015831042005225217, -1.0392360928355434e-08, -4.282341892214499e-07, -2.3711569094298852e-12, -5.529407957820586e-12, -1.0204998133880117e-10, -1.0392360928355151e-08, 0.0015831037449062558, -2.8316843243317767e-07, 1.3266141816615e-11, 6.9638564523384615e-12, 3.593638598883991e-10, -4.282341892214494e-07, -2.831684324331777e-07, 0.0009429240863771241, 3.9426788102832695e-12, -1.3295765189296443e-11, -6.499813275005401e-12, -2.371156909429869e-12, 1.3266141816615015e-11, 3.942678810283208e-12, 0.0004663312965955204, 2.1523545993179852e-08, 1.2100116934907355e-06, -5.529407957820611e-12, 6.963856452338445e-12, -1.3295765189296793e-11, 2.1523545993179852e-08, 0.0004663144149991477, 8.602023928758383e-07, -1.0204998133880087e-10, 3.593638598883983e-10, -6.4998132750054775e-12, 1.2100116934907358e-06, 8.602023928758383e-07, 0.0015943949136251738)",0.09788504283774258,0.0020476732660652756,-0.015625400867972587,-0.0019966366961750403,-0.004174303003186463,-0.045276835157110985,"(0.18359990101337598, -3.252589140410235e-05, 0.0011548783167505195, 1.6447257973443762e-09, -1.1386546454220464e-08, -4.6820403690806273e-07, -3.2525891404102263e-05, 0.18358222567538396, 0.0009261539744539157, 1.090690755887364e-08, -2.2412941851142437e-09, 1.498264441307138e-06, 0.0011548783167505204, 0.0009261539744539155, 0.07936284193481964, 1.7617971586194786e-08, -4.9577012106179086e-08, -9.968313699157539e-09, 1.6447257973444132e-09, 1.0906907558873796e-08, 1.7617971586194538e-08, 0.01757965740212265, 1.7187277122167556e-05, -0.0014687704229178198, -1.1386546454220553e-08, -2.241294185114224e-09, -4.9577012106180555e-08, 1.718727712216755e-05, 0.017554394318022557, -0.0008579547056499746, -4.6820403690806135e-07, 1.4982644413071352e-06, -9.96831369915791e-09, -0.00146877042291782, -0.0008579547056499746, 0.2343758898526328)"
2025/09/16/13:27:14.843364,86593,1758047234,843229055,odom,base_link,-2.870395926441899,0.31381023978887596,0.09623991719464717,-0.010567888642884896,0.014533498095708551,-0.013421566022677831,0.9997484477248427,"(0.003762126767917871, -5.5338954825533724e-08, -2.2828500359900963e-06, 4.510939339510207e-09, -1.741831996565434e-07, 2.7428158015889077e-08, -5.533895482553206e-08, 0.003762130547265718, -1.5163172764473253e-06, 1.5307178390727678e-07, 8.611374465689392e-09, 3.242736449064423e-06, -2.282850035990096e-06, -1.5163172764473253e-06, 0.0022203324705390177, 1.6725893885682064e-08, -9.182956147205961e-07, -3.761081103753346e-09, 4.510939339510207e-09, 1.5307178390727678e-07, 1.6725893885682067e-08, 0.001082694662974763, 1.1487617919305223e-07, 6.399268616753282e-06, -1.7418319965654336e-07, 8.611374465689392e-09, -9.182956147205958e-07, 1.1487617919305219e-07, 0.0010826083729816298, 4.5932086289191975e-06, 2.7428158015889087e-08, 3.2427364490644235e-06, -3.761081103753346e-09, 6.399268616753282e-06, 4.5932086289191975e-06, 0.003822326062486718)",0.09825104328140939,0.0020228346239144707,-0.015676172142355324,-0.0019966366961750403,-0.004174303003186463,-0.045276835157110985,"(0.1899065886637563, -3.2753460290453155e-05, 0.0011654774415966206, 1.6492705089703827e-09, -1.1420638899292545e-08, -4.6979706862818705e-07, -3.275346029045307e-05, 0.18988877352465908, 0.0009356127732369743, 1.0940460945599187e-08, -2.2486191784925213e-09, 1.5032215151712356e-06, 0.0011654774415966215, 0.0009356127732369742, 0.08139821716211859, 1.7715552662558413e-08, -4.986901447560368e-08, -1.004222436412894e-08, 1.6492705089704201e-09, 1.0940460945599342e-08, 1.7715552662558165e-08, 0.01777917322167221, 1.7187277122167556e-05, -0.0014687704229178198, -1.1420638899292634e-08, -2.2486191784925015e-09, -4.9869014475605154e-08, 1.718727712216755e-05, 0.017753910137572118, -0.0008579547056499746, -4.6979706862818567e-07, 1.5032215151712329e-06, -1.0042224364129315e-08, -0.00146877042291782, -0.0008579547056499746, 0.24435168083011083)"
2025/09/16/13:27:14.853393,86594,1758047234,851233006,odom,base_link,-2.8732919687370098,0.3188889592676456,0.09178042893008065,-0.007753928922551211,0.01518500020965122,-0.013385984277200945,0.9997650262835901,"(9.999987682708097e-10, -3.8400647529822235e-21, -3.028767411860317e-19, -2.744873518610842e-24, -6.714926600607e-24, -3.614226633909572e-23, -3.840064752982222e-21, 9.999987682717614e-10, -1.5168973525897198e-19, 1.836938373577613e-23, 8.396801346138419e-24, 1.4867166460164122e-22, -3.028767411860315e-19, -1.5168973525897176e-19, 9.999979391659103e-10, 8.918311940920199e-24, -2.9499128845867575e-23, -3.9579105187994394e-24, -2.74487351861082e-24, 1.836938373577618e-23, 8.918311940920067e-24, 9.999958548051207e-10, 8.735536644097755e-20, 1.7036101784928658e-18, -6.714926600607027e-24, 8.396801346138419e-24, -2.949912884586837e-23, 8.735536644097751e-20, 9.999958547030964e-10, 1.0030116248544737e-18, -3.614226633909561e-23, 1.4867166460164143e-22, -3.9579105187994886e-24, 1.703610178492865e-18, 1.0030116248544745e-18, 9.999987729127477e-10)",0.09218331324116774,0.01082753151563535,-0.021197537157843057,0.0012232516520745036,-0.0033713259387552377,-0.04318105147141183,"(0.17879346391744672, -3.159214149943717e-05, 0.0011330711267247115, 1.6068131503260733e-09, -1.1020275036047972e-08, -3.9971596589726106e-07, -3.159214149943725e-05, 0.1787805303101289, 0.0009010242322069326, 1.0454286865011227e-08, -1.977670461793273e-09, 1.4739271078418544e-06, 0.0011330711267247121, 0.0009010242322069324, 0.07781460095596773, 1.6771085391095036e-08, -4.933588208970896e-08, -8.890607019642862e-09, 1.6068131503261086e-09, 1.0454286865011335e-08, 1.677108539109481e-08, 0.017425585170926006, 1.7202814875153813e-05, -0.0014526670514979274, -1.102027503604804e-08, -1.9776704617932736e-09, -4.933588208971037e-08, 1.7202814875153806e-05, 0.01740082040312403, -0.0008362466320388423, -3.997159658972599e-07, 1.4739271078418558e-06, -8.890607019643106e-09, -0.0014526670514979276, -0.0008362466320388423, 0.22678754717460986)"
2025/09/16/13:27:14.863350,86595,1758047234,861212492,odom,base_link,-2.8731610767257547,0.3200504769169196,0.09058231273128178,-0.007052827904880837,0.015369860954966117,-0.013558230577011634,0.9997650720926341,"(9.999990155404317e-10, -3.3385294782297297e-21, -3.117369398926458e-19, -2.668093787739302e-24, -6.736372240421485e-24, -3.473554470188956e-23, -3.3385294782297485e-21, 9.999990155421541e-10, -1.0535563705823182e-19, 1.850623857345226e-23, 6.80833785041395e-24, 1.4361420702945777e-22, -3.1173693989264586e-19, -1.0535563705823186e-19, 9.999983513385922e-10, 9.298696747126068e-24, -3.1930790773826953e-23, -3.136809434225897e-24, -2.6680937877392817e-24, 1.850623857345231e-23, 9.298696747125938e-24, 9.999966792144143e-10, 7.478055537333201e-20, 1.7469301238659424e-18, -6.736372240421516e-24, 6.808337850413945e-24, -3.1930790773827723e-23, 7.478055537333196e-20, 9.999966790882906e-10, 8.094586149991086e-19, -3.4735544701889456e-23, 1.4361420702945798e-22, -3.1368094342259412e-24, 1.746930123865942e-18, 8.094586149991086e-19, 9.999990201393272e-10)",0.09098781445442566,0.012728545816408468,-0.02248056600096458,0.0020241164408380885,-0.003127392956029496,-0.042668148076343324,"(0.17877303206182502, -3.123118415665284e-05, 0.0011312205027589257, 1.5855837981778133e-09, -1.0795869880058778e-08, -3.846187712063473e-07, -3.1231184156652905e-05, 0.1787614691723768, 0.000892678537263298, 1.0186564984231293e-08, -1.9094978926272646e-09, 1.4182062584862281e-06, 0.0011312205027589263, 0.0008926785372632979, 0.07781178377536109, 1.650562980100204e-08, -4.8565693023793894e-08, -8.64279589032077e-09, 1.585583798177848e-09, 1.0186564984231397e-08, 1.650562980100182e-08, 0.017425246236571185, 1.7169928538790248e-05, -0.0014507765334137062, -1.0795869880058844e-08, -1.909497892627266e-09, -4.856569302379527e-08, 1.716992853879024e-05, 0.017400527595377743, -0.0008271947568876459, -3.846187712063462e-07, 1.4182062584862296e-06, -8.642795890321005e-09, -0.0014507765334137064, -0.0008271947568876459, 0.22674275176620382)"
2025/09/16/13:27:14.873383,86596,1758047234,873249292,odom,base_link,-2.872069822154947,0.32016999388516654,0.09027578977334022,-0.007044856468607629,0.015349065639968983,-0.013815018271483372,0.9997619323876435,"(0.001229634117806372, -4.5960355995545765e-09, -2.847129308523884e-07, -1.1785251996495003e-12, -2.8278560108127367e-12, -5.0357612157530744e-11, -4.596035599554666e-09, 0.0012296372376784338, -7.494035335784268e-08, 8.105887724892339e-12, 2.686625462540264e-12, 2.0829292315794825e-10, -2.847129308523881e-07, -7.494035335784284e-08, 0.0007335382637468832, 2.4418660989411827e-12, -8.124106552644959e-12, -2.4369766573405608e-12, -1.1785251996494904e-12, 8.105887724892362e-12, 2.4418660989411488e-12, 0.0003636474973698495, 9.234344347513659e-09, 7.938697497242312e-07, -2.8278560108127496e-12, 2.6866254625402645e-12, -8.124106552645158e-12, 9.234344347513655e-09, 0.00036362901162956816, 3.2088426924576007e-07, -5.0357612157530576e-11, 2.0829292315794846e-10, -2.4369766573405995e-12, 7.938697497242313e-07, 3.208842692457602e-07, 0.0012365603668825274)",0.09119238668419184,0.012736527963623307,-0.02254241265909227,0.0020241164408380885,-0.003127392956029496,-0.042668148076343324,"(0.18255170222725225, -3.136246222677133e-05, 0.0011374995568071116, 1.5882026298428747e-09, -1.0815153803746371e-08, -3.853997803134551e-07, -3.136246222677141e-05, 0.18254008295945445, 0.0008981373846065375, 1.020525559915358e-08, -1.9131936296571807e-09, 1.4210323003337747e-06, 0.0011374995568071123, 0.0008981373846065373, 0.07902153890573389, 1.655921485770204e-08, -4.87362633121311e-08, -8.681279635976652e-09, 1.5882026298429096e-09, 1.0205255599153687e-08, 1.6559214857701815e-08, 0.0175456142404164, 1.7169928538790248e-05, -0.0014507765334137062, -1.0815153803746437e-08, -1.913193629657182e-09, -4.8736263312132476e-08, 1.716992853879024e-05, 0.017520895599222958, -0.0008271947568876459, -3.85399780313454e-07, 1.4210323003337762e-06, -8.681279635976887e-09, -0.0014507765334137064, -0.0008271947568876459, 0.23276115195846456)"
2025/09/16/13:27:14.893338,86597,1758047234,893206596,odom,base_link,-2.8702549948487945,0.3203672687050949,0.08976584282986252,-0.007031644930739731,0.01531458312735448,-0.014240776399158366,0.9997565802737947,"(0.003384628926170425, -3.3222472551706046e-08, -2.0351936138731995e-06, 7.156750589926647e-09, -1.8767246859963246e-07, -2.5543961410795297e-07, -3.3222472551706456e-08, 0.003384655460143919, -5.380677772605926e-07, 1.7094686238798077e-07, 6.943054995101796e-09, 2.3455033409988713e-06, -2.0351936138732004e-06, -5.380677772605936e-07, 0.00200050482410525, 9.162595114326426e-08, -6.652068975745139e-07, -1.0270674146560292e-09, 7.156750589926645e-09, 1.7094686238798083e-07, 9.162595114326422e-08, 0.0009778353659805404, 6.594019941189677e-08, 5.647122274479197e-06, -1.8767246859963246e-07, 6.943054995101795e-09, -6.65206897574514e-07, 6.594019941189677e-08, 0.000977705079412113, 2.2922434256738513e-06, -2.55439614107953e-07, 2.345503340998871e-06, -1.02706741465603e-09, 5.647122274479195e-06, 2.2922434256738513e-06, 0.0034341047671051276)",0.09153157235223917,0.012749762555330169,-0.02264495590299939,0.0020241164408380885,-0.003127392956029496,-0.042668148076343324,"(0.18885265394026374, -3.158076505616262e-05, 0.0011479513915749846, 1.5925447156129354e-09, -1.084712701216291e-08, -3.866947121624564e-07, -3.15807650561627e-05, 0.18884094093725032, 0.0009072231302374291, 1.0236245087393885e-08, -1.9193212503750664e-09, 1.4257179455608194e-06, 0.0011479513915749852, 0.000907223130237429, 0.08105221180407746, 1.6648060168108624e-08, -4.90190729450163e-08, -8.74508661014012e-09, 1.5925447156129708e-09, 1.0236245087393991e-08, 1.66480601681084e-08, 0.017745187280424946, 1.7169928538790248e-05, -0.0014507765334137062, -1.0847127012162976e-08, -1.919321250375068e-09, -4.901907294501768e-08, 1.716992853879024e-05, 0.017720468639231504, -0.0008271947568876459, -3.866947121624553e-07, 1.4257179455608209e-06, -8.745086610140357e-09, -0.0014507765334137064, -0.0008271947568876459, 0.2427398039588918)"
2025/09/16/13:27:14.913439,86598,1758047234,911197901,odom,base_link,-2.872500180479472,0.32586210868772214,0.0844645590006519,-0.0034573868894568847,0.01637389278452288,-0.014453006030205134,0.9997554964728468,"(9.999992666681623e-10, -1.993246401621827e-21, -3.386611815520522e-19, -2.3743131845108818e-24, -5.6444205234153804e-24, -2.9923336841036265e-23, -1.9932464016219274e-21, 9.999992666715817e-10, -3.146222023991395e-21, 1.7855767077406328e-23, 3.564937367110839e-24, 1.311357832426756e-22, -3.386611815520522e-19, -3.1462220239914443e-21, 9.99998769976135e-10, 9.30265288932075e-24, -2.934430621573563e-23, -1.3779534573329306e-24, -2.3743131845108682e-24, 1.7855767077406378e-23, 9.302652889320612e-24, 9.999975165977912e-10, 4.373947387480516e-20, 1.8767022647320335e-18, -5.644420523415417e-24, 3.564937367110837e-24, -2.934430621573636e-23, 4.3739473874805137e-20, 9.999975164246936e-10, 3.731738074989292e-19, -2.99233368410362e-23, 1.3113578324267576e-22, -1.3779534573329787e-24, 1.8767022647320327e-18, 3.731738074989292e-19, 9.999992712037495e-10)",0.08532860043600453,0.02179512259573694,-0.028923138863661043,0.006068060455095033,-0.001832433563558462,-0.04040139889387617,"(0.17878055400040144, -2.8930025681357742e-05, 0.0011262637856256285, 1.567730530634107e-09, -1.040310618040931e-08, -3.3504098533356336e-07, -2.893002568135776e-05, 0.17877614861443883, 0.0008403262421032649, 9.565670872109775e-09, -1.4356071470937424e-09, 1.2968867458299817e-06, 0.0011262637856256292, 0.0008403262421032649, 0.07781048544930116, 1.576384529152637e-08, -4.685800206065408e-08, -7.3956667849744645e-09, 1.567730530634132e-09, 9.565670872109864e-09, 1.5763845291526134e-08, 0.01742504753765703, 1.6896661505699917e-05, -0.0014470416179522, -1.0403106180409382e-08, -1.435607147093756e-09, -4.685800206065544e-08, 1.689666150569991e-05, 0.017400363268940813, -0.0007723123250909985, -3.3504098533356273e-07, 1.2968867458299838e-06, -7.395666784974725e-09, -0.0014470416179522, -0.0007723123250909984, 0.2267929502885081)"
2025/09/16/13:27:14.923333,86599,1758047234,921200752,odom,base_link,-2.8723666660895524,0.3270400752868292,0.08320810800030917,-0.0027083628048842202,0.016607067893030684,-0.014639514128790358,0.9997512464073183,"(9.9999901787821e-10, -1.5775817836384183e-21, -3.4981042913513025e-19, -2.287440148345842e-24, -5.660667056726567e-24, -2.880617342849634e-23, -1.5775817836384423e-21, 9.999990178819919e-10, 2.5792249015609635e-20, 1.77332842807142e-23, 2.6760021979764866e-24, 1.2644278194796347e-22, -3.498104291351301e-19, 2.5792249015609677e-20, 9.99998355239884e-10, 9.618853179727847e-24, -3.00329896695742e-23, -9.347205648718712e-25, -2.2874401483458274e-24, 1.7733284280714242e-23, 9.618853179727714e-24, 9.999966870463105e-10, 3.411854459427634e-20, 1.9320307454255815e-18, -5.660667056726603e-24, 2.676002197976484e-24, -3.003298966957494e-23, 3.411854459427633e-20, 9.999966868611438e-10, 2.5132081751468893e-19, -2.880617342849628e-23, 1.2644278194796368e-22, -9.347205648719173e-25, 1.9320307454255796e-18, 2.513208175146891e-19, 9.999990224852092e-10)",0.08424737995227456,0.02352559632791962,-0.03021768364156607,0.006895544539480464,-0.001540464821691218,-0.03998928007743916,"(0.1787603252001857, -2.825619949778893e-05, 0.00112684859309915, 1.5506345447121417e-09, -1.0200207869051721e-08, -3.223507647056878e-07, -2.8256199497788943e-05, 0.17875752587055938, 0.0008257052591877677, 9.301442689643701e-09, -1.3431004578003647e-09, 1.2477186794474812e-06, 0.0011268485930991507, 0.0008257052591877677, 0.0778076863693454, 1.5512244241652927e-08, -4.6121105221674786e-08, -7.262687982549987e-09, 1.550634544712166e-09, 9.30144268964379e-09, 1.5512244241652698e-08, 0.017424756471078693, 1.6802768737892207e-05, -0.0014484774006620262, -1.020020786905179e-08, -1.3431004578003779e-09, -4.6121105221676136e-08, 1.68027687378922e-05, 0.01740001213722897, -0.0007573962914282405, -3.223507647056872e-07, 1.2477186794474833e-06, -7.2626879825502396e-09, -0.0014484774006620262, -0.0007573962914282405, 0.22674679329069888)"
