time,.data
2025/09/16/13:23:41.100381,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:41.200440,"(2.475979506969452, 2.475979506969452, 0.0, 0.0)"
2025/09/16/13:23:41.300332,"(2.6205409169197083, 2.6205409169197083, 0.0, 0.0)"
2025/09/16/13:23:41.400295,"(2.9792457818984985, 2.9792457818984985, 0.0, 0.0)"
2025/09/16/13:23:41.500292,"(2.9792457818984985, 2.9792457818984985, 0.0, 0.0)"
2025/09/16/13:23:41.600379,"(2.807121455669403, 2.807121455669403, -0.2718171179294586, 0.2718171179294586)"
2025/09/16/13:23:41.700570,"(2.807121455669403, 2.807121455669403, -0.7822151184082031, 0.7822151184082031)"
2025/09/16/13:23:41.800308,"(2.746212959289551, 2.746212959289551, -0.7382041811943054, 0.7382041811943054)"
2025/09/16/13:23:41.900358,"(2.746212959289551, 2.746212959289551, -0.7382041811943054, 0.7382041811943054)"
2025/09/16/13:23:42.000357,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:42.100364,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:42.200455,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:42.300311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:42.400247,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:42.500322,"(2.427599608898163, 2.427599608898163, -0.13811393082141876, 0.13811393082141876)"
2025/09/16/13:23:42.600271,"(2.4640291929244995, 2.4640291929244995, -0.13811393082141876, 0.13811393082141876)"
2025/09/16/13:23:42.700290,"(2.83853942155838, 2.83853942155838, -0.6408019661903381, 0.6408019661903381)"
2025/09/16/13:23:42.800297,"(2.83853942155838, 2.83853942155838, -1.026491641998291, 1.026491641998291)"
2025/09/16/13:23:42.900330,"(2.83853942155838, 2.83853942155838, -1.026491641998291, 1.026491641998291)"
2025/09/16/13:23:43.000298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:43.100514,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:43.200313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:43.300455,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:43.400377,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:43.500290,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:43.601670,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:43.700290,"(1.9941083192825317, 1.9941083192825317, -0.93178790807724, 0.93178790807724)"
2025/09/16/13:23:43.800444,"(2.007215201854706, 2.007215201854706, -1.6526672840118408, 1.6526672840118408)"
2025/09/16/13:23:43.900302,"(2.007215201854706, 2.007215201854706, -1.6526672840118408, 1.6526672840118408)"
2025/09/16/13:23:44.000399,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:44.100301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:44.200316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:44.300423,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:44.400298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:44.500313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:44.600300,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:44.700282,"(2.8418161869049072, 2.8418161869049072, -1.598504900932312, 1.598504900932312)"
2025/09/16/13:23:44.800338,"(4.0137269496917725, 4.0137269496917725, -1.7186514139175415, 1.7186514139175415)"
2025/09/16/13:23:44.900305,"(4.0137269496917725, 4.0137269496917725, -1.7186514139175415, 1.7186514139175415)"
2025/09/16/13:23:45.000319,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.100387,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.200360,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.300301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.400270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.500305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.603891,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.700295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.800249,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:45.900270,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.000268,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.100482,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.200276,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.300314,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.400263,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.500588,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.600338,"(3.227891206741333, 3.227891206741333, -1.3037924766540527, 1.3037924766540527)"
2025/09/16/13:23:46.700379,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:46.800298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:46.900374,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:47.000318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:47.100358,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:47.200310,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:23:47.300338,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:23:47.400274,"(2.971535861492157, 2.971535861492157, 2.0, -2.0)"
2025/09/16/13:23:47.500492,"(1.2817099392414093, 1.2817099392414093, 2.0, -2.0)"
2025/09/16/13:23:47.600302,"(1.293082058429718, 1.293082058429718, 2.0, -2.0)"
2025/09/16/13:23:47.700258,"(1.293082058429718, 1.293082058429718, 2.0, -2.0)"
2025/09/16/13:23:47.800308,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:47.900483,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:48.000267,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:48.100316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:48.200285,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:48.300516,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:48.400255,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:48.500341,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:48.600287,"(3.119566798210144, 3.119566798210144, 0.08446559309959412, -0.08446559309959412)"
2025/09/16/13:23:48.700531,"(3.2003284692764282, 3.2003284692764282, 1.0157619714736938, -1.0157619714736938)"
2025/09/16/13:23:48.800334,"(3.214398980140686, 3.214398980140686, 0.6971487402915955, -0.6971487402915955)"
2025/09/16/13:23:48.900272,"(3.214398980140686, 3.214398980140686, 0.6971487402915955, -0.6971487402915955)"
2025/09/16/13:23:49.000313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:49.100274,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:49.200317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:49.300373,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:49.400419,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:49.500278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:49.600294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:49.700353,"(4.018738389015198, 4.018738389015198, 1.1658488512039185, -1.1658488512039185)"
2025/09/16/13:23:49.800358,"(4.018738389015198, 4.018738389015198, 1.3177988529205322, -1.3177988529205322)"
2025/09/16/13:23:49.900330,"(4.018738389015198, 4.018738389015198, 1.3177988529205322, -1.3177988529205322)"
2025/09/16/13:23:50.000318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:50.100329,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:50.200330,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:50.300291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:50.400325,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:50.506874,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:50.600288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:50.702959,"(3.082944631576538, 3.082944631576538, 2.0, -2.0)"
2025/09/16/13:23:50.800363,"(3.7101480960845947, 3.7101480960845947, 2.0, -2.0)"
2025/09/16/13:23:50.900429,"(3.1825954914093018, 3.1825954914093018, 2.0, -2.0)"
2025/09/16/13:23:51.000289,"(3.1825954914093018, 3.1825954914093018, 2.0, -2.0)"
2025/09/16/13:23:51.101293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:51.200339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:51.300293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:51.400409,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:51.500566,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:51.600319,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:51.700250,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:51.800310,"(2.6706554889678955, 2.6706554889678955, 2.0, -2.0)"
2025/09/16/13:23:51.900380,"(2.982329785823822, 2.982329785823822, 2.0, -2.0)"
2025/09/16/13:23:52.000328,"(1.2477861642837524, 1.2477861642837524, 2.0, -2.0)"
2025/09/16/13:23:52.100421,"(0.08127239719033241, 0.08127239719033241, 2.0, -2.0)"
2025/09/16/13:23:52.200413,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:23:52.301779,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:23:52.400301,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:23:52.500256,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:23:52.600273,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:23:52.700437,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:52.800278,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:52.900295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:53.000427,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:53.100294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:53.200378,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:53.300371,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:53.400328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:53.500355,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:53.600260,"(2.8549230694770813, 2.8549230694770813, -1.3821768760681152, 1.3821768760681152)"
2025/09/16/13:23:53.700291,"(2.8549230694770813, 2.8549230694770813, -1.8402115106582642, 1.8402115106582642)"
2025/09/16/13:23:53.800258,"(2.899640679359436, 2.899640679359436, -1.969738483428955, 1.969738483428955)"
2025/09/16/13:23:53.900361,"(2.899640679359436, 2.899640679359436, -0.879810094833374, 0.879810094833374)"
2025/09/16/13:23:54.000361,"(2.899640679359436, 2.899640679359436, -0.879810094833374, 0.879810094833374)"
2025/09/16/13:23:54.100441,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:54.200266,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:54.302345,"(1.9110336899757385, 1.9110336899757385, -0.31512129306793213, 0.31512129306793213)"
2025/09/16/13:23:54.400405,"(2.2656909227371216, 2.2656909227371216, -0.6548083424568176, 0.6548083424568176)"
2025/09/16/13:23:54.500329,"(2.2656909227371216, 2.2656909227371216, -0.6548083424568176, 0.6548083424568176)"
2025/09/16/13:23:54.600333,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:54.700297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:54.800298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:54.900374,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:55.000396,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:55.100312,"(2.8925090432167053, 2.8925090432167053, 0.38406097888946533, -0.38406097888946533)"
2025/09/16/13:23:55.200284,"(2.6687280535697937, 2.6687280535697937, 1.6468205451965332, -1.6468205451965332)"
2025/09/16/13:23:55.300382,"(2.625745117664337, 2.625745117664337, 1.1709887981414795, -1.1709887981414795)"
2025/09/16/13:23:55.400355,"(2.625745117664337, 2.625745117664337, 1.1709887981414795, -1.1709887981414795)"
2025/09/16/13:23:55.500288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:55.600291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:55.700339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:55.800337,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:55.900472,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:56.000417,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:56.100284,"(3.4861743450164795, 3.4861743450164795, 0.0, 0.0)"
2025/09/16/13:23:56.200696,"(3.2197959423065186, 3.2197959423065186, 0.0, 0.0)"
2025/09/16/13:23:56.300338,"(3.2197959423065186, 3.2197959423065186, 0.0, 0.0)"
2025/09/16/13:23:56.400348,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:56.500405,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:56.600271,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:56.700317,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:56.800328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:56.900349,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:57.000342,"(3.104532480239868, 3.104532480239868, -0.9475290179252625, 0.9475290179252625)"
2025/09/16/13:23:57.100361,"(3.104532480239868, 3.104532480239868, -0.9524762630462646, 0.9524762630462646)"
2025/09/16/13:23:57.200340,"(3.104532480239868, 3.104532480239868, -1.3425991535186768, 1.3425991535186768)"
2025/09/16/13:23:57.300335,"(3.104532480239868, 3.104532480239868, -1.9930610656738281, 1.9930610656738281)"
2025/09/16/13:23:57.403930,"(3.104532480239868, 3.104532480239868, -1.9930610656738281, 1.9930610656738281)"
2025/09/16/13:23:57.500326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:57.600457,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:57.700314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:57.800411,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:57.900310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:58.000305,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:58.100288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:58.200283,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:58.300408,"(3.4264222383499146, 3.4264222383499146, -1.2923561334609985, 1.2923561334609985)"
2025/09/16/13:23:58.400264,"(3.2596946954727173, 3.2596946954727173, -1.7165955305099487, 1.7165955305099487)"
2025/09/16/13:23:58.500328,"(0.4983800947666168, 0.4983800947666168, -2.0, 2.0)"
2025/09/16/13:23:58.600335,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:23:58.700301,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:23:58.800294,"(2.6641019582748413, 2.6641019582748413, 0.0, 0.0)"
2025/09/16/13:23:58.905165,"(2.6641019582748413, 2.6641019582748413, 0.0, 0.0)"
2025/09/16/13:23:59.000405,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.100276,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.200389,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.300269,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.400377,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.500324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.600279,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.700252,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.800298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:23:59.900291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:00.000493,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:00.100428,"(1.4605805575847626, 1.4605805575847626, -0.16734744608402252, 0.16734744608402252)"
2025/09/16/13:24:00.200337,"(2.018009126186371, 2.018009126186371, -0.6887320876121521, 0.6887320876121521)"
2025/09/16/13:24:00.300459,"(2.018009126186371, 2.018009126186371, -0.8989564180374146, 0.8989564180374146)"
2025/09/16/13:24:00.400349,"(2.018009126186371, 2.018009126186371, -0.8989564180374146, 0.8989564180374146)"
2025/09/16/13:24:00.500297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:00.600350,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:00.700306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:00.800353,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:00.900365,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:01.000253,"(-0.0, -0.0, 1.3329617977142334, -1.3329617977142334)"
2025/09/16/13:24:01.100374,"(-0.0, -0.0, 1.4161006212234497, -1.4161006212234497)"
2025/09/16/13:24:01.200352,"(-0.0, -0.0, 1.4299784898757935, -1.4299784898757935)"
2025/09/16/13:24:01.300379,"(-0.0, -0.0, 1.4299784898757935, -1.4299784898757935)"
2025/09/16/13:24:01.400402,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:01.500441,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:01.600315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:01.700340,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:01.800307,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:01.900317,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:24:02.000233,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:24:02.100285,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:24:02.200315,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:24:02.300329,"(-0.0, -0.0, -0.08536508679389954, 0.08536508679389954)"
2025/09/16/13:24:02.400266,"(-0.0, -0.0, -0.08536508679389954, 0.08536508679389954)"
2025/09/16/13:24:02.500269,"(2.605121076107025, 2.605121076107025, 0.0, 0.0)"
2025/09/16/13:24:02.600501,"(2.5954835414886475, 2.5954835414886475, 0.0, 0.0)"
2025/09/16/13:24:02.700277,"(1.5282352566719055, 1.5282352566719055, 0.0, 0.0)"
2025/09/16/13:24:02.800266,"(1.9085279703140259, 1.9085279703140259, 0.0, 0.0)"
2025/09/16/13:24:02.901072,"(2.5137582421302795, 2.5137582421302795, 0.0, 0.0)"
2025/09/16/13:24:03.000306,"(1.8231403827667236, 1.8231403827667236, 0.0, 0.0)"
2025/09/16/13:24:03.100306,"(1.1791677474975586, 1.1791677474975586, 0.0, 0.0)"
2025/09/16/13:24:03.200341,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:24:03.300354,"(0.07703193090856075, 0.07703193090856075, 0.0, 0.0)"
2025/09/16/13:24:03.400297,"(1.1990208327770233, 1.1990208327770233, 0.0, 0.0)"
2025/09/16/13:24:03.500266,"(2.6702699661254883, 2.6702699661254883, 0.0, 0.0)"
2025/09/16/13:24:03.600436,"(3.275307297706604, 3.275307297706604, 0.0, 0.0)"
2025/09/16/13:24:03.700288,"(3.0085437297821045, 3.0085437297821045, 0.0, 0.0)"
2025/09/16/13:24:03.800461,"(1.381939172744751, 1.381939172744751, 0.0, 0.0)"
2025/09/16/13:24:03.900286,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:24:04.009002,"(-0.0, -0.0, -0.6940005421638489, 0.6940005421638489)"
2025/09/16/13:24:04.100299,"(-0.0, -0.0, -1.0078593492507935, 1.0078593492507935)"
2025/09/16/13:24:04.200330,"(-0.0, -0.0, -1.0078593492507935, 1.0078593492507935)"
2025/09/16/13:24:04.300343,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:04.400326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:04.500304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:04.600300,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:04.700260,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:04.800274,"(-0.0, -0.0, 0.3758370578289032, -0.3758370578289032)"
2025/09/16/13:24:04.900360,"(1.9586425423622131, 1.9586425423622131, 0.08253811299800873, -0.08253811299800873)"
2025/09/16/13:24:05.000309,"(1.9586425423622131, 1.9586425423622131, 0.08253811299800873, -0.08253811299800873)"
2025/09/16/13:24:05.100353,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:05.200337,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:05.300354,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:05.400345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:05.500301,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:05.608192,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:05.700561,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:05.800295,"(0.5675767958164215, 0.5675767958164215, 1.6840852499008179, -1.6840852499008179)"
2025/09/16/13:24:05.900367,"(0.5675767958164215, 0.5675767958164215, 1.6840852499008179, -1.6840852499008179)"
2025/09/16/13:24:06.000304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:06.100265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:06.200310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:06.300265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:06.400409,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:06.500299,"(-0.0, -0.0, -1.3373949527740479, 1.3373949527740479)"
2025/09/16/13:24:06.600271,"(-0.0, -0.0, -1.8429741859436035, 1.8429741859436035)"
2025/09/16/13:24:06.700281,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:24:06.800268,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:24:06.900307,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:24:07.000334,"(1.7897949814796448, 1.7897949814796448, -2.0, 2.0)"
2025/09/16/13:24:07.100285,"(1.7811212539672852, 1.7811212539672852, -2.0, 2.0)"
2025/09/16/13:24:07.200279,"(1.8036729097366333, 1.8036729097366333, -2.0, 2.0)"
2025/09/16/13:24:07.300277,"(3.648083209991455, 3.648083209991455, -1.2421129941940308, 1.2421129941940308)"
2025/09/16/13:24:07.400283,"(4.772577524185181, 4.772577524185181, -0.5055567622184753, 0.5055567622184753)"
2025/09/16/13:24:07.500287,"(2.994472861289978, 2.994472861289978, 0.0, 0.0)"
2025/09/16/13:24:07.600353,"(2.994472861289978, 2.994472861289978, 0.0, 0.0)"
2025/09/16/13:24:07.700256,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:07.800255,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:07.900254,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.000418,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.100334,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.200296,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.300306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.400255,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.500291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.600283,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.700282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.800385,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:24:08.900246,"(0.0, 0.0, 0.0, 0.0)"
