time,.data
2025/09/16/13:28:39.800408,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:39.900300,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:40.000324,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:40.100379,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:40.200367,"(-0.0, -0.0, -8.0, -4.0)"
2025/09/16/13:28:40.300302,"(-0.0, -0.0, -8.0, -4.0)"
2025/09/16/13:28:40.400353,"(-0.0, -0.0, -8.0, -4.0)"
2025/09/16/13:28:40.500368,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:40.600299,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:40.700409,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:40.800316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:40.900317,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:41.000309,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:41.100297,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:41.204328,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:41.300468,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:41.400273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:41.500385,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:41.600250,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:41.700385,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:41.800310,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:41.900511,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:28:42.000329,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.100330,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.200293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.300267,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.400302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.500396,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.600319,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.700348,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:42.800303,"(4.0208587646484375, 4.0208587646484375, -3.0895396769046783, 0.9104603230953217)"
2025/09/16/13:28:42.900317,"(4.0208587646484375, 4.0208587646484375, -3.0895396769046783, 0.9104603230953217)"
2025/09/16/13:28:43.000356,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.100291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.200343,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.300488,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.400729,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.502927,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.600425,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.700524,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:43.800293,"(6.0, 6.0, 1.1579493582248688, -2.725245088338852)"
2025/09/16/13:28:43.900369,"(6.0, 6.0, 1.1579493582248688, -2.725245088338852)"
2025/09/16/13:28:44.000324,"(6.0, 6.0, 1.1579493582248688, -2.725245088338852)"
2025/09/16/13:28:44.100315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.200304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.300337,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.401081,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.500344,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.600346,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.700315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.800295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:44.900384,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.000646,"(4.717258930206299, 4.717258930206299, -2.9748543202877045, 1.0251456797122955)"
2025/09/16/13:28:45.103532,"(4.717258930206299, 4.717258930206299, -2.9748543202877045, 1.0251456797122955)"
2025/09/16/13:28:45.200315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.300291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.400306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.500371,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.600430,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.700307,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.800420,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:45.900316,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:46.000297,"(4.82095742225647, 4.82095742225647, -0.9571022391319275, 0.9571022391319275)"
2025/09/16/13:28:46.100667,"(4.82095742225647, 4.82095742225647, -0.9571022391319275, 0.9571022391319275)"
2025/09/16/13:28:46.200364,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:46.300287,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:46.400291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:46.500364,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:46.604206,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:46.700530,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:46.800352,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:28:46.900369,"(6.0, 6.0, 0.0, 0.0)"
2025/09/16/13:28:47.000366,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.100343,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.200327,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.300347,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.400485,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.500648,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.600375,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.700315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.800315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:47.900323,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:48.000483,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:48.100300,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:48.200480,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:48.300323,"(-0.0, -0.0, 3.809840738773346, -0.19015926122665405)"
2025/09/16/13:28:48.400345,"(-0.0, -0.0, 8.0, 4.0)"
2025/09/16/13:28:48.500323,"(-0.0, -0.0, 8.0, 4.0)"
2025/09/16/13:28:48.600329,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:48.700344,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:48.800304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:48.900271,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.000385,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.100370,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.200488,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.300432,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.400312,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.500345,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.600368,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:49.700400,"(4.219003915786743, 4.219003915786743, 2.0, -2.0)"
2025/09/16/13:28:49.800278,"(4.219003915786743, 4.219003915786743, 2.0, -2.0)"
2025/09/16/13:28:49.900363,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.000479,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.100256,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.203426,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.300491,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.400291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.500273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.600295,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:50.700339,"(3.6650447845458984, 3.6650447845458984, -1.8265681266784668, -5.826568126678467)"
2025/09/16/13:28:50.800356,"(1.8638103604316711, 1.8638103604316711, 2.0, -2.0)"
2025/09/16/13:28:50.900277,"(1.8638103604316711, 1.8638103604316711, 2.0, -2.0)"
2025/09/16/13:28:51.000292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:51.100390,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:51.200298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:51.300413,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:51.400386,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:51.500281,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:51.600327,"(3.5650084018707275, 3.5650084018707275, 2.0, -2.0)"
2025/09/16/13:28:51.700322,"(3.5650084018707275, 3.5650084018707275, 2.0, -2.0)"
2025/09/16/13:28:51.800270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:51.900339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.000282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.100463,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.200360,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.300310,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.400273,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.500313,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.600293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:52.700334,"(3.2404199838638306, 3.2404199838638306, 2.0, -2.0)"
2025/09/16/13:28:52.800358,"(3.2404199838638306, 3.2404199838638306, 2.0, -2.0)"
2025/09/16/13:28:52.900363,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.000365,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.100358,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.200339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.300334,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.400370,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.500297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.600415,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.700288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:53.800523,"(6.0, 6.0, 5.467798829078674, 2.1271270513534546)"
2025/09/16/13:28:53.907339,"(6.0, 6.0, 5.463044285774231, 2.131881594657898)"
2025/09/16/13:28:54.000315,"(6.0, 6.0, 5.463044285774231, 2.131881594657898)"
2025/09/16/13:28:54.100396,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:54.200315,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:54.300348,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:54.400332,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:54.500364,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:54.600265,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:54.700311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:54.800319,"(1.3520631194114685, 1.3520631194114685, 0.0, 0.0)"
2025/09/16/13:28:54.900403,"(0.7553138136863708, 0.7553138136863708, -0.022143587470054626, 0.022143587470054626)"
2025/09/16/13:28:55.000298,"(0.7553138136863708, 0.7553138136863708, -0.022143587470054626, 0.022143587470054626)"
2025/09/16/13:28:55.100346,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:55.200335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:55.300343,"(2.327563226222992, 2.327563226222992, -1.0449312925338745, 1.0449312925338745)"
2025/09/16/13:28:55.400306,"(5.0913838148117065, 5.0913838148117065, -0.01244509220123291, 2.0835853815078735)"
2025/09/16/13:28:55.500374,"(5.0913838148117065, 5.0913838148117065, -0.01244509220123291, 2.0835853815078735)"
2025/09/16/13:28:55.600292,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:55.700329,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:55.803353,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:55.900291,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:56.000309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:56.100553,"(3.165055274963379, 3.165055274963379, 1.5821630358695984, 2.767264187335968)"
2025/09/16/13:28:56.200275,"(3.123807191848755, 3.123807191848755, 2.319811463356018, 3.5049126148223877)"
2025/09/16/13:28:56.300387,"(3.123807191848755, 3.123807191848755, 2.319811463356018, 3.5049126148223877)"
2025/09/16/13:28:56.400294,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:56.500525,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:56.600309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:56.700302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:56.800293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:56.900339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.000283,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.100362,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.200354,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.300583,"(-0.0, -0.0, -2.011882944498211, 1.9881170555017889)"
2025/09/16/13:28:57.400409,"(-0.0, -0.0, -2.011882944498211, 1.9881170555017889)"
2025/09/16/13:28:57.500400,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.600335,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.700416,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.800388,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:57.900365,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:58.000413,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:58.100336,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:58.200276,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:58.300296,"(-0.0, -0.0, -1.3470324277877808, 1.3470324277877808)"
2025/09/16/13:28:58.400479,"(-0.0, -0.0, -1.5465912818908691, 1.5465912818908691)"
2025/09/16/13:28:58.500337,"(-0.0, -0.0, -1.5465912818908691, 1.5465912818908691)"
2025/09/16/13:28:58.600348,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:58.703400,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:58.800282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:58.900258,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.000282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.100538,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.200334,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.300288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.400386,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.500339,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.600331,"(6.0, 6.0, 0.568820059299469, 2.3168752789497375)"
2025/09/16/13:28:59.700251,"(6.0, 6.0, 0.568820059299469, 2.3168752789497375)"
2025/09/16/13:28:59.800318,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:28:59.900255,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.000253,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.100477,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.200282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.300272,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.400338,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.500308,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.600297,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:00.700268,"(6.0, 6.0, 1.7014325857162476, -1.7014325857162476)"
2025/09/16/13:29:00.800379,"(6.0, 6.0, 1.7014325857162476, -1.7014325857162476)"
2025/09/16/13:29:00.900358,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.000264,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.100256,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.200303,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.300369,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.400383,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.500289,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.600258,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.700274,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.800264,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:01.900311,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.000282,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.100261,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.200293,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.300304,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.400349,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.500344,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.600284,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.700385,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.800284,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:02.900331,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/13:29:03.000332,"(0.0, 0.0, 0.0, 0.0)"
